,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,369,12,59,35,17,55,3,49,0,50,7,10,43,88,16,0,2,22,86,77,0
1,112,17,0,0,12,0,11,546,159,1,1,0,0,32,81,0,2,3,23,0,0
2,20,1,459,121,9,8,0,40,0,109,7,0,18,20,1,0,2,5,179,1,0
3,65,10,99,313,1,19,0,174,1,46,1,2,15,34,12,0,1,5,183,19,0
4,0,0,23,53,553,3,0,17,2,136,0,0,0,1,0,1,0,2,197,12,0
5,157,4,41,67,3,364,49,0,1,43,9,28,10,17,0,15,17,21,108,44,2
6,54,5,5,33,82,102,303,3,2,54,66,9,0,26,0,47,27,35,69,1,77
7,28,16,0,0,0,1,0,513,11,1,0,3,0,390,1,0,1,15,18,2,0
8,0,2,0,1,0,1,1,3,240,0,6,1,0,4,1,3,2,0,5,0,3
9,16,0,26,22,1,11,0,493,20,156,1,0,48,71,61,1,0,0,71,2,0
10,25,1,6,4,2,2,3,2,9,5,649,138,0,91,4,12,20,15,8,0,4
11,58,8,1,13,0,13,36,10,6,4,127,502,0,91,0,3,34,46,44,2,2
12,1,1,2,1,4,0,0,15,0,1,0,1,568,10,336,0,3,4,43,10,0
13,84,24,10,43,85,19,12,277,7,16,11,15,15,187,72,2,8,33,50,27,3
14,181,1,8,8,1,0,0,37,3,1,0,0,5,37,281,0,0,1,393,43,0
15,38,4,12,12,241,18,89,11,0,186,41,22,0,33,0,102,0,6,128,41,16
16,66,0,0,52,3,37,22,0,1,15,186,10,0,6,2,4,491,36,63,5,1
17,41,23,1,17,3,28,24,11,2,33,11,9,1,46,4,5,9,620,103,8,1
18,164,12,17,20,69,3,15,95,9,29,9,4,5,62,104,6,11,6,327,17,16
19,92,5,7,7,131,36,39,30,0,22,1,9,37,65,33,0,68,11,323,82,2
20,43,11,0,6,1,98,105,0,1,33,5,4,0,12,1,15,9,6,141,2,507
