,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,436,11,63,24,1,0,37,3,5,60,4,11,157,83,67,0,8,2,8,14,6
1,2,315,0,6,6,0,0,0,16,51,14,1,192,20,363,0,0,13,1,0,0
2,7,0,739,15,0,0,0,52,1,71,1,0,8,30,0,0,0,2,1,73,0
3,1,0,4,233,0,0,1,746,0,2,1,0,3,1,0,7,1,0,0,0,0
4,0,0,326,0,579,0,0,34,0,8,0,0,13,0,1,0,0,17,22,0,0
5,11,60,24,3,0,114,242,0,3,0,9,4,0,0,11,4,129,29,0,330,27
6,247,62,0,1,23,136,300,1,4,0,0,4,23,3,3,74,4,11,7,0,97
7,31,0,0,30,0,0,3,764,1,0,0,1,0,150,0,0,14,0,0,3,3
8,3,0,0,1,0,13,2,0,187,0,22,7,3,1,6,0,9,1,0,17,1
9,9,1,23,3,14,2,12,4,0,125,1,0,38,4,33,9,0,191,525,6,0
10,4,0,0,2,0,3,47,0,28,9,725,0,0,2,0,0,85,0,0,89,6
11,31,55,0,1,0,9,47,0,6,9,45,307,0,168,145,0,11,72,0,61,33
12,0,0,1,4,0,0,0,0,0,63,0,0,527,13,91,1,0,0,300,0,0
13,9,6,0,18,13,0,16,734,0,3,0,3,0,88,3,7,75,3,17,3,2
14,0,11,0,0,13,0,0,0,0,4,0,0,9,0,564,0,0,0,399,0,0
15,87,26,0,45,161,2,70,1,19,19,2,8,94,2,3,369,20,32,36,4,0
16,1,39,0,3,0,2,10,0,1,0,0,2,0,1,0,10,776,20,0,125,10
17,15,128,0,10,0,1,231,0,29,4,9,50,3,5,18,0,45,371,0,71,10
18,0,8,20,16,118,6,2,77,0,8,4,12,24,10,45,46,12,59,495,30,8
19,8,0,8,1,0,1,0,680,3,0,3,17,34,65,0,2,1,16,30,130,1
20,4,10,0,5,0,1,3,0,3,0,1,1,0,15,0,0,402,37,0,291,227
