,precision,recall,f1-score,support
Amazon Echo,0.04371584699453552,0.008,0.01352493660185968,1000.0
Awair air quality monitor,0.0,0.0,0.0,1000.0
Belkin Wemo switch,0.4891179839633447,0.42699999999999994,0.45595301655098774,1000.0
Belkin wemo motion sensor,0.20456503014642552,0.475,0.2859723058398555,1000.0
Dropcam,0.148664343786295,0.128,0.13756045137023107,1000.0
HP Printer,0.0367138128197412,0.122,0.05644228544991903,1000.0
Light Bulbs LiFX Smart Bulb,0.10300429184549356,0.144,0.12010008340283569,1000.0
MacBook,0.0,0.0,0.0,1000.0
NEST Protect smoke alarm,0.09711846318036287,0.6666666666666666,0.1695388914764788,273.0
Netatmo Welcome,0.1485543369890329,0.149,0.14877683474787817,1000.0
Netatmo weather station,0.7218934911242604,0.122,0.20872540633019673,1000.0
PIX-STAR Photo-frame,0.4533333333333333,0.068,0.11826086956521739,1000.0
Phillip Hue Lightbulb,0.7190635451505016,0.215,0.33102386451116245,1000.0
Samsung Galaxy Tab,0.0970873786407767,0.01,0.01813236627379873,1000.0
Samsung SmartCam,0.015384615384615385,0.001,0.0018779342723004694,1000.0
Smart Things,0.09649843827059017,0.587,0.16574897642241987,1000.0
TP-Link Day Night Cloud camera,0.12953367875647667,0.125,0.12722646310432567,1000.0
TP-Link Smart plug,0.21875,0.014000000000000002,0.02631578947368421,1000.0
TPLink Router Bridge LAN,0.41025641025641024,0.016,0.030798845043310874,1000.0
Triby Speaker,0.08282208588957055,0.027000000000000003,0.04072398190045249,1000.0
iHome,0.11363636363636362,0.005,0.009578544061302681,1000.0
accuracy,0.1393479011493119,0.1393479011493119,0.1393479011493119,0.1393479011493119
macro avg,0.20617683096038714,0.15760317460317458,0.11744199268562941,20273.0
weighted avg,0.21008771900734996,0.1393479011493119,0.11557377163196454,20273.0
