,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,660,5,63,35,0,19,8,11,1,1,0,5,49,88,10,0,0,0,34,1,1
1,9,45,280,0,0,3,0,0,27,5,52,0,61,23,115,0,0,13,307,4,49
2,12,1,663,90,0,17,0,34,0,33,3,1,60,34,0,0,0,1,43,0,0
3,9,3,16,244,2,2,6,299,0,0,0,0,175,229,0,0,0,0,5,2,2
4,0,0,7,18,626,81,0,64,0,81,0,0,1,1,3,0,0,0,113,0,0
5,0,0,8,0,0,562,33,6,3,35,91,92,1,8,0,0,13,17,39,48,35
6,96,9,0,21,15,6,654,0,1,3,7,6,0,8,0,20,31,7,19,0,89
7,17,1,2,3,0,0,0,681,4,0,1,1,0,248,3,4,1,0,14,13,1
8,1,0,0,0,7,2,0,1,201,1,6,5,9,10,0,0,2,0,10,2,9
9,1,0,5,10,49,7,0,3,0,236,1,0,1,3,23,3,1,0,649,0,0
10,1,3,0,0,0,10,73,26,5,16,590,103,0,11,11,6,53,55,14,3,12
11,1,7,0,0,0,7,36,2,3,4,31,773,0,49,0,1,8,55,9,4,2
12,16,0,28,3,6,42,0,59,14,0,0,0,322,3,116,0,0,0,388,0,0
13,9,0,8,18,1,5,0,216,1,1,0,0,5,550,1,1,0,1,171,4,1
14,8,50,1,10,2,1,0,0,1,7,0,0,14,1,267,0,0,0,634,0,0
15,122,73,0,11,33,11,74,4,7,71,16,13,0,58,1,321,84,0,59,19,16
16,0,0,0,0,0,66,33,0,1,4,123,20,0,9,0,6,599,45,10,2,77
17,0,0,0,8,0,1,3,0,1,2,32,6,0,8,0,0,3,915,6,6,3
18,15,12,15,10,47,39,12,29,5,15,7,4,10,55,5,4,1,2,695,3,7
19,0,0,17,4,0,54,2,8,5,1,10,5,13,109,0,1,1,24,688,46,5
20,0,2,1,0,0,4,411,1,4,69,9,9,0,0,0,2,169,115,120,8,69
