,precision,recall,f1-score,support
Amazon Echo,0.17873588019404596,0.11240000000000001,0.11274586322980855,1000.0
Awair air quality monitor,0.14072356215213358,0.0098,0.018275884083886813,1000.0
Belkin Wemo switch,0.7082969352293375,0.6332,0.6102867421338859,1000.0
Belkin wemo motion sensor,0.010852994555353903,0.0019999999999999996,0.0033745550621995524,1000.0
Dropcam,0.21691505179349924,0.33520000000000005,0.2624329875744385,1000.0
HP Printer,0.11584622640988236,0.6626,0.19617274063016765,1000.0
Light Bulbs LiFX Smart Bulb,0.0741297061665947,0.012958963282937367,0.02183772833080749,926.0
MacBook,0.4418890331251248,0.77,0.5349695729785123,1000.0
NEST Protect smoke alarm,0.2060585551890612,0.128719723183391,0.09807204642324419,289.0
Netatmo Welcome,0.608447883156644,0.567,0.5695413319209408,1000.0
Netatmo weather station,0.09782783194776298,0.3556053811659193,0.14353121052072745,446.0
PIX-STAR Photo-frame,0.08490716557566133,0.12440000000000002,0.09629145870223717,1000.0
Phillip Hue Lightbulb,0.5896012649190939,0.2612,0.3305132881311271,1000.0
Samsung Galaxy Tab,0.10851540348613567,0.03200000000000001,0.04690909691481541,1000.0
Samsung SmartCam,0.2457751465523482,0.4438000000000001,0.24031365247954026,1000.0
Smart Things,0.0,0.0,0.0,1000.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,515.0
TP-Link Smart plug,0.0,0.0,0.0,1000.0
TPLink Router Bridge LAN,0.0,0.0,0.0,1000.0
Triby Speaker,0.0,0.0,0.0,376.0
iHome,0.0,0.0,0.0,1000.0
accuracy,0.2243100474342389,0.2243100474342389,0.2243100474342389,0.2243100474342389
macro avg,0.18231060192631804,0.21194686036344038,0.15644134091030187,18552.0
weighted avg,0.19525295335046725,0.2243100474342389,0.16895249307807514,18552.0
