,precision,recall,f1-score,support
Amazon Echo,0.22862453531598512,0.369,0.2823259372609028,1000.0
Awair air quality monitor,0.10828025477707007,0.017,0.029386343993085574,1000.0
Belkin Wemo switch,0.5914948453608248,0.45899999999999996,0.5168918918918919,1000.0
Belkin wemo motion sensor,0.3780193236714976,0.313,0.3424507658643326,1000.0
Dropcam,0.45402298850574707,0.553,0.4986474301172228,1000.0
HP Printer,0.4449877750611247,0.364,0.40044004400440036,1000.0
Light Bulbs LiFX Smart Bulb,0.42556179775280895,0.303,0.3539719626168225,1000.0
MacBook,0.22055030094582975,0.513,0.3084786530366807,1000.0
NEST Protect smoke alarm,0.5063291139240507,0.8791208791208792,0.642570281124498,273.0
Netatmo Welcome,0.16578108395324123,0.156,0.160741885625966,1000.0
Netatmo weather station,0.570298769771529,0.649,0.60710944808232,1000.0
PIX-STAR Photo-frame,0.6544980443285529,0.502,0.5681946802490097,1000.0
Phillip Hue Lightbulb,0.742483660130719,0.568,0.6436260623229461,1000.0
Samsung Galaxy Tab,0.14134542705971279,0.187,0.16099870856650883,1000.0
Samsung SmartCam,0.27821782178217824,0.281,0.2796019900497513,1000.0
Smart Things,0.4722222222222222,0.10200000000000001,0.16776315789473684,1000.0
TP-Link Day Night Cloud camera,0.6944837340876945,0.491,0.5752782659636789,1000.0
TP-Link Smart plug,0.695067264573991,0.62,0.6553911205073996,1000.0
TPLink Router Bridge LAN,0.12763466042154567,0.327,0.18360471645143178,1000.0
Triby Speaker,0.20759493670886076,0.082,0.11756272401433691,1000.0
iHome,0.7996845425867508,0.507,0.620563035495716,1000.0
accuracy,0.3750308291816702,0.3750308291816702,0.3750308291816702,0.3750308291816702
macro avg,0.42415157633056844,0.3924819466248038,0.38645710024445895,20273.0
weighted avg,0.4212046484052263,0.3750308291816702,0.37727275246663683,20273.0
