,precision,recall,f1-score,support
Amazon Echo,0.5,0.917,0.6471418489767113,1000.0
Awair air quality monitor,0.0,0.0,0.0,1000.0
Belkin Wemo switch,0.8432760364004045,0.834,0.8386123680241327,1000.0
Belkin wemo motion sensor,0.4375644994840041,0.42400000000000004,0.430675469781615,1000.0
Dropcam,0.8811438784629132,0.986,0.930627654554035,1000.0
HP Printer,0.8092369477911646,0.403,0.5380507343124166,1000.0
Light Bulbs LiFX Smart Bulb,0.8156424581005586,0.73,0.7704485488126649,1000.0
MacBook,0.6774193548387096,0.084,0.14946619217081852,1000.0
NEST Protect smoke alarm,0.42701227830832195,0.8622589531680441,0.5711678832116788,363.0
Netatmo Welcome,0.8072289156626506,0.8710000000000001,0.837902837902838,1000.0
Netatmo weather station,0.903125,0.578,0.7048780487804877,1000.0
PIX-STAR Photo-frame,0.8067226890756303,0.8640000000000001,0.8343795267986479,1000.0
Phillip Hue Lightbulb,0.7294117647058823,0.558,0.6322946175637394,1000.0
Samsung Galaxy Tab,0.35464803868887695,0.66,0.4613771408598392,1000.0
Samsung SmartCam,0.890625,0.513,0.651015228426396,1000.0
Smart Things,0.9642166344294004,0.9970000000000001,0.9803343166175026,1000.0
TP-Link Day Night Cloud camera,0.8593301435406697,0.898,0.878239608801956,1000.0
TP-Link Smart plug,0.8727097396335584,0.905,0.8885616102110948,1000.0
TPLink Router Bridge LAN,0.3045206159960258,0.613,0.4069034185197477,1000.0
Triby Speaker,0.7667934093789607,0.605,0.6763555058692006,1000.0
iHome,0.7204563977180114,0.884,0.7938931297709925,1000.0
accuracy,0.6696950351127045,0.6696950351127045,0.6696950351127045,0.6696950351127045
macro avg,0.6843373239150354,0.6755361406270497,0.6486821757126912,20363.0
weighted avg,0.6923870245510653,0.6696950351127045,0.6511069954506052,20363.0
