,precision,recall,f1-score,support
Amazon Echo,0.34084995663486556,0.393,0.3650719925685091,1000.0
Awair air quality monitor,0.03690036900369004,0.01,0.015735641227380016,1000.0
Belkin Wemo switch,0.7763713080168776,0.736,0.7556468172484598,1000.0
Belkin wemo motion sensor,0.5532212885154062,0.395,0.46091015169194877,1000.0
Dropcam,0.7990950226244344,0.883,0.8389548693586699,1000.0
HP Printer,0.15828220858895706,0.129,0.14214876033057852,1000.0
Light Bulbs LiFX Smart Bulb,0.3024390243902439,0.124,0.17588652482269504,1000.0
MacBook,0.26716294458229944,0.323,0.2924400181077411,1000.0
NEST Protect smoke alarm,0.4444444444444445,0.9315068493150684,0.6017699115044248,219.0
Netatmo Welcome,0.29736842105263156,0.339,0.3168224299065421,1000.0
Netatmo weather station,0.3322884012539185,0.21200000000000002,0.2588522588522588,1000.0
PIX-STAR Photo-frame,0.5480153649167734,0.42800000000000005,0.480628860190904,1000.0
Phillip Hue Lightbulb,0.5248807089297887,0.77,0.6242399675719498,1000.0
Samsung Galaxy Tab,0.09079754601226994,0.074,0.08154269972451791,1000.0
Samsung SmartCam,0.4865951742627345,0.363,0.415807560137457,1000.0
Smart Things,0.42372881355932196,0.65,0.5130228887134963,1000.0
TP-Link Day Night Cloud camera,0.4100502512562814,0.40800000000000003,0.4090225563909774,1000.0
TP-Link Smart plug,0.400709219858156,0.565,0.4688796680497925,1000.0
TPLink Router Bridge LAN,0.14021790620558977,0.296,0.19029251044680168,1000.0
Triby Speaker,0.5942446043165468,0.413,0.48731563421828905,1000.0
iHome,0.6787048567870486,0.545,0.6045479755962286,1000.0
accuracy,0.408526633364657,0.408526633364657,0.408526633364657,0.408526633364657
macro avg,0.40982703977201335,0.4279765166340509,0.40473998555522,20219.0
weighted avg,0.40848987210550314,0.408526633364657,0.3971293039109089,20219.0
