,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,843,3,40,17,0,13,5,0,0,0,0,0,23,41,1,0,0,0,14,0,0
1,14,2,0,0,2,0,0,0,7,1,0,1,3,53,538,0,0,0,372,0,7
2,2,0,782,28,0,19,0,10,1,14,0,0,45,45,2,0,0,1,51,0,0
3,27,0,28,478,0,0,0,125,0,0,1,0,127,209,0,0,0,0,2,3,0
4,1,0,0,1,819,0,1,0,0,0,0,0,0,0,0,0,0,0,178,0,0
5,0,0,7,0,0,854,0,0,1,1,61,27,0,1,0,0,4,18,3,23,0
6,120,2,0,0,0,0,823,0,1,0,0,0,0,3,0,0,2,15,6,1,27
7,2,0,0,0,0,0,0,811,2,0,2,0,0,178,0,1,2,1,0,1,0
8,0,0,0,0,0,4,0,0,238,0,12,2,0,4,0,0,3,1,7,0,2
9,1,0,3,5,0,0,0,5,0,207,2,1,3,10,1,2,0,1,758,1,0
10,0,0,0,0,0,0,0,0,4,2,843,65,0,0,0,0,70,0,16,0,0
11,0,12,0,0,1,2,1,1,3,2,25,894,0,11,0,0,2,12,22,9,3
12,1,0,0,0,0,0,0,0,0,0,0,0,902,0,24,0,0,0,73,0,0
13,1,0,2,2,0,0,0,214,0,0,1,0,1,678,2,0,0,2,96,0,1
14,0,0,3,1,1,0,0,0,0,2,0,0,0,0,453,0,0,0,539,0,1
15,50,45,0,5,1,20,102,0,0,1,7,12,0,34,0,517,0,0,194,10,2
16,0,0,0,0,0,177,1,0,1,0,10,0,0,0,0,2,797,3,0,9,0
17,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,978,5,11,0
18,5,3,12,1,3,8,3,23,0,3,3,0,3,7,10,4,0,3,906,3,0
19,0,0,50,0,0,10,0,5,2,0,0,21,2,327,1,0,1,14,433,132,2
20,0,1,0,1,0,22,116,0,2,0,3,14,0,0,0,0,276,5,2,9,549
