,precision,recall,f1-score,support
Amazon Echo,0.6376577862178241,0.8118000000000001,0.7104099454710511,1000.0
Awair air quality monitor,0.03508771929824561,0.002,0.003784295175023652,1000.0
Belkin Wemo switch,0.6631708438714097,0.5414,0.578496330564829,1000.0
Belkin wemo motion sensor,0.24466922991103351,0.0402,0.0683029156501458,1000.0
Dropcam,0.7511722550379293,0.9384,0.8317807949558876,1000.0
HP Printer,0.7966319244640772,0.7292,0.7501647645949754,1000.0
Light Bulbs LiFX Smart Bulb,0.5812074778828957,0.47883369330453557,0.4932849957846107,926.0
MacBook,0.6390941145409335,0.7784000000000001,0.6963993697428663,1000.0
NEST Protect smoke alarm,0.6562910608580144,0.8083044982698961,0.7065056192179773,289.0
Netatmo Welcome,0.7772480388824531,0.8148,0.7953608968130311,1000.0
Netatmo weather station,0.5245289526939803,0.604932735426009,0.5511369907924726,446.0
PIX-STAR Photo-frame,0.7756797067255938,0.7614,0.765308239965501,1000.0
Phillip Hue Lightbulb,0.6878498568355048,0.2916,0.391685270264093,1000.0
Samsung Galaxy Tab,0.10020616938827678,0.0864,0.09138513170711349,1000.0
Samsung SmartCam,0.6660988330689431,0.7021999999999999,0.6758900240915502,1000.0
Smart Things,0.6526833040948484,0.40700000000000003,0.492791794491517,1000.0
TP-Link Day Night Cloud camera,0.6095951159468255,0.5658252427184466,0.5843225031283475,515.0
TP-Link Smart plug,0.8281541683365863,0.8694000000000001,0.847874539328847,1000.0
TPLink Router Bridge LAN,0.20084299686644344,0.6676,0.3074648472682746,1000.0
Triby Speaker,0.5903066592354309,0.35319148936170214,0.39211442214623327,376.0
iHome,0.6800431960024111,0.32799999999999996,0.43686669312713927,1000.0
accuracy,0.5466149202242346,0.5466149202242346,0.5466149202242346,0.5466149202242346
macro avg,0.576105686198079,0.5514708409085995,0.5319681135372136,18552.0
weighted avg,0.5731992823488946,0.5466149202242346,0.528196210273497,18552.0
