,precision,recall,f1-score,support
Amazon Echo,0.8155871620388446,0.826,0.8205061448620932,1000.0
Awair air quality monitor,0.5519999999999999,0.008,0.01572715679326491,1000.0
Belkin Wemo switch,0.867410180467922,0.7205999999999999,0.7871185886992441,1000.0
Belkin wemo motion sensor,0.8592917136666871,0.5763999999999999,0.6897312649168319,1000.0
Dropcam,0.901158986597714,0.7944000000000001,0.8444015433729872,1000.0
HP Printer,0.9376781711089601,0.7327999999999999,0.8223645331966521,1000.0
Light Bulbs LiFX Smart Bulb,0.6299065362578935,0.8039999999999999,0.7063479099306647,1000.0
MacBook,0.6772902348679788,0.8141999999999999,0.7393896132404519,1000.0
NEST Protect smoke alarm,0.844501013480112,0.9304029304029303,0.8848610452080999,273.0
Netatmo Welcome,0.6271561584673292,0.2028,0.3064147803864531,1000.0
Netatmo weather station,0.916047376185112,0.7592,0.8299347288698289,1000.0
PIX-STAR Photo-frame,0.815506470452589,0.9184000000000001,0.8632787513034366,1000.0
Phillip Hue Lightbulb,0.7386661391897512,0.8562,0.7928682581176135,1000.0
Samsung Galaxy Tab,0.44454761907390183,0.692,0.541200712084024,1000.0
Samsung SmartCam,0.32388455983629505,0.40279999999999994,0.35897903526107655,1000.0
Smart Things,0.9774352792210002,0.6154,0.7552505153118758,1000.0
TP-Link Day Night Cloud camera,0.812363746217476,0.7276,0.7676035289325158,1000.0
TP-Link Smart plug,0.9390233997187893,0.9728,0.9555130540927292,1000.0
TPLink Router Bridge LAN,0.24236030101073713,0.8093999999999999,0.37300894111907584,1000.0
Triby Speaker,0.2519602200702616,0.1232,0.1644966755637302,1000.0
iHome,0.9641314133042614,0.6282,0.7607215822280035,1000.0
accuracy,0.6530064617964781,0.6530064617964781,0.6530064617964781,0.6530064617964781
macro avg,0.7208526991063626,0.6626096633525205,0.6561770649281262,20273.0
weighted avg,0.7164186082194828,0.6530064617964781,0.6479763421113975,20273.0
