,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,171,13,0,1,42,327,21,0,9,0,135,6,12,44,212,0,0,0,0,0,0
1,13,72,0,0,790,0,1,0,8,0,45,4,0,0,63,0,0,0,0,0,0
2,10,3,2,0,123,0,0,102,16,0,0,0,375,3,361,0,0,0,0,0,0
3,67,1,0,12,72,50,0,12,1,0,12,2,79,151,536,0,0,0,0,0,0
4,81,7,19,0,363,119,66,0,0,4,15,59,95,0,170,0,0,0,0,0,0
5,48,1,1,0,10,555,2,9,0,0,300,4,16,23,27,0,0,0,0,0,0
6,25,0,0,0,0,675,12,0,0,0,281,3,0,2,0,0,0,0,0,0,0
7,28,2,0,35,0,6,0,252,0,0,5,0,0,670,0,0,0,0,0,0,0
8,35,2,0,0,127,40,6,0,0,0,35,9,0,8,7,0,0,0,0,0,0
9,1,0,3,0,61,9,0,3,0,25,433,0,109,2,351,0,0,0,0,0,0
10,34,17,0,0,224,312,19,0,0,15,304,3,0,67,1,0,0,0,0,0,0
11,137,34,0,6,147,313,24,0,0,0,184,63,0,88,0,0,0,0,0,0,0
12,2,16,0,0,746,0,0,0,0,0,4,0,0,0,228,0,0,0,0,0,0
13,129,16,0,15,1,28,4,164,8,0,9,1,6,602,12,0,0,0,0,0,0
14,0,0,0,0,564,0,0,0,0,0,343,0,0,0,91,0,0,0,0,0,0
15,65,0,0,0,1,570,22,0,0,0,301,32,0,6,0,0,0,0,0,0,0
16,17,0,0,0,2,616,0,0,0,0,358,1,0,2,0,0,0,0,0,0,0
17,148,55,0,0,4,399,112,0,15,0,179,59,0,24,1,0,0,0,0,0,0
18,30,4,4,9,285,96,2,27,12,2,257,6,25,71,164,0,0,0,0,0,0
19,70,16,0,0,16,29,0,0,2,0,8,4,0,772,79,0,0,0,0,0,0
20,20,0,0,0,7,562,3,0,3,0,392,6,0,4,0,0,0,0,0,0,0
