,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,536,9,2,10,0,2,61,3,0,15,55,21,9,105,11,52,68,4,36,0,1
1,95,418,0,0,0,2,0,0,2,2,2,12,7,0,4,31,0,0,425,0,0
2,3,1,93,7,1,32,1,0,1,140,0,0,680,3,0,21,0,0,9,8,0
3,599,16,29,71,3,28,16,5,12,19,10,92,1,19,2,39,16,4,4,0,15
4,9,0,0,1,968,1,5,0,0,0,0,0,5,0,0,10,1,0,0,0,0
5,8,1,1,0,0,400,83,0,4,2,1,0,1,0,1,433,5,38,0,1,21
6,45,8,0,0,0,237,171,0,1,0,0,76,0,0,0,287,6,111,5,10,43
7,34,4,8,297,8,3,5,120,20,0,1,5,98,330,0,7,11,0,47,0,2
8,9,2,0,0,3,15,5,0,171,0,0,1,0,0,0,0,2,4,0,3,4
9,17,7,12,1,10,57,30,1,4,163,6,9,62,1,12,291,24,4,278,3,8
10,145,245,0,0,5,41,10,0,11,0,107,64,6,4,55,161,46,50,0,2,48
11,83,1,2,0,0,76,4,0,45,1,3,409,1,0,11,192,19,86,25,13,29
12,56,15,1,1,0,0,0,0,0,121,1,0,755,0,9,0,0,0,41,0,0
13,254,22,11,89,0,28,14,89,58,10,41,66,12,65,12,38,10,110,49,2,20
14,57,52,0,1,7,24,0,0,0,17,0,0,126,0,703,4,0,1,8,0,0
15,12,0,0,0,0,0,135,0,0,0,1,0,0,0,0,840,0,0,3,0,9
16,43,0,0,0,0,7,92,0,0,0,4,60,0,0,0,106,517,57,0,0,114
17,46,3,0,0,25,67,2,0,21,14,3,28,18,0,3,61,5,664,36,1,3
18,16,25,2,3,53,6,21,0,17,20,7,6,161,63,167,175,7,21,213,7,10
19,283,59,33,0,0,149,0,0,1,13,3,9,12,0,2,29,29,22,3,352,1
20,11,0,0,0,0,26,190,0,5,0,0,1,0,0,0,228,6,10,0,0,523
