,precision,recall,f1-score,support
Amazon Echo,0.8052863436123348,0.914,0.8562060889929743,1000.0
Awair air quality monitor,0.0,0.0,0.0,1000.0
Belkin Wemo switch,0.8272727272727274,0.9099999999999999,0.8666666666666668,1000.0
Belkin wemo motion sensor,0.9341637010676157,0.525,0.6722151088348272,1000.0
Dropcam,0.9949999999999999,0.9949999999999999,0.9949999999999999,1000.0
HP Printer,0.8140610545790935,0.8800000000000001,0.845747236905334,1000.0
Light Bulbs LiFX Smart Bulb,0.7862745098039216,0.8660907127429806,0.8242548818088388,926.0
MacBook,0.745964316057774,0.8779999999999999,0.806614607257694,1000.0
NEST Protect smoke alarm,0.7570093457943925,0.8408304498269896,0.7967213114754098,289.0
Netatmo Welcome,0.8796680497925312,0.8480000000000001,0.8635437881873728,1000.0
Netatmo weather station,0.9193548387096774,0.7668161434977578,0.8361858190709046,446.0
PIX-STAR Photo-frame,0.9343283582089551,0.9389999999999998,0.9366583541147131,1000.0
Phillip Hue Lightbulb,0.9804597701149426,0.853,0.9122994652406418,1000.0
Samsung Galaxy Tab,0.21476510067114093,0.096,0.1326883206634416,1000.0
Samsung SmartCam,0.6404023470243084,0.764,0.6967624259005927,1000.0
Smart Things,0.8915343915343914,0.674,0.7676537585421412,1000.0
TP-Link Day Night Cloud camera,0.7057793345008757,0.7825242718446602,0.7421731123388583,515.0
TP-Link Smart plug,0.8925693822739481,0.9970000000000001,0.9418989135569202,1000.0
TPLink Router Bridge LAN,0.3196922000699545,0.914,0.47369784918372637,1000.0
Triby Speaker,0.9236641221374045,0.6436170212765957,0.7586206896551725,376.0
iHome,0.8832417582417582,0.643,0.7442129629629629,1000.0
accuracy,0.7471970677015956,0.7471970677015956,0.7471970677015956,0.7471970677015956
macro avg,0.7547853167365595,0.7490418380566184,0.7366581600647235,18552.0
weighted avg,0.7452609811767259,0.7471970677015956,0.7301518668635116,18552.0
