,precision,recall,f1-score,support
Amazon Echo,0.0690261595955155,0.0687842278203724,0.06890498134737766,4565.0
Awair air quality monitor,0.0,0.0,0.0,3550.0
Belkin Wemo switch,0.07064850801400444,0.989206206431302,0.13187834455053737,4447.0
Belkin wemo motion sensor,0.0,0.0,0.0,4623.0
Dropcam,0.014687882496940025,0.0025052192066805845,0.004280363830925628,4790.0
HP Printer,0.1,0.00046565774155995343,0.0009269988412514484,4295.0
Light Bulbs LiFX Smart Bulb,0.32532347504621073,0.0565008025682183,0.0962800875273523,3115.0
MacBook,0.0,0.0,0.0,4870.0
NEST Protect smoke alarm,0.0,0.0,0.0,213.0
Netatmo Welcome,0.33064516129032256,0.048566690357735136,0.0846932451972733,4221.0
Netatmo weather station,0.1596244131455399,0.0093074185600876,0.01758923952405587,3653.0
PIX-STAR Photo-frame,0.0,0.0,0.0,3703.0
Phillip Hue Lightbulb,0.3815879534565366,0.24500109865963524,0.2984076006958383,4551.0
Samsung Galaxy Tab,0.0042643923240938165,0.0005275652862041678,0.0009389671361502347,3791.0
Samsung SmartCam,0.0,0.0,0.0,4634.0
Smart Things,0.7689992475545523,0.279006279006279,0.4094551282051282,3663.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,3418.0
TP-Link Smart plug,0.011755485893416929,0.007313505607020965,0.009017132551848512,2051.0
TPLink Router Bridge LAN,0.6841887417218543,0.35328061551613593,0.46596194503171245,4679.0
Triby Speaker,0.30165289256198347,0.030078285949732178,0.05470213563132259,2427.0
iHome,0.0,0.0,0.0,3151.0
accuracy,0.11506185435531183,0.11506185435531183,0.11506185435531183,0.11506185435531183
macro avg,0.15344782443337956,0.09954969393861732,0.0782398176224178,78410.0
weighted avg,0.16131151190222875,0.11506185435531183,0.08723496628091865,78410.0
