,precision,recall,f1-score,support
appletv,0.6570083792569129,1.0,0.792884086095592,1377.0
blink-camera,0.9981641468682507,1.0,0.9990812300707997,9243.0
blink-security-hub,1.0,0.9395854922279794,0.9686161408028835,386.0
echodot,0.76,0.0042096293140178945,0.0083728813559322,2347.0
echoplus,0.5883772256233213,0.9989829561329983,0.7405694679442815,3579.0
echospot,0.9980889090896522,0.9746103196456363,0.9862073644914748,8353.0
firetv,0.7340347042471176,1.0,0.846567422102151,2593.0
google-home-mini,0.9942104470106837,0.9996258885147778,0.9969070833274053,2673.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,1.0,1.0,1.0,524.0
magichome-strip,1.0,0.9867549668874175,0.9933333333333332,151.0
nest-tstat,1.0,0.999254843517139,0.9996272828922844,2684.0
ring-doorbell,1.0,0.9999446749654222,0.9999723367174755,72300.0
roku-tv,0.6927079223409176,0.9844943820224721,0.8131519607972925,890.0
samsungtv-wired,1.0,0.45645230439442663,0.626633253014776,3732.0
sengled-hub,0.0,0.0,0.0,164.0
smartthings-hub,0.9866722453074293,1.0,0.9932798404291999,1685.0
sousvide,1.0,0.9992992291520675,0.9996494917630561,1427.0
t-philips-hub,1.0,1.0,1.0,2936.0
t-wemo-plug,0.9606620292636127,0.9997503744383424,0.9798165137614677,4006.0
tplink-bulb,1.0,0.9985074626865673,0.9992531740104554,670.0
tplink-plug,0.9819171255755169,0.9982078853046591,0.9899335307385235,558.0
wansview-cam-wired,0.9566330952624746,0.6820089472640325,0.7963073759467282,90754.0
xiaomi-hub,1.0,0.9989235737351987,0.9994614970382333,929.0
yi-camera,0.4672944953711188,0.9002197645887415,0.615228573311157,28121.0
accuracy,0.8494047869813932,0.8494047869813932,0.8494047869813932,0.8494047869813932
macro avg,0.8710308290086805,0.8768333077916759,0.8457941535977801,242115.0
weighted avg,0.9058695664050289,0.8494047869813932,0.8545481928608024,242115.0
