,precision,recall,f1-score,support
appletv,0.9966981195317345,0.8136438767843728,0.8958345941510211,1331.0
blink-camera,0.9973890339425584,1.0,0.9986928104575163,3056.0
blink-security-hub,1.0,0.9966442953020132,0.9983193277310924,298.0
echodot,0.26,0.004786610878661088,0.009369948762759522,1195.0
echoplus,0.9509133777710543,0.6680749885688156,0.784729061619078,4374.0
echospot,0.5794323143282983,0.5988965517241378,0.5889036194940465,4350.0
firetv,0.9904678136222911,0.41738058551617874,0.5864882403937786,1947.0
google-home-mini,0.9724324317835237,0.48534667619728367,0.6472643850241794,1399.0
insteon-hub,1.0,0.9799734395750334,0.9895748691051901,1506.0
lightify-hub,0.990854271356784,0.9980076628352491,0.9943678760151349,783.0
magichome-strip,1.0,0.9978142076502734,0.9989041095890413,366.0
nest-tstat,0.6415652377589603,1.0,0.7816184902333204,1343.0
ring-doorbell,0.9999465653453733,0.9999773437853999,0.999961946240669,44138.0
roku-tv,0.9746991170165036,0.6250188679245283,0.7612494621034084,1060.0
samsungtv-wired,0.83514250349967,0.9979217633523072,0.9092892049094004,8257.0
sengled-hub,1.0,0.7573094170403587,0.8617307376006812,446.0
smartthings-hub,1.0,1.0,1.0,2597.0
sousvide,0.9873170731707317,0.9452054794520552,0.965310313493866,73.0
t-philips-hub,0.9206598438045603,1.0,0.9586880882294776,16784.0
t-wemo-plug,0.9744423480654011,0.9995075104654026,0.9868145683712075,4061.0
tplink-bulb,0.9855768443090408,0.999473417721519,0.9923202378714373,1975.0
tplink-plug,0.9944182945501845,0.2939794419970631,0.45294164941059356,681.0
wansview-cam-wired,0.7536087779421223,0.9994415168578794,0.8592882551414119,99627.0
xiaomi-hub,1.0,1.0,1.0,289.0
yi-camera,0.9192507998080314,0.042887674261499725,0.08193714294454918,32566.0
accuracy,0.834719874457361,0.834719874457361,0.834719874457361,0.834719874457361
macro avg,0.9089925907042731,0.7848516531156013,0.8041439575557144,234502.0
weighted avg,0.8570482832985674,0.834719874457361,0.7791570762605511,234502.0
