,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1082,0,0,0,3,9,0,0,0,7,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0
1,0,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,5,58,850,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,243,0,0
4,0,0,0,9,2922,665,2,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,333,0,0
5,0,0,0,0,57,2605,0,0,0,0,0,0,0,0,0,0,0,0,878,0,0,0,808,0,0
6,0,0,0,0,30,367,812,0,0,0,0,0,0,0,644,0,0,0,92,0,0,0,0,0,0
7,0,0,0,0,0,0,0,679,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,1475,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
9,0,0,0,0,0,0,0,0,0,781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,0,0,0,44137,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,19,0,0,0,30,0,662,347,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8239,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,106,0,1,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597,0,0,0,0,0,0,0,0
17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16784,0,0,0,0,0,0
19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1973,0,0,0,0
21,3,0,0,0,0,0,3,0,0,0,0,0,0,0,407,0,0,0,0,0,0,200,0,0,66
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99571,0,55
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31169,0,1396
