Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
UKVPN@US,0,1,RF,0.8340355306138114,0.7805661194853353,0.899630054978814,0.7805661194853353,0.8001584980315183,0.7681325201705358,0,81.13551473617554,6.164512872695923,3.878159284591675
UKVPN@US,1,2,RF,0.8339246573589991,0.7841291762585171,0.9154947172699192,0.7841291762585171,0.8032282464673941,0.7679164966890295,0,86.11066436767578,8.10197138786316,3.9489927291870117
UKVPN@US,2,3,RF,0.8353446878917877,0.7891804176566882,0.901894792059867,0.7891804176566882,0.8086693219898808,0.7699180700154976,0,88.33946180343628,6.135782480239868,3.5679919719696045
UKVPN@US,3,4,RF,0.83492251665231,0.7856805525589965,0.8944085100820753,0.7856805525589965,0.8019909870790225,0.7693730399788052,0,79.93381428718567,7.203068971633911,3.570848226547241
UKVPN@US,4,5,RF,0.8343468285984768,0.7877953425623663,0.899084311491724,0.7877953425623663,0.8068814241552783,0.7685045550175943,0,85.00903606414795,5.9127373695373535,3.6454501152038574
UKVPN@US,5,6,RF,0.8350248611952137,0.784096383670811,0.9404926382838673,0.784096383670811,0.8041116160342134,0.769519767208106,0,81.68753719329834,5.752373218536377,3.5527713298797607
UKVPN@US,6,7,RF,0.8355536413335494,0.7896619195359469,0.899683426195162,0.7896619195359469,0.8088325537112369,0.7703046653166032,0,79.5586907863617,5.844395160675049,3.428986072540283
UKVPN@US,7,8,RF,0.834282863259162,0.7807506846988943,0.8991242630768156,0.7807506846988943,0.7988596403939199,0.7684838480421787,0,81.41186332702637,5.920404434204102,3.7552762031555176
UKVPN@US,8,9,RF,0.836252995710058,0.7903746429320254,0.9214491281501118,0.7903746429320254,0.8106548670636031,0.7713169366557371,0,79.00900602340698,5.757676601409912,3.528935670852661
UKVPN@US,9,10,RF,0.8356303997407272,0.7897241495134746,0.926074685789362,0.7897241495134746,0.8094331714162127,0.7704274118738894,0,79.07321381568909,5.825462579727173,3.498654365539551
UKVPN@US,10,11,RF,0.8349736889237619,0.7839263991156096,0.8981799704080017,0.7839263991156096,0.8023341209720131,0.7695435187128327,0,79.61124992370605,5.824851989746094,3.5377197265625
UKVPN@US,11,12,RF,0.8341847830722126,0.780299695675116,0.8980563695453567,0.780299695675116,0.798813525709515,0.7683440587468259,0,79.69383382797241,5.829996109008789,3.470487356185913
UKVPN@US,12,13,RF,0.8354214462989654,0.7858299775509259,0.9152206110872895,0.7858299775509259,0.8027098925972848,0.7701297909336935,0,79.7673614025116,5.898007869720459,3.5706331729888916
UKVPN@US,13,14,RF,0.8360312492004333,0.790100530579611,0.9006387433674214,0.790100530579611,0.8102258845402781,0.7709951962887043,0,81.18301939964294,6.117248058319092,3.758683204650879
UKVPN@US,14,15,RF,0.834457701853289,0.7824886799780408,0.9135418370875089,0.7824886799780408,0.803095294543046,0.7686697464559993,0,80.66858386993408,5.936708688735962,3.5502355098724365
UKVPN@US,15,16,RF,0.8347732641939088,0.7856597070920273,0.8984980211804736,0.7856597070920273,0.8057407568315017,0.7691545921187785,0,80.60231971740723,5.844363451004028,3.565593719482422
UKVPN@US,16,17,RF,0.8333063257456227,0.7760306128838923,0.9377772282346498,0.7760306128838923,0.7968997975558457,0.7670766927429913,0,82.82845759391785,5.811524391174316,3.5042576789855957
UKVPN@US,17,18,RF,0.8343596216663397,0.7830027973146572,0.897720378980139,0.7830027973146572,0.8031043616595168,0.7686129404234936,0,80.22497296333313,5.875448942184448,3.4878146648406982
UKVPN@US,18,19,RF,0.8341464038686237,0.7826037128015723,0.8959484561063,0.7826037128015723,0.8023303456707356,0.7682743411469258,0,83.60502696037292,5.695164203643799,3.69437313079834
UKVPN@US,19,20,RF,0.8351442631619347,0.7896151411748025,0.9002279977838277,0.7896151411748025,0.8077696608183585,0.7696737005125058,0,82.74740242958069,7.367751598358154,3.658694267272949
UKVPN@US,20,21,RF,0.8333617623730288,0.7811277872609839,0.8958171452427848,0.7811277872609839,0.8003165438617422,0.7671139179569477,0,82.39489436149597,5.965583086013794,3.5958328247070312
UKVPN@US,21,22,RF,0.8349566314999446,0.7844032063350133,0.8996324695072205,0.7844032063350133,0.8038612216053816,0.7694281098188194,0,84.09152483940125,7.855451583862305,3.682067632675171
UKVPN@US,22,23,RF,0.8359672838611184,0.7863082732027027,0.899825091660442,0.7863082732027027,0.8061530456994097,0.7708802029866397,0,85.41682600975037,6.206794738769531,3.865539073944092
UKVPN@US,23,24,RF,0.8339673009185423,0.7832201062841642,0.9391741066783141,0.7832201062841642,0.8039784394177635,0.7679735164993875,0,83.64516806602478,6.034065008163452,3.649472951889038
UKVPN@US,24,25,RF,0.8336261524421966,0.7847153117678576,0.9372198133593771,0.7847153117678576,0.8034457210681878,0.7675175882138174,0,83.57137846946716,5.9213080406188965,3.720064163208008
