,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,9720,0,0,152,0,1,0,0,0,22,0,18,19,54,0,0,1,10,0,2,0
1,0,9863,0,0,0,0,51,0,0,0,84,0,0,0,0,0,0,0,2,0,0
2,0,0,14,8396,0,0,0,0,0,2,38,0,0,1,902,0,144,0,502,0,0
3,0,0,9,7757,0,0,0,231,0,0,0,0,0,1016,91,0,88,449,358,0,0
4,0,0,0,13,8083,0,0,1006,0,5,0,0,0,890,0,0,1,0,0,0,0
5,0,0,0,1,0,3815,0,11,0,0,0,0,0,40,13,0,0,0,6115,2,0
6,0,0,0,0,0,0,9239,0,0,0,288,0,0,0,0,0,0,0,3,0,0
7,324,0,208,72,0,93,0,7122,8,1,1,1,12,1959,7,0,23,0,96,63,7
8,0,0,0,0,0,0,0,4,187,0,8,0,0,10,0,0,0,0,4,0,0
9,49,0,0,16,0,0,0,0,0,9258,1,13,0,74,0,0,6,1,578,3,0
10,0,0,0,2459,0,0,0,0,620,105,6368,32,0,0,0,0,12,0,0,0,404
11,0,0,0,18,0,0,0,9,0,156,23,3308,1,17,0,0,72,0,92,7,0
12,35,0,0,1242,0,0,0,1793,0,0,0,64,5406,567,0,0,0,0,681,210,0
13,24,0,4,210,3,17,0,190,0,75,6,44,4,8965,18,0,294,0,109,33,0
14,1,0,1,205,0,297,0,0,0,12,0,16,64,484,8482,0,115,1,320,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0
16,0,0,2548,542,0,0,0,0,0,6,0,89,86,0,0,0,3480,0,0,0,0
17,28,0,0,483,0,0,0,2,0,35,1,40,0,0,40,0,12,1406,1,1,0
18,0,0,7,26,0,6,1,0,0,8,0,0,0,75,117,0,11,2,9723,19,0
19,16,0,0,748,0,0,0,0,0,65,0,21,0,3732,0,0,17,0,0,2748,0
20,0,0,0,0,0,0,0,10,0,76,0,43,0,0,0,0,25,0,0,0,2997
