,precision,recall,f1-score,support
Amazon Echo,0.7126215461634736,0.7402,0.7261490165301417,10000.0
Awair air quality monitor,0.9970515390965916,0.8454,0.9149845770875047,10000.0
Belkin Wemo switch,0.615699100572363,0.3012,0.40451248992747785,10000.0
Belkin wemo motion sensor,0.8311924519722634,0.7312,0.7779964888014045,10000.0
Dropcam,0.0,0.0,0.0,10000.0
HP Printer,0.7835885582201676,0.9912280701754386,0.8752622236566079,5472.0
Light Bulbs LiFX Smart Bulb,0.9543520309477757,0.9868,0.9703048180924287,10000.0
MacBook,0.14392407032830248,0.8451347647327548,0.2459615768131357,2189.0
NEST Protect smoke alarm,0.35751295336787564,0.7900763358778626,0.4922711058263972,262.0
Netatmo Welcome,0.9171276595744681,0.8621000000000001,0.8887628865979382,10000.0
Netatmo weather station,0.9875283446712018,0.6463022508038585,0.7812827029451338,4043.0
PIX-STAR Photo-frame,0.9478672985781991,0.7925275969431078,0.8632649915215046,3533.0
Phillip Hue Lightbulb,0.9385320123575157,0.881,0.9088564501985866,10000.0
Samsung Galaxy Tab,0.42095741720011126,0.9075,0.5751315038975854,10000.0
Samsung SmartCam,0.8865539039808645,0.5189,0.6546395004100171,10000.0
Smart Things,1.0,1.0,1.0,10000.0
TP-Link Day Night Cloud camera,0.5208032550203439,0.5764090644973853,0.547197131627939,6884.0
TP-Link Smart plug,0.8860103626943004,0.9121871153057037,0.8989082086534573,2437.0
TPLink Router Bridge LAN,0.6123445232044937,0.9157,0.7339103951270337,10000.0
Triby Speaker,0.6562630917469627,0.3133,0.42412346013266544,10000.0
iHome,0.9996700758825469,0.981853532080363,0.9906817067189799,6172.0
accuracy,0.7154268535082489,0.7154268535082489,0.7154268535082489,0.7154268535082489
macro avg,0.7223619140752295,0.739953272876975,0.6987714873602828,160992.0
weighted avg,0.7415228109201463,0.7154268535082489,0.7051978279217891,160992.0
