,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,9183,0,0,342,2,1,0,29,0,124,0,208,60,0,2,0,48,0,0,1,0
1,0,9863,0,0,0,0,51,0,0,0,84,0,0,0,0,0,0,0,2,0,0
2,406,0,0,7785,0,0,0,0,0,0,38,0,1,502,1046,0,12,206,4,0,0
3,289,0,0,7193,0,0,0,560,0,0,0,0,0,358,176,0,1,1423,0,0,0
4,0,0,0,512,4986,0,0,0,0,2297,0,11,0,2176,0,0,18,0,0,0,0
5,0,0,0,0,0,3777,0,8,0,0,0,0,0,6144,51,0,0,0,20,0,0
6,0,0,0,0,0,0,9239,0,0,0,288,0,0,0,0,0,0,0,3,0,0
7,66,0,8,113,1,267,1,7625,5,98,1,72,0,1558,13,0,8,0,158,2,4
8,0,0,0,0,0,0,0,6,183,0,10,0,0,14,0,0,0,0,0,0,0
9,652,0,0,10,0,0,0,0,0,8689,1,8,1,578,0,0,55,0,3,3,0
10,0,0,0,1717,0,0,0,58,1024,0,6368,6,0,0,0,0,827,0,0,0,0
11,0,0,0,16,0,0,0,1,0,776,23,2494,1,91,0,0,296,0,1,4,0
12,65,0,1,1463,0,0,0,703,0,0,0,1,6162,63,0,0,0,0,681,861,0
13,327,0,261,191,162,51,0,290,1,99,6,27,24,8072,77,0,285,0,123,1,3
14,2,0,0,63,0,769,0,0,0,6,0,147,0,903,8041,0,37,0,32,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,1,0,0
16,70,0,2832,308,0,0,0,0,0,0,0,0,0,0,6,0,3536,0,0,0,0
17,0,0,0,395,0,0,0,0,0,1,1,24,0,0,40,0,182,1407,1,0,0
18,2,30,7,13,13,67,32,0,0,14,0,0,6,187,273,0,5,7,9344,0,0
19,0,0,0,427,0,0,0,0,0,6,0,16,0,0,0,0,424,0,0,6474,0
20,0,0,0,0,0,0,0,2,5,0,0,18,0,0,0,0,126,0,0,0,3000
