,precision,recall,f1-score,support
Amazon Echo,0.6184679958027283,0.8841,0.7278040749125334,10000.0
Awair air quality monitor,0.23336291038154391,0.1315,0.16821234409977615,10000.0
Belkin Wemo switch,0.3415729026992363,0.5859,0.43155452436194897,10000.0
Belkin wemo motion sensor,0.3850719691348865,0.2595,0.3100543640599797,10000.0
Dropcam,0.8684114867320974,0.9556,0.9099219196343553,10000.0
HP Printer,0.39729083665338644,0.9290106204583566,0.5565663894625217,5367.0
Light Bulbs LiFX Smart Bulb,0.3569562946195368,0.82,0.49739172631323547,10000.0
MacBook,0.10258391692827819,0.7115577889447237,0.17931616715913887,2985.0
NEST Protect smoke alarm,0.02678185745140389,0.45365853658536587,0.05057783820530252,410.0
Netatmo Welcome,0.8119761799735333,0.7363,0.7722886511432767,10000.0
Netatmo weather station,0.4629866803278688,0.8936959208899876,0.609972158947102,4045.0
PIX-STAR Photo-frame,0.0,0.0,0.0,3530.0
Phillip Hue Lightbulb,0.2067472076589925,0.4535,0.2840144042586504,10000.0
Samsung Galaxy Tab,0.203125,0.0052,0.01014040561622465,10000.0
Samsung SmartCam,0.0,0.0,0.0,10000.0
Smart Things,0.0,0.0,0.0,10000.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,7080.0
TP-Link Smart plug,0.0,0.0,0.0,2412.0
TPLink Router Bridge LAN,0.0,0.0,0.0,10000.0
Triby Speaker,0.0,0.0,0.0,5411.0
iHome,0.0,0.0,0.0,6031.0
accuracy,0.376591997253149,0.376591997253149,0.376591997253149,0.376591997253149
macro avg,0.2388254875411187,0.3723582317561159,0.26227690324638314,157271.0
weighted avg,0.2834543817096381,0.376591997253149,0.2996372440680125,157271.0
