,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,9577,0,0,161,0,0,0,115,0,36,0,27,30,41,0,0,2,1,0,5,0
1,0,9858,0,0,0,0,58,0,0,0,83,0,0,0,0,0,0,0,0,0,0
2,0,0,58,8405,0,0,0,0,0,1,2,0,3,0,874,0,117,1,534,2,0
3,8,0,41,7359,0,0,0,16,0,1,0,0,2,1071,78,0,89,1024,307,0,0
4,0,0,0,6,2228,0,0,1,0,0,0,0,0,7763,0,0,0,0,0,0,0
5,0,469,0,29,0,2952,0,6,0,1,109,0,0,1339,76,0,0,1,5007,5,0
6,0,0,0,0,0,0,9836,0,0,0,150,0,0,4,0,0,0,0,8,0,0
7,141,1,0,48,0,25,0,9067,15,2,3,6,25,289,2,0,8,1,48,309,2
8,0,0,0,0,0,0,0,7,304,0,11,0,0,20,0,0,0,0,9,0,0
9,110,0,0,13,0,0,0,1,0,9187,1,219,1,80,0,0,0,0,383,0,0
10,0,0,0,2293,0,1,0,0,787,101,6393,79,0,0,0,0,5,0,0,0,339
11,0,0,0,0,0,0,0,14,0,162,29,1437,0,4,0,0,60,0,46,0,0
12,160,0,0,876,0,0,0,1759,0,32,0,70,4108,1877,0,0,0,10,649,452,0
13,262,0,4,239,7,69,0,147,0,20,5,42,2,8573,113,0,16,1,388,105,0
14,105,0,0,395,0,42,0,68,0,13,0,221,0,1427,7246,0,100,0,376,1,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9998,0,0,0,0,0
16,0,0,2837,536,0,0,0,0,0,43,1,58,34,52,0,0,1946,3,0,1,0
17,11,0,0,417,0,0,0,0,0,20,1,25,0,0,0,0,6,2096,0,0,0
18,0,47,56,41,0,25,18,26,2,23,0,0,4,146,81,0,13,2,9485,24,0
19,101,0,0,1048,0,0,0,0,0,28,1,23,2,1062,0,0,11,0,204,4587,0
20,0,0,0,115,0,2,0,24,3,53,5,32,0,6,2,0,14,0,138,0,4496
