,precision,recall,f1-score,support
Amazon Echo,0.9522855710667812,0.9711000000000001,0.9615863826711564,10000.0
Awair air quality monitor,0.999332032932711,0.98586,0.9925499001084646,10000.0
Belkin Wemo switch,0.029290105109532914,0.0071,0.011278448761059792,10000.0
Belkin wemo motion sensor,0.34909181042461473,0.7489800000000001,0.4761631576797371,10000.0
Dropcam,0.19995872033023737,0.09688,0.13052206130010105,10000.0
HP Printer,0.9283661607381075,0.36862,0.5270711186751089,10000.0
Light Bulbs LiFX Smart Bulb,0.9912499630226737,0.9694228751311647,0.9802136259334338,9530.0
MacBook,0.6909673277868033,0.70034,0.69219442069199,10000.0
NEST Protect smoke alarm,0.2259039708398683,0.8779342723004696,0.3593429927640722,213.0
Netatmo Welcome,0.9398596644460616,0.8918200000000001,0.9151729221030853,10000.0
Netatmo weather station,0.9177255934035762,0.6368,0.7518606219979226,10000.0
PIX-STAR Photo-frame,0.793497945713505,0.8963002970564409,0.8413406035680545,3703.0
Phillip Hue Lightbulb,0.8931283332700388,0.53526,0.6666065128699048,10000.0
Samsung Galaxy Tab,0.3387320429119749,0.8944000000000001,0.489252085233087,10000.0
Samsung SmartCam,0.874020012614336,0.8332,0.8530259884591359,10000.0
Smart Things,1.0,1.0,1.0,10000.0
TP-Link Day Night Cloud camera,0.8071779412372619,0.473489336492891,0.596765275350688,6752.0
TP-Link Smart plug,0.6699452482454441,0.6971233544612383,0.6832535096208198,2051.0
TPLink Router Bridge LAN,0.5122688160762656,0.9391399999999999,0.6629255326872499,10000.0
Triby Speaker,0.729828360691323,0.22090649244589627,0.3318857947334653,7347.0
iHome,0.878973426088761,0.9504919073310061,0.9133336785205153,3151.0
accuracy,0.6835684556027022,0.6835684556027022,0.6835684556027022,0.6835684556027022
macro avg,0.7010287165214228,0.699769930248529,0.6588735539870978,172747.0
weighted avg,0.7157237572430937,0.6835684556027022,0.6632968627085968,172747.0
