,precision,recall,f1-score,support
Amazon Echo,0.39178950625152104,0.93448,0.5388209851590494,10000.0
Awair air quality monitor,0.4816656707632034,0.7307,0.5724083452818548,10000.0
Belkin Wemo switch,0.2874622271944964,0.1984,0.17935173697122825,10000.0
Belkin wemo motion sensor,0.2988774251343284,0.43312,0.33896310393512064,10000.0
Dropcam,0.7177939450671313,0.4146599999999999,0.44280838078562124,10000.0
HP Printer,0.7364750146080412,0.9047139929196945,0.7979920872138716,5367.0
Light Bulbs LiFX Smart Bulb,0.7712955814275183,0.9995,0.8676864778304434,10000.0
MacBook,0.23378515057605034,0.853467336683417,0.359524150540858,2985.0
NEST Protect smoke alarm,0.5294960854965406,0.4765853658536585,0.46108089696107124,410.0
Netatmo Welcome,0.8083704461636423,0.6238,0.6442440666326705,10000.0
Netatmo weather station,0.4784833193507998,0.8939431396786155,0.5836466830808169,4045.0
PIX-STAR Photo-frame,0.4014799948333897,0.6124645892351275,0.47126681476924953,3530.0
Phillip Hue Lightbulb,0.48858370008131435,0.54116,0.5098043915013207,10000.0
Samsung Galaxy Tab,0.24042796247224288,0.42568,0.29071368037185574,10000.0
Samsung SmartCam,0.0,0.0,0.0,10000.0
Smart Things,0.0,0.0,0.0,10000.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,7080.0
TP-Link Smart plug,0.0,0.0,0.0,2412.0
TPLink Router Bridge LAN,0.0,0.0,0.0,10000.0
Triby Speaker,0.0,0.0,0.0,5411.0
iHome,0.0,0.0,0.0,6031.0
accuracy,0.4221477576921365,0.4221477576921365,0.4221477576921365,0.4221477576921365
macro avg,0.32695171568667714,0.43060354401764356,0.336110085763573,157271.0
weighted avg,0.3375254021848547,0.4221477576921365,0.3396524512661861,157271.0
