,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,4746,1,1555,660,46,0,95,0,0,24,0,52,0,1539,18,0,1264,0,0,0,0
1,0,9803,0,0,0,0,94,0,0,0,84,0,1,0,0,2,0,0,16,0,0
2,1239,0,0,5340,0,1,1,0,0,1539,38,63,785,683,22,1,144,136,8,0,0
3,1023,0,0,5086,208,32,0,0,0,7,0,36,0,2796,9,0,88,496,219,0,0
4,0,0,0,0,9707,0,0,0,0,0,0,19,0,274,0,0,0,0,0,0,0
5,0,9,0,72,8,3467,0,0,0,0,229,0,0,6156,0,8,0,0,51,0,0
6,0,0,0,0,0,0,9228,0,0,0,288,0,10,0,0,3,0,0,1,0,0
7,59,288,918,82,1412,66,213,55,0,59,95,4,0,5989,0,350,41,0,38,326,5
8,0,6,0,0,0,0,4,0,139,0,50,0,0,14,0,0,0,0,0,0,0
9,1041,0,1674,27,461,1,0,0,0,5365,1,65,3,1357,0,0,0,4,1,0,0
10,0,0,0,864,0,0,0,0,0,0,7392,1744,0,0,0,0,0,0,0,0,0
11,0,0,0,678,420,0,0,0,0,20,23,948,0,1609,0,0,0,4,1,0,0
12,35,0,5,2793,319,0,0,0,0,1,0,0,4542,1192,0,0,0,53,199,861,0
13,75,0,373,1449,1818,122,1,28,0,108,7,331,41,4583,23,0,34,19,528,460,0
14,1,0,0,3092,58,20,0,0,0,345,0,43,334,558,5264,0,280,1,4,0,0
15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9997,0,0,0,0,0
16,409,0,2330,87,0,0,0,0,0,0,0,148,0,86,0,0,3692,0,0,0,0
17,37,0,0,1043,0,0,0,0,0,2,1,199,1,0,0,2,0,759,0,7,0
18,31,1156,312,956,0,95,242,0,2,238,2,0,98,2277,2816,465,390,247,420,253,0
19,16,0,0,370,0,0,0,0,0,17,0,493,0,6,0,0,0,5,867,5573,0
20,0,0,0,0,0,0,0,0,0,0,17,144,0,0,0,0,0,0,0,0,2990
