,precision,recall,f1-score,support
Amazon Echo,0.35969310087219475,0.5787599999999999,0.4395123655296267,10000.0
Awair air quality monitor,0.41862173844417294,0.68688,0.5080209685358299,10000.0
Belkin Wemo switch,0.2344774531186232,0.27746,0.23233869072357277,10000.0
Belkin wemo motion sensor,0.22879871118275358,0.40957999999999994,0.27424133375800924,10000.0
Dropcam,0.32144952088456175,0.58984,0.41413979903461334,10000.0
HP Printer,0.6695961170228495,0.20874,0.3093252778556278,10000.0
Light Bulbs LiFX Smart Bulb,0.7946147092817516,0.7216369359916055,0.7077067322142392,9530.0
MacBook,0.47022473161263223,0.17360000000000003,0.23671357662166623,10000.0
NEST Protect smoke alarm,0.04982149043189073,0.13145539906103287,0.06949017700433038,213.0
Netatmo Welcome,0.15675160887780915,0.25992000000000004,0.1940398212454276,10000.0
Netatmo weather station,0.43700845257496457,0.6698000000000001,0.519049964349612,10000.0
PIX-STAR Photo-frame,0.14160512020307015,0.2683229813664597,0.16568616703435063,3703.0
Phillip Hue Lightbulb,0.29108978997762197,0.25508,0.2574710274591302,10000.0
Samsung Galaxy Tab,0.19633566191752821,0.37988,0.2568807695495464,10000.0
Samsung SmartCam,0.24728884196099302,0.21066000000000001,0.22747811795266407,10000.0
Smart Things,0.0,0.0,0.0,10000.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,6752.0
TP-Link Smart plug,0.0,0.0,0.0,2051.0
TPLink Router Bridge LAN,0.0,0.0,0.0,10000.0
Triby Speaker,0.0,0.0,0.0,7347.0
iHome,0.0,0.0,0.0,3151.0
accuracy,0.31781043954453625,0.31781043954453625,0.31781043954453625,0.31781043954453625
macro avg,0.23892271658873415,0.277219776972338,0.2291473708984879,172747.0
weighted avg,0.2803001568854805,0.31781043954453625,0.266661068316006,172747.0
