,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,8556,0,333,349,0,1,276,0,0,103,272,30,0,75,0,0,0,0,0,0,0
1,0,9767,0,0,0,2,118,24,1,0,0,0,84,1,0,0,0,0,0,0,0
2,1902,126,2016,1796,0,323,0,4,0,0,1,0,974,2855,0,0,0,0,0,0,0
3,613,17,2652,5327,0,117,0,120,0,0,30,73,333,714,0,0,0,0,0,0,0
4,0,0,0,0,9868,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
5,1,0,7,15,0,5294,0,15,0,1,3,0,0,28,0,0,0,0,0,0,0
6,0,0,0,0,0,2,9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,7,1,55,0,36,0,2675,0,3,45,0,93,46,0,0,0,0,0,0,0
8,0,0,0,0,0,58,7,8,256,0,80,0,0,0,0,0,0,0,0,0,0
9,36,0,0,341,0,4,0,369,0,8783,1,36,0,426,0,0,0,0,0,0,0
10,0,0,0,0,0,429,429,0,0,0,3187,0,0,0,0,0,0,0,0,0,0
11,386,0,0,0,0,4,0,0,0,1135,5,1974,0,21,0,0,0,0,0,0,0
12,812,0,307,479,0,20,0,284,0,3,0,0,6856,1234,0,0,0,0,0,0,0
13,47,0,27,15,14,55,0,7,0,6,0,1562,7,8256,0,0,0,0,0,0,0
14,16,0,1865,2039,0,1836,0,2527,0,46,129,0,1194,344,0,0,0,0,0,0,0
15,1186,1450,0,12,0,48,18,2628,0,0,35,0,283,4335,0,0,0,0,0,0,0
16,2314,2,1112,559,0,2,0,1716,0,0,12,255,15,1087,0,0,0,0,0,0,0
17,102,0,45,1796,0,429,0,0,0,0,5,7,0,26,0,0,0,0,0,0,0
18,49,17,469,443,2,1250,147,4026,7,1106,18,71,523,1867,0,0,0,0,0,0,0
19,355,0,3,0,0,3,0,1465,0,36,4,36,2519,988,0,0,0,0,0,0,0
20,0,1261,0,0,0,18,0,605,2352,0,1219,0,0,573,0,0,0,0,0,0,0
