,precision,recall,f1-score,support
Amazon Echo,0.0,0.0,0.0,10000.0
Awair air quality monitor,0.0,0.0,0.0,10000.0
Belkin Wemo switch,0.43110372524581086,0.3113,0.36153533476569305,10000.0
Belkin wemo motion sensor,0.0,0.0,0.0,10000.0
Dropcam,0.9262672811059908,0.0201,0.03934618772633845,10000.0
HP Printer,0.0,0.0,0.0,10000.0
Light Bulbs LiFX Smart Bulb,0.21932635907359255,0.3805876180482686,0.2782828864081022,9530.0
MacBook,0.2777777777777778,0.0005,0.0009982032341784787,10000.0
NEST Protect smoke alarm,0.0,0.0,0.0,213.0
Netatmo Welcome,0.7875463306152706,0.5312,0.6344580471782622,10000.0
Netatmo weather station,0.23126039241769206,0.3477,0.27777112043139607,10000.0
PIX-STAR Photo-frame,0.09451945988880063,0.06427221172022685,0.07651502973798424,3703.0
Phillip Hue Lightbulb,0.17824603501930936,0.47539999999999993,0.25927844891058327,10000.0
Samsung Galaxy Tab,0.1049519586104952,0.0142,0.025015414427904514,10000.0
Samsung SmartCam,0.021624007060900265,0.0049,0.007989564650252731,10000.0
Smart Things,0.16343371202725274,0.9883,0.2804841707936598,10000.0
TP-Link Day Night Cloud camera,0.29918743723180863,0.4853376777251185,0.3701779158429822,6752.0
TP-Link Smart plug,0.13926090021145907,0.674305216967333,0.23084626940410616,2051.0
TPLink Router Bridge LAN,0.10975609756097562,0.0018,0.003541912632821724,10000.0
Triby Speaker,0.6785413153456998,0.8762760310330748,0.7648351648351648,7347.0
iHome,0.9828778399736582,0.9473183116470961,0.9647705235940529,3151.0
accuracy,0.2599292607107504,0.2599292607107504,0.2599292607107504,0.2599292607107504
macro avg,0.26884193472221396,0.29159509843529136,0.21789743783683252,172747.0
weighted avg,0.26135265872332974,0.2599292607107504,0.19376138498676285,172747.0
