,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,8095,0,0,55,0,0,0,785,0,6,0,15,1,193,0,0,0,0,0,848,0
1,0,1308,0,0,0,0,3,0,8688,0,0,0,0,0,0,0,0,0,0,0,0
2,815,0,1141,921,0,2,0,0,0,0,0,0,170,4853,305,0,584,155,1051,0,0
3,63,0,1517,7298,1,4,0,21,0,4,6,3,21,617,38,0,143,165,27,68,0
4,0,0,0,0,7476,0,0,0,0,0,0,1,0,2523,0,0,0,0,0,0,0
5,0,0,0,0,0,5423,0,20,0,0,0,0,0,23,3,0,0,0,0,0,2
6,0,2,0,0,0,1,9995,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7,2,0,0,6,0,2,0,1909,0,16,1,0,16,228,0,0,0,0,3,0,4
8,0,4,0,0,0,10,0,5,219,0,5,0,0,19,0,0,0,0,0,0,0
9,83,0,14,3,0,7,0,0,0,9113,1,26,0,25,1,0,0,0,724,1,0
10,0,399,0,0,0,0,153,0,306,0,2613,0,0,0,0,0,0,0,0,0,572
11,0,0,0,0,0,0,0,3,0,1,3,3513,0,10,0,0,0,3,0,0,0
12,832,0,0,0,0,0,0,11,0,0,0,0,6166,2062,0,0,255,0,0,672,0
13,35,0,6,27,10,237,0,673,0,54,0,21,13,8852,14,0,2,1,34,15,0
14,0,0,114,7,0,120,0,0,0,0,0,0,0,110,5369,0,0,0,3680,0,598
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0
16,968,0,24,0,0,0,0,99,0,0,0,49,0,1418,0,0,4322,3,0,0,0
17,27,0,10,130,0,0,0,0,0,1,0,4,0,40,0,0,0,2223,2,0,0
18,0,1,3,0,0,20,329,153,0,0,0,0,18,30,324,625,0,0,8479,0,15
19,0,0,0,2,0,7,0,6506,0,0,0,6,213,13,4,2,0,11,0,3234,0
20,0,0,0,0,0,0,0,39,0,0,0,4,0,0,0,0,0,0,0,0,6128
