,precision,recall,f1-score,support
Amazon Echo,0.8819938035356296,0.9679,0.9229522265662249,10000.0
Awair air quality monitor,1.0,0.9863,0.9931027538639683,10000.0
Belkin Wemo switch,0.0,0.0,0.0,10000.0
Belkin wemo motion sensor,0.4148592756985776,0.8225,0.5515322202105546,10000.0
Dropcam,0.9767080745341616,0.5661,0.7167637376551026,10000.0
HP Printer,0.8704675572519085,0.3649,0.5142333709131905,10000.0
Light Bulbs LiFX Smart Bulb,0.9930137575236457,0.9694648478488983,0.9810980142295846,9530.0
MacBook,0.8792759407069555,0.6169,0.7250822755054067,10000.0
NEST Protect smoke alarm,0.7011494252873564,0.8591549295774648,0.7721518987341772,213.0
Netatmo Welcome,0.9824926140715615,0.8979000000000001,0.9382935367574063,10000.0
Netatmo weather station,0.9230323235251486,0.6368,0.7536540623705544,10000.0
PIX-STAR Photo-frame,0.5826086956521739,0.9408587631650015,0.7196116905917588,3703.0
Phillip Hue Lightbulb,0.9853728148412415,0.5524,0.7079328463411508,10000.0
Samsung Galaxy Tab,0.33454347431475767,0.9215,0.49087761353043013,10000.0
Samsung SmartCam,0.8581281833616299,0.8087,0.832681219110379,10000.0
Smart Things,1.0,1.0,1.0,10000.0
TP-Link Day Night Cloud camera,0.8999718230487461,0.47304502369668244,0.6201339675759635,6752.0
TP-Link Smart plug,0.66270783847981,0.6801560214529497,0.6713185755534168,2051.0
TPLink Router Bridge LAN,0.9149103801457553,0.929,0.9219013595316067,10000.0
Triby Speaker,0.8299999999999998,0.8811759902000815,0.8548227371756785,7347.0
iHome,0.727032227032227,0.9593779752459536,0.8271993432754139,3151.0
accuracy,0.7392371502833623,0.7392371502833623,0.7392371502833623,0.7392371502833623
macro avg,0.781822295667204,0.7540063595803348,0.7388258785472367,172747.0
weighted avg,0.7977720158959958,0.7392371502833623,0.7370318064688989,172747.0
