,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,6697,0,1357,178,0,0,0,10,0,463,20,339,844,75,12,0,0,0,0,0,0
1,0,8820,944,0,0,6,99,13,0,0,84,1,4,1,24,0,0,0,0,0,0
2,260,0,1683,5030,999,0,0,1,0,0,17,10,124,585,1286,0,0,0,0,0,0
3,476,0,1041,6606,26,22,0,291,0,2,12,10,95,1304,111,0,0,0,0,0,0
4,0,0,0,0,7159,0,0,0,0,0,3,0,1,2835,0,0,0,0,0,0,0
5,0,0,7,1483,10,2207,3,19,4,21,181,1,1,5393,664,0,0,0,0,0,0
6,0,3,0,0,0,0,9467,0,0,0,151,1,279,12,83,0,0,0,0,0,0
7,703,8,18,1179,12,60,12,5564,6,47,23,7,593,1728,34,0,0,0,0,0,0
8,0,0,0,15,0,1,0,35,218,0,46,0,4,29,0,0,0,0,0,0,0
9,60,0,78,1,1304,0,0,15,0,5593,11,1078,97,1757,1,0,0,0,0,0,0
10,0,0,0,0,0,0,164,120,0,0,8499,0,388,827,0,0,0,0,0,0,0
11,15,0,142,171,0,0,4,0,0,134,175,602,268,196,43,0,0,0,0,0,0
12,155,271,935,2177,91,115,0,1335,0,31,125,188,3122,1006,444,0,0,0,0,0,0
13,553,28,179,370,132,19,49,282,0,47,18,273,306,7196,542,0,0,0,0,0,0
14,206,0,852,574,62,130,0,0,0,68,13,256,251,1956,5628,0,0,0,0,0,0
15,0,6660,0,23,0,121,2,53,1544,0,1594,0,0,0,0,0,0,0,0,0,0
16,276,0,1755,877,0,0,0,0,0,0,57,587,1871,87,0,0,0,0,0,0,0
17,49,0,914,1032,0,0,1,0,0,0,115,42,70,117,235,0,0,0,0,0,0
18,102,54,598,104,16,129,210,100,14,2558,22,269,379,3135,2304,0,0,0,0,0,0
19,218,0,14,99,0,0,0,429,0,140,296,179,1913,3671,106,0,0,0,0,0,0
20,890,451,0,8,0,4,0,1816,893,0,110,0,43,225,448,0,0,0,0,0,0
