,precision,recall,f1-score,support
Amazon Echo,0.7308028346762451,0.7528,0.7416383429387715,10000.0
Awair air quality monitor,0.9811521669683739,0.9214,0.9503377855706255,10000.0
Belkin Wemo switch,0.48833592534992226,0.1884,0.2719007071727522,10000.0
Belkin wemo motion sensor,0.42955239064089523,0.5067,0.4649476968251055,10000.0
Dropcam,0.8577057401271604,0.9578,0.9049936221476828,10000.0
HP Printer,0.5313388812809439,0.9398174026457984,0.6788694481830417,5367.0
Light Bulbs LiFX Smart Bulb,0.8372287844517048,0.9994,0.9111546701919132,10000.0
MacBook,0.21973908111174134,0.6489112227805696,0.3283050847457627,2985.0
NEST Protect smoke alarm,0.9223744292237442,0.4926829268292683,0.6422893481717011,410.0
Netatmo Welcome,0.817658349328215,0.5112,0.629091804085651,10000.0
Netatmo weather station,0.9116132723112128,0.7878862793572311,0.845245988595677,4045.0
PIX-STAR Photo-frame,0.6603443244820543,0.6410764872521246,0.6505677734655743,3530.0
Phillip Hue Lightbulb,0.6618668687634205,0.524,0.5849193503376682,10000.0
Samsung Galaxy Tab,0.07966101694915254,0.0047,0.008876298394711992,10000.0
Samsung SmartCam,0.7528049221860297,0.416,0.5358753059384259,10000.0
Smart Things,0.9328074510549326,0.9815,0.9565344508332522,10000.0
TP-Link Day Night Cloud camera,0.2400748737593592,0.778954802259887,0.3670304805004659,7080.0
TP-Link Smart plug,0.357429718875502,0.036898839137645106,0.06689214580984593,2412.0
TPLink Router Bridge LAN,0.5117321931379706,0.4907,0.500995456633825,10000.0
Triby Speaker,0.7018518518518518,0.49029754204398446,0.5773038842345773,5411.0
iHome,1.0,0.9905488310396285,0.9952519783423573,6031.0
accuracy,0.6320936472712706,0.6320936472712706,0.6320936472712706,0.6320936472712706
macro avg,0.6488607179300206,0.6219844920641019,0.6006200772913994,157271.0
weighted avg,0.6556068124174843,0.6320936472712706,0.6174124693721945,157271.0
