,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,6069,0,111,287,92,794,26,1056,12,107,1,366,634,0,0,0,440,0,0,5,0
1,0,9151,0,0,0,0,117,184,0,0,0,0,0,3,0,485,0,0,60,0,0
2,1021,0,2162,1095,0,0,0,0,0,1,0,24,574,0,15,0,5107,0,1,0,0
3,498,0,1096,5167,0,1456,0,191,0,33,10,489,287,2,24,9,413,259,66,0,0
4,0,0,0,0,8240,0,0,186,37,1483,1,0,0,53,0,0,0,0,0,0,0
5,0,0,2,40,8,5165,0,17,0,0,0,0,0,2,0,4,0,0,234,0,0
6,0,3,0,0,0,3,9986,0,0,0,0,0,0,4,0,0,0,0,4,0,0
7,0,9,22,149,587,47,28,1069,5,16,59,0,7,106,0,4,6,0,63,12,0
8,0,0,0,0,0,29,13,0,131,0,69,0,0,0,0,0,0,0,20,0,0
9,132,0,2,311,87,7,0,169,0,8935,4,7,39,2,157,0,144,4,0,0,0
10,0,0,0,0,0,0,858,0,0,0,3185,0,0,0,0,0,0,0,0,0,0
11,92,0,0,192,192,0,0,690,0,96,13,2250,0,0,0,0,0,0,0,8,0
12,398,0,759,9,0,0,0,52,0,0,0,17,5371,0,0,0,2734,0,0,660,0
13,349,0,79,1548,1342,121,8,5620,10,263,1,6,2,134,12,0,258,27,28,192,0
14,0,0,0,695,0,245,0,0,0,196,0,1,557,0,4080,0,39,4,4183,0,0
15,0,161,0,0,0,0,0,1003,0,0,0,0,0,0,0,8834,0,0,2,0,0
16,0,0,0,0,1,0,0,1417,0,0,3,47,0,4,0,0,5412,0,0,0,0
17,49,0,0,1026,0,1133,0,0,0,0,4,88,3,0,0,0,0,92,42,0,0
18,5,9,0,1363,0,166,719,5,6,706,11,0,485,0,1347,206,125,20,4474,353,0
19,10,0,0,4,99,31,4,1162,0,6,4,315,112,120,0,0,0,0,11,8116,6
20,0,0,0,0,0,95,0,0,0,0,66,0,0,0,0,0,0,0,0,0,6011
