,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2835,0,1,92,0,2,3417,54,0,70,0,2,0,0,2,2778,747,0,0,0,0
1,0,269,0,0,0,1,125,0,0,0,0,0,6812,0,0,2793,0,0,0,0,0
2,3,1,0,0,1516,1,1303,3,0,1883,0,0,0,2,632,3588,1068,0,0,0,0
3,529,0,2,454,1173,15,282,1,0,865,2,0,0,0,304,4405,1687,281,0,0,0
4,0,0,2,0,9576,0,0,0,0,214,0,0,0,0,0,208,0,0,0,0,0
5,5,1991,0,0,0,40,4,2,0,2,10,0,0,5,9,2,3044,3,250,0,0
6,0,0,0,0,0,1,8423,0,0,0,0,0,4,0,0,1572,0,0,0,0,0
7,102,167,20,146,0,6,116,28,0,119,27,0,26,0,0,2022,8,34,16,148,0
8,0,0,0,0,0,65,9,0,0,0,34,0,202,0,0,0,0,0,0,0,100
9,1751,0,0,13,0,3,223,6,0,4800,0,0,0,308,6,0,2890,0,0,0,0
10,0,0,0,0,0,858,469,0,0,0,1716,0,143,0,0,0,0,0,0,0,859
11,1554,0,0,95,0,4,997,0,0,0,0,0,0,97,8,0,775,0,0,0,0
12,9,0,0,3,0,0,40,6,0,722,2045,0,1022,0,2170,2762,465,0,0,756,0
13,7948,3,8,26,0,99,678,0,0,72,0,0,0,125,19,699,47,0,18,53,205
14,1,232,0,0,0,0,1,0,0,118,1225,0,0,0,4742,322,371,0,2988,0,0
15,434,0,0,0,1694,0,571,0,0,66,0,0,2,0,0,7233,0,0,0,0,0
16,1332,0,0,4,2,9,78,0,0,0,35,0,0,0,4,1428,2766,1422,0,0,0
17,48,80,0,40,40,4,89,0,0,0,0,0,0,0,8,80,969,1054,0,0,0
18,212,0,0,55,0,41,2672,28,0,729,952,0,143,2,1184,30,1235,0,2373,327,17
19,184,0,0,0,0,3,306,723,0,0,0,0,296,0,5,0,0,0,0,3894,0
20,0,0,0,0,0,4,47,0,0,0,6,0,0,0,0,0,0,0,0,0,5974
