,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,6304,0,122,67,0,166,0,621,0,1755,30,13,92,826,0,0,0,0,0,0,0
1,63,5289,1,12,0,0,3072,75,1378,46,38,0,22,0,0,0,0,0,0,0,0
2,2856,0,2201,1949,0,700,159,75,0,349,0,9,898,799,0,0,0,0,0,0,0
3,1106,0,2107,3941,0,20,0,280,0,211,21,20,1225,1065,0,0,0,0,0,0,0
4,3148,0,0,0,1794,0,0,0,0,1685,1,0,0,3370,0,0,0,0,0,0,0
5,3,0,308,403,0,3340,0,160,0,0,698,0,408,148,0,0,0,0,0,0,0
6,0,0,0,0,0,3,9113,15,0,93,722,0,0,51,0,0,0,0,0,0,0
7,73,0,2,88,25,38,0,1247,0,85,75,0,410,142,0,0,0,0,0,0,0
8,0,3,0,0,0,30,0,4,81,0,142,0,0,0,0,0,0,0,0,0,0
9,115,0,19,0,0,7,0,42,0,2102,4,249,3,7455,0,0,0,0,0,0,0
10,0,0,0,0,0,145,113,83,0,0,3700,0,0,0,0,0,0,0,0,0,0
11,678,0,0,0,0,0,0,0,0,1341,19,1333,93,66,0,0,0,0,0,0,0
12,1077,0,92,1021,2,0,638,912,0,1514,88,652,1850,2148,0,0,0,0,0,0,0
13,502,0,193,495,155,162,0,926,0,209,4,13,417,6919,0,0,0,0,0,0,0
14,1099,0,151,1887,0,1489,0,2646,0,1121,844,0,23,737,0,0,0,0,0,0,0
15,2118,705,19,0,0,0,1100,1084,0,25,1137,1415,402,1990,0,0,0,0,0,0,0
16,2026,0,555,1665,0,0,0,850,0,477,561,243,9,495,0,0,0,0,0,0,0
17,101,0,133,1564,0,32,1,0,0,11,10,9,490,80,0,0,0,0,0,0,0
18,454,43,44,479,9,500,363,3282,14,934,975,104,184,2608,0,0,0,0,0,0,0
19,284,2,1,1,0,17,1,2541,0,58,15,1,6353,722,0,0,0,0,0,0,0
20,1,5395,0,0,0,9,95,70,9,10,79,479,20,0,0,0,0,0,0,0,0
