,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,33,3,139,0,0,0,3258,0,0,182,52,1849,115,0,0,4323,46,0,0,0,0
1,0,0,0,0,0,0,96,0,0,0,84,0,5019,4801,0,0,0,0,0,0,0
2,0,1,1569,0,0,0,1266,0,0,1544,627,0,809,0,0,3000,147,1037,0,0,0
3,235,54,19,0,0,0,813,0,0,227,394,0,10,0,0,5734,94,2420,0,0,0
4,0,0,21,0,4944,0,0,0,0,113,19,0,0,0,0,4903,0,0,0,0,0
5,0,0,0,0,0,0,6,0,0,37,6372,0,46,0,6,2,1697,1795,39,0,0
6,0,0,0,0,0,0,3629,0,0,0,288,0,11,0,0,5602,0,0,0,0,0
7,0,104,348,0,0,0,497,0,0,286,47,2,262,476,35,5498,158,1815,39,433,0
8,0,0,0,0,0,0,6,0,0,0,20,0,187,0,0,0,0,0,0,0,0
9,93,0,7,0,0,0,863,0,0,5401,643,387,103,0,0,605,1744,0,1,153,0
10,0,0,0,0,0,0,2165,0,0,0,3477,0,4358,0,0,0,0,0,0,0,0
11,137,0,0,0,0,0,1292,0,0,0,458,238,287,0,0,1024,21,0,0,246,0
12,0,0,45,0,0,0,97,0,0,760,0,0,4729,0,0,2762,1,0,0,1606,0
13,23,1,605,1,52,0,345,0,0,250,1099,1,133,34,0,6384,131,341,30,570,0
14,0,0,1,0,0,0,164,0,0,345,322,0,1020,0,4583,1335,280,1950,0,0,0
15,0,0,0,0,0,0,241,0,0,0,0,0,3,0,0,9756,0,0,0,0,0
16,0,0,0,0,0,0,2584,0,0,0,144,0,4,0,0,3240,694,86,0,0,0
17,0,0,24,0,0,0,104,0,0,2,202,0,8,0,0,307,0,1403,1,0,0
18,221,6,25,3,2,0,3344,7,0,1287,155,54,420,0,2747,269,768,5,17,628,42
19,0,0,0,0,0,0,386,0,0,0,488,0,10,0,0,0,17,0,0,6446,0
20,0,0,0,0,0,0,12,0,0,0,144,0,11,0,0,0,0,0,0,0,2984
