,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,7706,0,108,0,0,0,1352,32,0,7,2,11,19,207,0,0,0,0,556,0,0
1,1,125,0,0,0,0,5,9862,0,0,0,0,7,0,0,0,0,0,0,0,0
2,1223,3,1042,1027,1878,7,0,2,0,0,0,0,0,2,62,0,4038,145,569,2,0
3,165,0,4487,3428,141,0,0,228,0,7,0,2,40,354,187,0,429,477,54,1,0
4,0,0,0,0,9582,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0
5,0,0,0,0,0,5339,0,16,0,0,0,0,5,7,0,0,0,0,0,0,0
6,0,444,0,0,0,0,9552,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7,17,0,3,9,0,1,16,2860,0,0,0,3,7,62,0,0,0,0,0,2,5
8,0,0,25,0,0,33,7,7,337,0,1,0,0,0,0,0,0,0,0,0,0
9,172,0,2,0,0,0,0,1705,0,3237,0,180,0,0,0,0,0,1,4703,0,0
10,0,3,429,0,0,0,426,0,429,0,2758,0,0,0,0,0,0,0,0,0,0
11,95,0,0,0,0,0,0,0,0,4,0,3418,2,0,1,0,0,4,4,2,0
12,875,0,0,0,0,0,0,6,3,0,0,9,9104,0,0,0,0,0,0,3,0
13,5,0,12,0,1,54,12,659,0,0,0,0,0,1347,26,2,7867,2,13,0,0
14,0,0,109,0,0,0,0,220,0,0,0,0,0,120,8918,0,0,10,623,0,0
15,0,0,30,929,85,0,0,0,0,434,0,0,0,0,0,8123,0,0,399,0,0
16,2,0,4,5,1,0,12,32,0,3,3,3,0,0,60,0,6942,13,0,0,0
17,49,0,80,928,0,0,0,0,0,0,3,3,0,0,0,0,0,1349,0,0,0
18,30,0,46,0,0,27,29,62,0,51,0,21,103,369,794,2055,34,0,6363,16,0
19,0,0,0,0,0,0,0,0,0,293,3,0,9,0,0,0,0,8,2,5096,0
20,0,0,0,0,0,0,0,47,0,3,3,0,0,1,0,0,0,0,0,0,5977
