Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,SD1,SS,0.0,2.0,0.41634620065229033,0.0988781306383978,0.0722241171956377,0.0988781306383978,0.0777456886201832,0.0917376314677788,0.0,0.00292749404907222,0.00099530220031734
Active Max,SD1,SS,0.0,2.0,0.3660127537360658,0.2400791037343674,0.3534513860659677,0.2400791037343674,0.2175478808268645,0.1381287455660151,0.0,0.028516244888305602,0.0032897949218749604
Active Mean,SD1,SS,0.0,2.0,0.3754076814486686,0.2660271369883176,0.3451602030911917,0.2660271369883176,0.2444946607153423,0.1488971462062556,0.0,0.03097205162048336,0.0042129516601562
Active Min,SD1,SS,0.0,2.0,0.3735579029353064,0.2466791897354564,0.364229961754215,0.2466791897354564,0.2447391396350916,0.1375360474801703,0.0,0.02664957046508786,0.001444673538208
Active Std,SD1,SS,0.0,2.0,0.3204984666309692,0.1488518744831827,0.2394366493885379,0.1488518744831827,0.1225846308203501,0.0623747589379513,0.0,0.020204925537109338,0.0030254364013671403
Bwd Blk Rate Avg,SD1,SS,0.0,2.0,0.302000681497347,0.0833333333333333,0.0251667234581122,0.0833333333333333,0.0386585411448012,0.0,0.0,0.0023156642913818,0.00195779800415034
Bwd Header Len,SD1,SS,0.0,2.0,0.4164435574161514,0.2902945834606488,0.23915210366744039,0.2902945834606488,0.1999113115891171,0.2811735916056802,0.0,0.0037493228912352993,0.00212569236755366
Bwd IAT Max,SD1,SS,0.0,2.0,0.45309837900988176,0.3127448548883169,0.354253656508862,0.3127448548883169,0.2854450113718239,0.2837346146877838,0.0,0.02053289413452144,0.0041418552398681
Bwd IAT Mean,SD1,SS,0.0,2.0,0.5517694591831768,0.3468402838683742,0.4320167827391382,0.3468402838683742,0.3528969132831101,0.3811916057471496,0.0,0.0241524696350097,0.00093159675598142
Bwd IAT Min,SD1,SS,0.0,2.0,0.4124519300978434,0.23500682248464672,0.2786730331879209,0.23500682248464672,0.2293070152747422,0.1860372230664055,0.0,0.018927097320556578,0.00210351943969722
Bwd IAT Std,SD1,SS,0.0,2.0,0.5351701309448474,0.3020296753634989,0.4124878106733199,0.3020296753634989,0.3177931316150434,0.351622097410228,0.0,0.02353682518005368,0.0029735565185546402
Bwd IAT Tot,SD1,SS,0.0,2.0,0.46015674438981635,0.3261552403375129,0.3840871707505985,0.3261552403375129,0.3009677459506478,0.2942972430678995,0.0,0.0222797870635986,0.0023031711578369
Bwd Pkt Len Max,SD1,SS,0.0,2.0,0.668110791997274,0.5590809243419461,0.6585331130890613,0.5590809243419461,0.5383721514453974,0.5510248851926487,0.0,0.0034803390502929203,0.00301780700683588
Bwd Pkt Len Mean,SD1,SS,0.0,2.0,0.6935209073650392,0.5906758648444084,0.6566611160755998,0.5906758648444084,0.5343603774434994,0.5937650226404103,0.0,0.008069229125976499,0.0012959957122802598
Bwd Pkt Len Min,SD1,SS,0.0,2.0,0.7321715426179234,0.4237448120102205,0.6108720891866013,0.4237448120102205,0.4477866187026936,0.5676729686246653,0.0,0.00412669181823726,0.0015647411346434998
Bwd Pkt Len Std,SD1,SS,0.0,2.0,0.4035437862045465,0.2368995643085579,0.4457171807696959,0.2368995643085579,0.2013300584630843,0.1929282372266001,0.0,0.006457471847534141,0.00089344978332518
Bwd PSH Flags,SD1,SS,0.0,2.0,0.302000681497347,0.0833333333333333,0.0251667234581122,0.0833333333333333,0.0386585411448012,0.0,0.0,0.0014899253845214399,0.0024367332458495603
Bwd Seg Size Avg,SD1,SS,0.0,2.0,0.6935209073650392,0.5906758648444084,0.6566611160755998,0.5906758648444084,0.5343603774434994,0.5937650226404103,0.0,0.00635652542114256,0.0025952339172362797
Bwd URG Flags,SD1,SS,0.0,2.0,0.302000681497347,0.0833333333333333,0.0251667234581122,0.0833333333333333,0.0386585411448012,0.0,0.0,0.0020907878875732,0.00209770202636716
CWE Flag Count,SD1,SS,0.0,2.0,0.302000681497347,0.0833333333333333,0.0251667234581122,0.0833333333333333,0.0386585411448012,0.0,0.0,0.00240540504455562,0.0009684562683104799
Dst Port,SD1,SS,0.0,2.0,0.4448717324636129,0.3609089922890798,0.3362346758818502,0.3609089922890798,0.2860001482770927,0.3130044210373247,0.0,0.0018945217132568,0.0031685352325438996
ECE Flag Cnt,SD1,SS,0.0,2.0,0.302000681497347,0.0833333333333333,0.0251667234581122,0.0833333333333333,0.0386585411448012,0.0,0.0,0.00216555595397944,0.0016016006469726201
FIN Flag Cnt,SD1,SS,0.0,2.0,0.3021467166431388,0.0833407121754474,0.0476182665281948,0.0833407121754474,0.0387930906855426,-8.578874598552666e-05,0.0,0.00166835784912104,0.00214014053344722
Flow Duration,SD1,SS,0.0,2.0,0.6443557416151487,0.48766919632638117,0.44377986826290694,0.48766919632638117,0.4437107210818868,0.5262455796366778,0.0,0.03736367225646965,0.00326585769653316
Flow IAT Max,SD1,SS,0.0,2.0,0.5627707734994889,0.4515902641335786,0.3849002449447017,0.4515902641335786,0.3881046890133539,0.4179201031279883,0.0,0.050381374359130815,0.00312280654907226
