,precision,recall,f1-score,support
appletv,0.9995800524934383,0.999570338970832,0.9995746214852198,359.4
blink-camera,0.999162613226042,0.9967704259992456,0.9979617739665714,1677.0
blink-security-hub,1.0,0.9970874702896431,0.9985329597112195,67.0
echodot,0.9991975308641975,0.998374746054071,0.9987818633981703,629.4
echoplus,1.0,0.9121128178922498,0.9535717524087264,548.8
echospot,0.941318681775505,1.0,0.969668719295091,1303.0
firetv,1.0,0.8421265130265738,0.9116311204845343,209.6
google-home-mini,1.0,1.0,1.0,384.0
insteon-hub,1.0,1.0,1.0,6.6
lightify-hub,1.0,1.0,1.0,65.4
magichome-strip,1.0,1.0,1.0,22.6
nest-tstat,1.0,0.9996029745218784,0.9998012900075797,513.0
ring-doorbell,1.0,0.9999634890381647,0.9999817438163191,16408.8
roku-tv,1.0,0.9965697716866402,0.998258270031855,117.4
samsungtv-wired,0.9989395511492094,0.9997222222222223,0.9993298401729273,542.8
sengled-hub,1.0,1.0,1.0,67.4
smartthings-hub,1.0,1.0,1.0,425.4
sousvide,1.0,0.9981138204318772,0.9990552223020466,316.8
t-philips-hub,1.0,1.0,1.0,1430.2
t-wemo-plug,0.9878094810361336,0.9980291688731769,0.9928693273464994,650.8
tplink-bulb,1.0,0.9979947413711794,0.9989954935069919,291.6
tplink-plug,1.0,1.0,1.0,119.2
wansview-cam-wired,0.8257471914618904,1.0,0.9045491614782599,16047.6
xiaomi-hub,1.0,0.9985421676833927,0.9992684173323579,127.8
yi-camera,1.0,0.35174985795429203,0.5200582222891547,5225.4
accuracy,0.9268397922493008,0.9268397922493008,0.9268397922493008,0.9268397922493008
macro avg,0.9900702040802565,0.9634532210406175,0.9696755919613412,47557.0
weighted avg,0.939376495637286,0.9268397922493008,0.9130832814829702,47557.0
