,precision,recall,f1-score,support
appletv,1.0,1.0,1.0,266.2
blink-camera,0.9973396156607222,1.0,0.9986671117941264,611.2
blink-security-hub,1.0,0.9959949220517622,0.9979804108435749,59.6
echodot,1.0,0.73223382562217,0.8388185597007687,239.0
echoplus,0.9265588726817171,0.9952673278211841,0.9593639996167675,874.8
echospot,0.9851396523951592,0.9980374376032083,0.9914549546222223,870.0
firetv,0.9994760187373046,0.9664715113036364,0.9823766288419215,389.4
google-home-mini,1.0,1.0,1.0,279.8
insteon-hub,1.0,1.0,1.0,301.2
lightify-hub,1.0,1.0,1.0,156.6
magichome-strip,1.0,1.0,1.0,73.2
nest-tstat,1.0,0.9998540145985402,0.999926873857404,268.6
ring-doorbell,1.0,0.9999773735254629,0.9999886861227343,8827.6
roku-tv,0.9994674185463659,0.9996412556053812,0.9995525355345982,212.0
samsungtv-wired,0.9999748743718593,1.0,0.9999874332390826,1651.4
sengled-hub,1.0,0.9986241056686848,0.999308064459991,89.2
smartthings-hub,1.0,1.0,1.0,519.4
sousvide,1.0,0.9487518879469344,0.9731194364168033,14.6
t-philips-hub,1.0,1.0,1.0,3356.8
t-wemo-plug,1.0,0.9995064159257128,0.999753025491401,812.2
tplink-bulb,1.0,1.0,1.0,395.0
tplink-plug,0.9997241379310344,1.0,0.9998615916955018,136.2
wansview-cam-wired,0.9786244505823559,0.9999839407637648,0.9891857913288666,19925.4
xiaomi-hub,1.0,1.0,1.0,57.8
yi-camera,0.9999465810942613,0.9331220681721752,0.9653447878440881,6513.2
accuracy,0.9888862385947554,0.9888862385947554,0.9888862385947554,0.9888862385947554
macro avg,0.9954500648800314,0.9826986434643448,0.9877875956563941,46900.4
weighted avg,0.9892248602556619,0.9888862385947554,0.9886625244993436,46900.4
