Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
arp.duplicate-address-detected,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.0044282436370849405,0.0
arp.duplicate-address-frame,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.0,0.0
arp.hw.size,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.00312576293945312,0.0
arp.hw.type,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.00314621925354002,0.0
arp.isannouncement,SD2T,SS,0.0,2.0,0.6314683328599829,0.1083747927031509,0.0941585488167818,0.1083747927031509,0.0959470789658402,0.0901726892752023,0.0,0.00314702987670898,0.00314655303955078
arp.isgratuitous,SD2T,SS,0.0,2.0,0.6314683328599829,0.1083747927031509,0.0941585488167818,0.1083747927031509,0.0959470789658402,0.0901726892752023,0.0,0.0031259536743164,0.0
arp.isprobe,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.0031272888183593596,0.0
arp.opcode,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.0,0.00325727462768554
arp.proto.size,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.0031254768371582,0.0
arp.proto.type,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.00809855461120602,0.0
arp.seconds-since-duplicate-address-frame,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.00302324295043944,0.0
dhcp.flags.bc,SD2T,SS,0.0,2.0,0.6142573132632775,0.0919923515154811,0.1067701918278918,0.0919923515154811,0.0781557454503681,0.001113245368209,0.0,0.00312819480895996,0.0
dhcp.flags,SD2T,SS,0.0,2.0,0.6142573132632775,0.0919923515154811,0.1067701918278918,0.0919923515154811,0.0781557454503681,0.001113245368209,0.0,0.0125012874603271,0.0
dhcp.flags.reserved,SD2T,SS,0.0,2.0,0.6141437091735302,0.0882044727276023,0.0571670172247171,0.0882044727276023,0.0688077787594473,0.0008217705866369,0.0,0.0,0.00314249992370604
dhcp.hops,SD2T,SS,0.0,2.0,0.6141437091735302,0.0882044727276023,0.0571670172247171,0.0882044727276023,0.0688077787594473,0.0008217705866369,0.0,0.00252046585083006,0.0018215656280517402
dhcp.hw.addr_padding,SD2T,SS,0.0,2.0,0.6141437091735302,0.0882044727276023,0.0571670172247171,0.0882044727276023,0.0688077787594473,0.0008217705866369,0.0,0.0,0.00312190055847166
dhcp.hw.len,SD2T,SS,0.0,2.0,0.6141437091735302,0.0882044727276023,0.0571670172247171,0.0882044727276023,0.0688077787594473,0.0008217705866369,0.0,0.009395694732665999,0.0031240940093993997
hcp.hw.mac_addr,_SD2T_,SS,,,,,,,,,,,
dhcp.hw.type,SD2T,SS,0.0,2.0,0.6141437091735302,0.0882044727276023,0.0571670172247171,0.0882044727276023,0.0688077787594473,0.0008217705866369,0.0,0.00623435974121092,0.0
dhcp.id,SD2T,SS,0.0,2.0,0.6143709173530247,0.0958033463458934,0.1623166720331331,0.0958033463458934,0.0845951935907591,0.0006727630134404,0.0,0.0,0.0
dhcp.option.dhcp,SD2T,SS,0.0,2.0,0.6141437091735302,0.0882044727276023,0.0651035251612251,0.0882044727276023,0.07067781148502,0.0008221712958658,0.0,0.00024857521057128,0.00312356948852538
dhcp.option.dhcp_max_message_size,SD2T,SS,0.0,2.0,0.6140869071286567,0.0833025119432886,0.0512059035277177,0.0833025119432886,0.0634247362924894,0.0003146281162362,0.0,0.0025219917297363203,0.00072107315063476
dhcp.option.end,SD2T,SS,0.0,2.0,0.6141437091735302,0.0882044727276023,0.0571670172247171,0.0882044727276023,0.0688077787594473,0.0008217705866369,0.0,0.0035448551177978196,0.0052547454833984
dhcp.option.interface_mtu,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.0085513114929199,0.0
dhcp.option.ip_address_lease_time,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.0031258583068847602,0.00311436653137206
dhcp.option.padding,SD2T,SS,0.0,2.0,0.6142005112184039,0.0882121780751135,0.0631037617911126,0.0882121780751135,0.0703661176222151,0.0003375537698342,0.0,0.007329130172729459,0.00015954971313476
dhcp.option.rebinding_time_value,SD2T,SS,0.0,2.0,0.614314115308151,0.0833333333333333,0.0511928429423459,0.0833333333333333,0.063423645320197,0.0,0.0,0.0031210899353027203,0.0
