Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
arp.duplicate-address-detected,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.006246948242187481,0.00113611221313474
arp.duplicate-address-frame,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.00574617385864256,0.00315165519714354
arp.hw.size,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.00312442779541014,0.0
arp.hw.type,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.00624756813049314,0.0031270503997802603
arp.isannouncement,SD1,SS,0.0,2.0,0.3947255758198476,0.1090435095289464,0.0736386616647173,0.1090435095289464,0.0785450442514679,0.0332004193762331,0.0,0.00314702987670898,0.0031257152557372997
arp.isgratuitous,SD1,SS,0.0,2.0,0.3947255758198476,0.1090435095289464,0.0736386616647173,0.1090435095289464,0.0785450442514679,0.0332004193762331,0.0,0.0,0.00594544410705566
arp.isprobe,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.00624842643737792,0.0
arp.opcode,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.00312442779541014,0.00717506408691404
arp.proto.size,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.00312604904174804,0.0
arp.proto.type,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.00624914169311522,0.00302023887634276
arp.seconds-since-duplicate-address-frame,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.00516562461853024,0.0031249523162841597
dhcp.flags.bc,SD1,SS,0.0,2.0,0.3826098124839455,0.0852898965770937,0.0705313515668317,0.0852898965770937,0.0498582182693521,0.0007317904548775,0.0,0.0,0.0031252861022949196
dhcp.flags,SD1,SS,0.0,2.0,0.3826098124839455,0.0852898965770937,0.0705313515668317,0.0852898965770937,0.0498582182693521,0.0007317904548775,0.0,0.005145549774169899,0.00312356948852538
dhcp.flags.reserved,SD1,SS,0.0,2.0,0.3824385649456289,0.0834066574057189,0.035863241898722,0.0834066574057189,0.0463099599110379,0.0004308416782764,0.0,0.00324831008911132,0.0031255722045898404
dhcp.hops,SD1,SS,0.0,2.0,0.3824385649456289,0.0834066574057189,0.035863241898722,0.0834066574057189,0.0463099599110379,0.0004308416782764,0.0,0.0,0.00312395095825194
dhcp.hw.addr_padding,SD1,SS,0.0,2.0,0.3824385649456289,0.0834066574057189,0.035863241898722,0.0834066574057189,0.0463099599110379,0.0004308416782764,0.0,0.00262141227722166,0.0004004955291748
dhcp.hw.len,SD1,SS,0.0,2.0,0.3824385649456289,0.0834066574057189,0.035863241898722,0.0834066574057189,0.0463099599110379,0.0004308416782764,0.0,0.00072083473205566,0.00292310714721678
hcp.hw.mac_addr,_SD1_,SS,,,,,,,,,,,
dhcp.hw.type,SD1,SS,0.0,2.0,0.3824385649456289,0.0834066574057189,0.035863241898722,0.0834066574057189,0.0463099599110379,0.0004308416782764,0.0,0.00021052360534666,0.0
dhcp.id,SD1,SS,0.0,2.0,0.3829523075605788,0.0879695341998089,0.156898029134533,0.0879695341998089,0.05505330103716001,0.0011780863612443,0.0,0.00554537773132322,0.0031448364257812404
dhcp.option.dhcp,SD1,SS,0.0,2.0,0.3826954362531038,0.085869711592911,0.0856828667183468,0.085869711592911,0.0509850161748336,0.0008695279085333,0.0,0.0031246662139892403,0.0
dhcp.option.dhcp_max_message_size,SD1,SS,0.0,2.0,0.3825241887147872,0.0834253127299484,0.0402204328707669,0.0834253127299484,0.0463067259261022,0.0003075347418293,0.0,0.00312371253967284,0.00944366455078122
dhcp.option.end,SD1,SS,0.0,2.0,0.3824385649456289,0.0834066574057189,0.035863241898722,0.0834066574057189,0.0463099599110379,0.0004308416782764,0.0,0.011201667785644479,0.0
dhcp.option.interface_mtu,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.006251144409179679,0.0
dhcp.option.ip_address_lease_time,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.0,0.0054448604583739995
dhcp.option.padding,SD1,SS,0.0,2.0,0.3825670005993664,0.0851979171804785,0.0485602879424115,0.0851979171804785,0.0495128338060495,0.0006581488225853,0.0,0.007669258117675761,0.0
dhcp.option.rebinding_time_value,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.0031248092651367,0.0
dhcp.option.renewal_time_value,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.0033878326416015405,0.0
dhcp.secs,SD1,SS,0.0,2.0,0.3824385649456289,0.0834066574057189,0.035863241898722,0.0834066574057189,0.0463099599110379,0.0004308416782764,0.0,0.0,0.0
dhcp.type,SD1,SS,0.0,2.0,0.3824385649456289,0.0834066574057189,0.035863241898722,0.0834066574057189,0.0463099599110379,0.0004308416782764,0.0,0.0037443637847900204,0.00312442779541014
dns.count.add_rr,SD1,SS,0.0,2.0,0.3833804264063704,0.083948485711534,0.1210364545220668,0.083948485711534,0.0473990702240446,0.0032061462645622,0.0,0.0003955841064453,0.00042438507080078006
dns.count.answers,SD1,SS,0.0,2.0,0.3833804264063704,0.083948485711534,0.1210364545220668,0.083948485711534,0.0473990702240446,0.0032061462645622,0.0,0.0,0.0018201351165771402
dns.count.auth_rr,SD1,SS,0.0,2.0,0.383551673944687,0.0835759198882161,0.0556696010558982,0.0835759198882161,0.0467181801796093,0.0018472120970433998,0.0,0.0062469959259033,0.00057802200317382
dns.count.queries,SD1,SS,0.0,2.0,0.384878842366641,0.0994971245983082,0.2317524928150195,0.0994971245983082,0.0724457811624724,0.0055083638446709,0.0,0.00272302627563476,0.00312719345092772
dns.extraneous,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.006481981277465801,0.0016606330871581803
dns.extraneous.data,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.0,0.00394659042358396
dns.extraneous.length,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.0024206638336181597,0.0
dns.flags.authenticated,SD1,SS,0.0,2.0,0.3831663669834746,0.0834885887284583,0.1020748344574964,0.0834885887284583,0.0464474636094462,0.0011287526100299,0.0,0.0062477111816406,0.00082206726074218
dns.flags.authoritative,SD1,SS,0.0,2.0,0.3831663669834746,0.0834885887284583,0.1020748344574964,0.0834885887284583,0.0464474636094462,0.0011287526100299,0.0,0.0031226634979248,0.0
dns.flags.checkdisable,SD1,SS,0.0,2.0,0.3826954362531038,0.0837932303164091,0.0366770065717307,0.0837932303164091,0.0470754490813641,0.0024621073386889,0.0,0.00524730682373044,0.0
dns.flags,SD1,SS,0.0,2.0,0.3844935354054285,0.0962143686956175,0.1474924346550476,0.0962143686956175,0.0664195483511024,0.0050557263864989,0.0,0.0031246185302734202,0.00312395095825194
dns.flags.opcode,SD1,SS,0.0,2.0,0.3826954362531038,0.0837932303164091,0.0366770065717307,0.0837932303164091,0.0470754490813641,0.0024621073386889,0.0,0.0031058311462402203,0.0034129619598388403
dns.flags.rcode,SD1,SS,0.0,2.0,0.3831663669834746,0.0834885887284583,0.1020748344574964,0.0834885887284583,0.0464474636094462,0.0011287526100299,0.0,0.0,0.00624866485595702
dns.flags.recavail,SD1,SS,0.0,2.0,0.3831663669834746,0.0834885887284583,0.1020748344574964,0.0834885887284583,0.0464474636094462,0.0011287526100299,0.0,0.0,0.004945039749145499
dns.flags.recdesired,SD1,SS,0.0,2.0,0.3848360304820618,0.09629199639318,0.1398169960585564,0.09629199639318,0.0665737601381054,0.0053150522123717,0.0,0.00172057151794432,0.0062520503997802596
dns.flags.response,SD1,SS,0.0,2.0,0.3833804264063704,0.083948485711534,0.108123178180528,0.083948485711534,0.0474015786159195,0.0031380775888242,0.0,0.00312442779541014,0.0
dns.flags.truncated,SD1,SS,0.0,2.0,0.3826954362531038,0.0837932303164091,0.0366770065717307,0.0837932303164091,0.0470754490813641,0.0024621073386889,0.0,0.00182571411132812,0.00315074920654296
dns.flags.z,SD1,SS,0.0,2.0,0.3826954362531038,0.0837932303164091,0.0366770065717307,0.0837932303164091,0.0470754490813641,0.0024621073386889,0.0,0.0,0.00249843597412108
dns.id,SD1,SS,0.0,2.0,0.3844079116362702,0.0888271261676067,0.2285562051925024,0.0888271261676067,0.056472947044204205,0.0044694979468514,0.0,0.0031265735626220597,0.0
dns.response_to,SD1,SS,0.0,2.0,0.3826526243685247,0.0833721471821145,0.11521224058690868,0.0833721471821145,0.0461937957205756,0.0002814222804716,0.0,0.00232605934143066,0.0
dns.retransmission,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.0319034967432293,0.0833333333333333,0.0461419274868298,0.0005239394178229,0.0,0.0,0.00555672645568846
dns.retransmit_request,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.0318857338644053,0.0833333333333333,0.0461233466530371,0.0002144052327267,0.0,0.0032043933868408205,0.0
dns.retransmit_request_in,SD1,SS,0.0,2.0,0.3826954362531038,0.0866364994133298,0.261052400531072,0.0866364994133298,0.0524921208745708,0.0004715455648933001,0.0,0.00312561988830566,0.0
dns.retransmit_response,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.0318911972585136,0.0833333333333333,0.0461290622386071,0.0003096669387333,0.0,0.01125578880310054,0.0
dns.retransmit_response_in,SD1,SS,0.0,2.0,0.3829523075605788,0.0898309209033475,0.1985578639251802,0.0898309209033475,0.058208303612951394,0.0008723002722949,0.0,0.00070371627807616,0.0031503677368164
dns.soa.expire_limit,SD1,SS,0.0,2.0,0.382481376830208,0.0833333333333333,0.031873448069184,0.0833333333333333,0.0461104917626656,0.0,0.0,0.0,0.007038259506225561
