Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,DIS2,CV,3.0,0.0,0.18580401502212282,0.07858234460550796,0.018369945243089318,0.07858234460550796,0.029580313728030622,0.08250078016721338,0.0,0.00889039039611808,0.0012285232543945
Active Max,DIS2,CV,3.0,0.0,0.2361114632962476,0.21251275328804903,0.45438926013578707,0.21251275328804903,0.23485069569329037,0.14770917754119703,0.0,0.0919371128082275,0.0021455764770507597
Active Mean,DIS2,CV,3.0,0.0,0.22613555301314542,0.1946286652998667,0.41593502181445813,0.1946286652998667,0.21201147869950238,0.13651593288375105,0.0,0.09382281303405758,0.00845942497253414
Active Min,DIS2,CV,3.0,0.0,0.25330471293188256,0.23040214730715897,0.5023280611781106,0.23040214730715897,0.2584595693214286,0.1668307084751422,0.0,0.10012645721435542,0.0041924476623534795
Active Std,DIS2,CV,3.0,0.0,0.16568333005574531,0.1007693097852204,0.18555450541824486,0.1007693097852204,0.08731598465654684,0.06490505214301481,0.0,0.06302437782287593,0.00582456588745112
Bwd Blk Rate Avg,DIS2,CV,3.0,0.0,0.11119869433015565,0.0476190476190476,0.005295175920483559,0.0476190476190476,0.009530484444887698,0.0,0.0,0.0066668033599853,0.0031366825103759204
Bwd Byts/b Avg,DIS2,CV,3.0,0.0,0.10907064435325595,0.0476190476190476,0.00519384020729788,0.0476190476190476,0.009365858807514778,0.0,0.0,0.003282880783081,0.00367503166198726
Bwd Header Len,DIS2,CV,3.0,0.0,0.44749702166110694,0.35089915748798556,0.4923204404408219,0.35089915748798556,0.34980558243643034,0.39267319788242105,0.0,0.050092363357543926,0.0063865661621093405
Bwd IAT Max,DIS2,CV,3.0,0.0,0.41588036725948435,0.43033887971846935,0.5142842373017902,0.43033887971846935,0.45266349972605846,0.3576677186104565,0.0,0.33390188217163086,0.00966420173645012
Bwd IAT Mean,DIS2,CV,3.0,0.0,0.41186068342460214,0.41863344191771945,0.4822547096410682,0.41863344191771945,0.43605097608587495,0.3536035240051353,0.0,0.32442703247070315,0.00937685966491692
Bwd IAT Min,DIS2,CV,3.0,0.0,0.39646901432486287,0.330431424095434,0.3908590619954448,0.330431424095434,0.3465193925455915,0.3356847273685133,0.0,0.2311274528503418,0.0074774265289306
Bwd IAT Std,DIS2,CV,3.0,0.0,0.3405319015931486,0.34252549642828123,0.5170973878619946,0.34252549642828123,0.3834300965745443,0.26913127385767516,0.0,0.23206276893615724,0.0050624847412109
Bwd IAT Tot,DIS2,CV,3.0,0.0,0.3968068065153644,0.3870905462752207,0.4380341128546032,0.3870905462752207,0.4013672519070905,0.33696188871015165,0.0,0.35733909606933595,0.00993876457214352
Bwd Pkt Len Max,DIS2,CV,3.0,0.0,0.5814961379896674,0.5351773720687062,0.7510799789372469,0.5351773720687062,0.5773064695580578,0.5379428678798599,0.0,0.06463799476623532,0.0036831378936767398
Bwd Pkt Len Mean,DIS2,CV,3.0,0.0,0.6133942719375403,0.6152020932727755,0.8055216677878247,0.6152020932727755,0.6685362179752192,0.5734275242986889,0.0,0.1328224658966064,0.00422897338867182
Bwd Pkt Len Min,DIS2,CV,3.0,0.0,0.36379403466058313,0.2536792711177247,0.5443353208539408,0.2536792711177247,0.27147846880668586,0.2899887449871333,0.0,0.02254557609558102,0.00373959541320798
Bwd Pkt Len Std,DIS2,CV,3.0,0.0,0.4983899135157338,0.5137638506509149,0.8237461071439313,0.5137638506509149,0.5840431337642192,0.4449870660193894,0.0,0.08523559570312496,0.00563468933105464
Bwd Pkts/b Avg,DIS2,CV,3.0,0.0,0.11005021622286801,0.0476190476190476,0.005240486486803179,0.0476190476190476,0.00944155745887708,0.0,0.0,0.00407967567443844,0.0029793262481689203
Bwd Pkts/s,DIS2,CV,3.0,0.0,0.47272952549812886,0.4516703070404807,0.4568475665480303,0.4516703070404807,0.45315567310032623,0.42301776329975305,0.0,0.5061772346496582,0.01313843727111812
Bwd PSH Flags,DIS2,CV,3.0,0.0,0.12547574390613164,0.054908963381561385,0.011954494026592759,0.054908963381561385,0.017909520520366175,0.018005245026111942,0.0,0.007751035690307559,0.0016988277435302402
Bwd Seg Size Avg,DIS2,CV,3.0,0.0,0.6133717893512438,0.6138577553141322,0.8114538657750708,0.6138577553141322,0.6682651174044356,0.5733794943279885,0.0,0.0881277084350585,0.0073995113372802195
Bwd URG Flags,DIS2,CV,3.0,0.0,0.11033167548426892,0.0476190476190476,0.00525388930877466,0.0476190476190476,0.009463467071506321,0.0,0.0,0.0036901950836181197,0.006782674789428659
CWE Flag Count,DIS2,CV,3.0,0.0,0.11128877491000926,0.048238278409361894,0.051472380978677554,0.048238278409361894,0.010714737553235478,0.0009194716107817601,0.0,0.006630992889404261,0.0017939090728759598
Down/Up Ratio,DIS2,CV,3.0,0.0,0.16057148139172803,0.06792506466068789,0.05607881081783802,0.06792506466068789,0.041754354476076935,0.05407750118664438,0.0,0.026970195770263623,0.006697654724121061
Dst Port,DIS2,CV,3.0,0.0,0.5372126288935002,0.4109864601819055,0.6500686017221156,0.4109864601819055,0.43209215780445975,0.48790717839031333,0.0,0.08611798286437986,0.005049371719360279
ECE Flag Cnt,DIS2,CV,3.0,0.0,0.11152522018839764,0.04824310919691758,0.052896397962844996,0.04824310919691758,0.010733244417993861,0.0009309547581003599,0.0,0.00827493667602534,0.00278511047363278
FIN Flag Cnt,DIS2,CV,3.0,0.0,0.16193396212690522,0.06921030306861427,0.03455165633257202,0.06921030306861427,0.03526398579141012,0.057282181116608474,0.0,0.00838966369628902,0.0033668041229247595
Flow Byts/s,DIS2,CV,3.0,0.0,0.4168149587428663,0.40548922006925814,0.4677647137579333,0.40548922006925814,0.4184394083250188,0.3581551071739107,0.0,0.4398531913757324,0.010076093673705998
Flow Duration,DIS2,CV,3.0,0.0,0.4330960703219445,0.39242115121620796,0.3983773921501765,0.39242115121620796,0.39436702724663747,0.3794359810796089,0.0,0.49734816551208494,0.013298368453979439
Flow IAT Max,DIS2,CV,3.0,0.0,0.494809435343129,0.46707889017923054,0.4818579477875291,0.46707889017923054,0.47273292891769725,0.44669300072432366,0.0,0.44647870063781736,0.01273398399353022
Flow IAT Mean,DIS2,CV,3.0,0.0,0.4581484992098702,0.43403168047739404,0.43777693757254854,0.43403168047739404,0.43469322461941157,0.4070926679192789,0.0,0.5031028270721436,0.013541507720947199
Flow IAT Min,DIS2,CV,3.0,0.0,0.3946111762941511,0.32160186457339834,0.33293996870551323,0.32160186457339834,0.3203380460128603,0.33546279330892903,0.0,0.29784550666809084,0.0104575634002685
Flow IAT Std,DIS2,CV,3.0,0.0,0.40791989751231866,0.3898138478076239,0.4944157714950693,0.3898138478076239,0.4199970444575437,0.3465912001360639,0.0,0.34683809280395506,0.009946441650390561
Flow Pkts/s,DIS2,CV,3.0,0.0,0.4634742478097259,0.43311332048049217,0.43625221003706205,0.43311332048049217,0.4338106334923625,0.4129164940722874,0.0,0.48352880477905275,0.0103477001190185
Fwd Act Data Pkts,DIS2,CV,3.0,0.0,0.28333367912662916,0.19830043702312966,0.269775689032023,0.19830043702312966,0.175640977447924,0.19923850339999438,0.0,0.016577005386352477,0.0026182651519775202
Fwd Blk Rate Avg,DIS2,CV,3.0,0.0,0.11059066800691197,0.0476190476190476,0.00526622228604338,0.0476190476190476,0.0094835262998848,0.0,0.0,0.0035265922546386204,0.00423994064331052
Fwd Byts/b Avg,DIS2,CV,3.0,0.0,0.11016282059261892,0.0476190476190476,0.005245848599648479,0.0476190476190476,0.0094505167344659,0.0,0.0,0.00617041587829584,0.004137706756591749
Fwd Header Len,DIS2,CV,3.0,0.0,0.4039115294540168,0.33558786037212557,0.4820377575367531,0.33558786037212557,0.33055439526660735,0.3390470186343179,0.0,0.03255395889282222,0.0045627593994140205
Fwd IAT Max,DIS2,CV,3.0,0.0,0.4263629930861055,0.3728504767626208,0.5806030583548698,0.3728504767626208,0.4195325665117289,0.36401010858743355,0.0,0.2785010814666748,0.010834741592407198
Fwd IAT Mean,DIS2,CV,3.0,0.0,0.40581437386092245,0.35215679606670436,0.5447416646491317,0.35215679606670436,0.3938928462747778,0.34131641400925516,0.0,0.33599209785461426,0.00648078918457026
Fwd IAT Min,DIS2,CV,3.0,0.0,0.35874974405432514,0.29930286655679905,0.4605591205223143,0.29930286655679905,0.3300690890231211,0.2883260443582812,0.0,0.158137035369873,0.0068649291992187
Fwd IAT Std,DIS2,CV,3.0,0.0,0.31043531965560156,0.2878113111059552,0.4996310979157871,0.2878113111059552,0.3212458588322228,0.23392370181909178,0.0,0.2841062068939209,0.00740685462951656
Fwd IAT Tot,DIS2,CV,3.0,0.0,0.392910992748591,0.3258058258214775,0.5127767178458369,0.3258058258214775,0.3661478813337019,0.3269610121830518,0.0,0.36397972106933596,0.0085936069488525
Fwd Pkt Len Max,DIS2,CV,3.0,0.0,0.518274147498609,0.4973254149275734,0.8096130492890199,0.4973254149275734,0.549703645060728,0.46629306253183894,0.0,0.04379644393920894,0.006772089004516579
Fwd Pkt Len Mean,DIS2,CV,3.0,0.0,0.5331254186959361,0.5166692115047646,0.8191413103051252,0.5166692115047646,0.5858223576297655,0.4824378990642984,0.0,0.08380103111267084,0.007074260711669879
Fwd Pkt Len Min,DIS2,CV,3.0,0.0,0.2983200708767859,0.23381603214699695,0.6267416028288619,0.23381603214699695,0.2743289085807551,0.2142818565269465,0.0,0.02615585327148434,0.00718421936035152
Fwd Pkt Len Std,DIS2,CV,3.0,0.0,0.4201364551691543,0.38911552177564546,0.8370231476688437,0.38911552177564546,0.46019934896872516,0.35436904257038676,0.0,0.07750635147094721,0.0050817966461181195
Fwd Pkts/b Avg,DIS2,CV,3.0,0.0,0.11057941815609282,0.0476190476190476,0.00526568657886152,0.0476190476190476,0.0094826503891802,0.0,0.0,0.0037991523742675407,0.0046509265899658
Fwd Pkts/s,DIS2,CV,3.0,0.0,0.48038591837656697,0.4374743644457924,0.5170221982054787,0.4374743644457924,0.46317875502769545,0.42774647708952396,0.0,0.342786169052124,0.00892529487609858
Fwd PSH Flags,DIS2,CV,3.0,0.0,0.11016282059261892,0.0476190476190476,0.005245848599648479,0.0476190476190476,0.0094505167344659,0.0,0.0,0.006735849380493141,0.002580451965332
Fwd Seg Size Avg,DIS2,CV,3.0,0.0,0.5331817123231406,0.5170600461171532,0.820629555853629,0.5170600461171532,0.585857490021984,0.4825212116931012,0.0,0.07197799682617181,0.00518183708190912
Fwd Seg Size Min,DIS2,CV,3.0,0.0,0.11038802362700673,0.0476190476190476,0.00525657255366694,0.0476190476190476,0.009467908855090579,0.0,0.0,0.0046282291412353205,0.00446557998657222
Fwd URG Flags,DIS2,CV,3.0,0.0,0.11045554238287,0.0476190476190476,0.005259787732517561,0.0476190476190476,0.0094731298597335,0.0,0.0,0.0057178974151611,0.00337624549865718
Idle Max,DIS2,CV,3.0,0.0,0.30946701094874124,0.2904920544792563,0.6204496944356415,0.2904920544792563,0.3324491601567451,0.22988270739817818,0.0,0.10181903839111324,0.00560021400451654
Idle Mean,DIS2,CV,3.0,0.0,0.29138420916879887,0.27675246429522943,0.5580956288195905,0.27675246429522943,0.31183165869143775,0.20972799900760847,0.0,0.09317741394042964,0.00578150749206538
Idle Min,DIS2,CV,3.0,0.0,0.2875334949617473,0.27062119573148713,0.5450793472853718,0.27062119573148713,0.3029007406173322,0.2054376622719792,0.0,0.0962851524353027,0.00499901771545406
Idle Std,DIS2,CV,3.0,0.0,0.18556762552707087,0.12458038137194238,0.25246239496412876,0.12458038137194238,0.11717159440907968,0.08784112421802441,0.0,0.10761866569519038,0.0050662040710448995
Init Bwd Win Byts,DIS2,CV,3.0,0.0,0.5874412141096115,0.5392946525569475,0.7912224665022161,0.5392946525569475,0.5842751953196866,0.5428562261576101,0.0,0.07101020812988278,0.01043658256530758
Init Fwd Win Byts,DIS2,CV,3.0,0.0,0.10963360851696935,0.0476190476190476,0.005220648024617559,0.0476190476190476,0.009409513349132979,0.0,0.0,0.007297801971435499,0.002751350402832
Pkt Len Max,DIS2,CV,3.0,0.0,0.5627490897918568,0.5324203775240327,0.7245028389738796,0.5324203775240327,0.5721140047487128,0.5172568648177096,0.0,0.06250009536743158,0.00495042800903316
Pkt Len Mean,DIS2,CV,3.0,0.0,0.5943770105257388,0.5972283743896568,0.7547338829748378,0.5972283743896568,0.6419861149947772,0.5530541571548278,0.0,0.11025066375732417,0.0066620826721191006
Pkt Len Min,DIS2,CV,3.0,0.0,0.3310288406632225,0.2264043439903281,0.5204470381102448,0.2264043439903281,0.25240242174714095,0.25169654767309335,0.0,0.016945362091064398,0.00610756874084468
Pkt Len Std,DIS2,CV,3.0,0.0,0.5162699061013677,0.5406826234120486,0.7621686117666413,0.5406826234120486,0.5928560402840231,0.46595569805827514,0.0,0.08557529449462886,0.0052155971527099
Pkt Len Var,DIS2,CV,3.0,0.0,0.5167878645227888,0.5439598375816208,0.7599696458048657,0.5439598375816208,0.5966463803731957,0.46661332795714633,0.0,0.0856798648834228,0.0062355995178222205
Pkt Size Avg,DIS2,CV,3.0,0.0,0.5988470091475734,0.6134509032651112,0.7511627347071096,0.6134509032651112,0.6506531456147767,0.5580781909055098,0.0,0.15160365104675294,0.0062940120697021
Protocol,DIS2,CV,3.0,0.0,0.17608710423458088,0.07612573418290632,0.025209252918797116,0.07612573418290632,0.03382476874561772,0.07273416730678237,0.0,0.023043346405029242,0.01592745780944818
PSH Flag Cnt,DIS2,CV,3.0,0.0,0.1254756855871889,0.05490880686769438,0.01195670281929494,0.05490880686769438,0.01790730502780192,0.01801306789961166,0.0,0.006564807891845661,0.0041112899780273
RST Flag Cnt,DIS2,CV,3.0,0.0,0.11498188787963944,0.049120538024177915,0.03211916949729492,0.049120538024177915,0.012459323404341322,0.00399321826068042,0.0,0.00537486076354976,0.00449275970458982
Src Port,DIS2,CV,3.0,0.0,0.7012182922206658,0.7267959382882526,0.7383119334795711,0.7267959382882526,0.727119965834061,0.6729597637003064,0.0,0.23463373184204098,0.00646109580993646
