Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
HH_0.01_covariance_0_1,DD21T,DD,0.0,2.0,0.113450723378868,0.10130504318836839,0.11874916730307869,0.10130504318836839,0.0880963931646324,0.0660075444839322,0.0,1.5157915115356446,0.05354361534118649
HH_0.01_magnitude_0_1,DD21T,DD,0.0,2.0,0.1671360513778854,0.1468251658587189,0.1693563913952322,0.1468251658587189,0.1355005570029171,0.1150785722389936,0.0,1.604458713531494,0.06100831031799312
HH_0.01_mean_0,DD21T,DD,0.0,2.0,0.2169697926811079,0.2065418991249625,0.1804549554070718,0.2065418991249625,0.1661398657104786,0.1684916223724152,0.0,1.5646437644958495,0.0492123126983642
HH_0.01_pcc_0_1,DD21T,DD,0.0,2.0,0.1222242693829565,0.0921794400519704,0.0996607494001711,0.0921794400519704,0.0825832781426895,0.0755226352751927,0.0,1.4924836158752441,0.05605340003967281
HH_0.01_radius_0_1,DD21T,DD,0.0,2.0,0.1426315373884663,0.130990167409546,0.1231885851164151,0.130990167409546,0.1087872365157817,0.0951788493086214,0.0,1.6203874588012694,0.06568236351013178
HH_0.01_std_0,DD21T,DD,0.0,2.0,0.1854727625264303,0.1786553287375592,0.1455408453586071,0.1786553287375592,0.1410898425209114,0.1371923766351274,0.0,1.5669916152954102,0.0611533164978027
HH_0.01_weight_0,DD21T,DD,0.0,2.0,0.1642846489265566,0.1717771405707682,0.1706883154600296,0.1717771405707682,0.1428367107733625,0.10482059725338108,0.0,1.7269402503967286,0.06306467056274409
HH_0.1_covariance_0_1,DD21T,DD,0.0,2.0,0.11677589731441748,0.1019431067355839,0.103357009846669,0.1019431067355839,0.0827938455659026,0.0704182655355278,0.0,1.385219144821167,0.05899887084960935
HH_0.1_magnitude_0_1,DD21T,DD,0.0,2.0,0.1887452951859553,0.2005385291788077,0.1893356424572867,0.2005385291788077,0.1733601071322144,0.1347500366778693,0.0,1.562755537033081,0.0681397438049316
HH_0.1_mean_0,DD21T,DD,0.0,2.0,0.22728748278191588,0.2408101731009645,0.206407821732582,0.2408101731009645,0.192389146040615,0.1749218373926597,0.0,1.467489767074585,0.06282339096069331
HH_0.1_pcc_0_1,DD21T,DD,0.0,2.0,0.0899814878179313,0.0892397326324332,0.0755273437568131,0.0892397326324332,0.0651905614367386,0.0417073754168996,0.0,1.3346697807312011,0.06750006675720209
HH_0.1_radius_0_1,DD21T,DD,0.0,2.0,0.1412453171198203,0.144812871670455,0.1255878775079852,0.144812871670455,0.11932271348683972,0.0868464822886704,0.0,1.497895860671997,0.06797161102294916
HH_0.1_std_0,DD21T,DD,0.0,2.0,0.1473166109546495,0.172653379209973,0.1337596158877756,0.172653379209973,0.1329910651126229,0.0927263937531645,0.0,1.508164930343628,0.06460752487182611
HH_0.1_weight_0,DD21T,DD,0.0,2.0,0.1630563524859842,0.1821780130732111,0.1635462884925876,0.1821780130732111,0.1515163627957073,0.1091484689314989,0.0,1.5441936016082765,0.07678914070129388
HH_1_covariance_0_1,DD21T,DD,0.0,2.0,0.1128979899806104,0.1006081166167034,0.10879423189098221,0.1006081166167034,0.0824233511840249,0.0699647600187092,0.0,1.186529016494751,0.05624227523803708
HH_1_magnitude_0_1,DD21T,DD,0.0,2.0,0.23766658770475263,0.23513169922266117,0.21456799048228872,0.23513169922266117,0.2067029436794543,0.1862189666312098,0.0,1.3329680919647218,0.06673183441162106
HH_1_mean_0,DD21T,DD,0.0,2.0,0.2874740083699629,0.2877983821697932,0.2451057492914117,0.2877983821697932,0.2404296022621173,0.2392632103446745,0.0,1.1574175834655762,0.05185475349426264
HH_1_pcc_0_1,DD21T,DD,0.0,2.0,0.1112924310618622,0.0974250196518455,0.0991089727147376,0.0974250196518455,0.0777937683138524,0.0659154619406595,0.0,1.140505313873291,0.053719806671142546
HH_1_radius_0_1,DD21T,DD,0.0,2.0,0.1509488590003421,0.1484679915033691,0.1312309673636044,0.1484679915033691,0.1223687066211772,0.097965481690751,0.0,1.3455047130584716,0.0666561603546142
HH_1_std_0,DD21T,DD,0.0,2.0,0.1640740838224585,0.1652856719234379,0.136049121791311,0.1652856719234379,0.1275114254253129,0.11130632622034979,0.0,1.251500701904297,0.06437664031982418
HH_1_weight_0,DD21T,DD,0.0,2.0,0.1422981426403109,0.1398454637066756,0.1352336522203571,0.1398454637066756,0.1130702600200705,0.0919254081584807,0.0,1.34977068901062,0.06702113151550289
HH_3_covariance_0_1,DD21T,DD,0.0,2.0,0.0883671553531791,0.0887115995335034,0.1058783350432454,0.0887115995335034,0.0655511731188807,0.0492768973399613,0.0,0.9132613182067871,0.043996191024780196
HH_3_magnitude_0_1,DD21T,DD,0.0,2.0,0.2942208652471069,0.2701080289936455,0.2550464866987122,0.2701080289936455,0.2411823287493476,0.24689590451093052,0.0,1.1760837078094482,0.05500593185424798
HH_3_mean_0,DD21T,DD,0.0,2.0,0.3125400293036436,0.3064038081174455,0.2751620427265576,0.3064038081174455,0.2622538065291601,0.2679979969238331,0.0,1.074704074859619,0.044235754013061464
HH_3_pcc_0_1,DD21T,DD,0.0,2.0,0.0930522289193623,0.0895394114308144,0.1144481662611057,0.0895394114308144,0.0708085858382973,0.0534428668019888,0.0,1.0643519401550292,0.04669642448425288
HH_3_radius_0_1,DD21T,DD,0.0,2.0,0.1527825301151966,0.1467226539975789,0.1309998910127131,0.1467226539975789,0.11644978980197249,0.1032771430864237,0.0,1.1134049415588378,0.060916185379028265
HH_3_std_0,DD21T,DD,0.0,2.0,0.1805946709481571,0.1695458397722971,0.1620380388417651,0.1695458397722971,0.1393563142115207,0.1342481577684399,0.0,1.0774548530578614,0.06213116645812984
HH_3_weight_0,DD21T,DD,0.0,2.0,0.1560199685907053,0.1254930640246449,0.12164072180849402,0.1254930640246449,0.10538417158242311,0.10133667994104538,0.0,1.2091484069824219,0.06308693885803217
