Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
HH_0.01_covariance_0_1,DD1T,DD,0.0,2.0,0.2785538400494812,0.148958485778586,0.1670543353733603,0.148958485778586,0.12160320799755028,0.0757120595686595,0.0,2.599877882003784,0.053124809265136685
HH_0.01_magnitude_0_1,DD1T,DD,0.0,2.0,0.3418700183220717,0.2896412636227777,0.2865691794480854,0.2896412636227777,0.2420294402296474,0.1862372512532921,0.0,3.094524097442627,0.07586998939514158
HH_0.01_mean_0,DD1T,DD,0.0,2.0,0.3525948488137334,0.3372836796396416,0.3034766245851416,0.3372836796396416,0.2969758860899137,0.20479185558138296,0.0,4.272505044937134,0.08425359725952145
HH_0.01_pcc_0_1,DD1T,DD,0.0,2.0,0.2600625517861102,0.1148215290963768,0.1488423449372199,0.1148215290963768,0.0935079584354214,0.0430393556930773,0.0,3.2517410278320313,0.05348052978515623
HH_0.01_radius_0_1,DD1T,DD,0.0,2.0,0.3107283315244664,0.3561558949635348,0.3125331618646926,0.3561558949635348,0.301385440555182,0.1829965190437491,0.0,3.7841046333312987,0.059979915618896464
HH_0.01_std_0,DD1T,DD,0.0,2.0,0.3204962130495162,0.3499325029646599,0.312773447469691,0.3499325029646599,0.3066660951332551,0.1854464396931613,0.0,4.448168849945068,0.060697841644287064
HH_0.01_weight_0,DD1T,DD,0.0,2.0,0.2804794080920538,0.2459440037505632,0.2486834211026591,0.2459440037505632,0.2186214096428088,0.1640870957698221,0.0,4.345226287841797,0.056803464889526326
HH_0.1_covariance_0_1,DD1T,DD,0.0,2.0,0.2447396982109722,0.1258797818786535,0.1346166228432574,0.1258797818786535,0.092159753886708,0.0292772087916702,0.0,2.7336935997009277,0.04740886688232417
HH_0.1_magnitude_0_1,DD1T,DD,0.0,2.0,0.3087852583178704,0.2583785446656408,0.2496693378797422,0.2583785446656408,0.20765003087670833,0.1395342256224832,0.0,2.8073212623596193,0.07555437088012691
HH_0.1_mean_0,DD1T,DD,0.0,2.0,0.2947344466617652,0.2416643122259278,0.2909220814093042,0.2416643122259278,0.233812120080411,0.1116898825247021,0.0,2.606080722808838,0.07507162094116206
HH_0.1_pcc_0_1,DD1T,DD,0.0,2.0,0.2443370794384343,0.0953533176713617,0.1196479440885108,0.0953533176713617,0.0644065808748126,0.0155647090299,0.0,2.7464269161224366,0.049526739120483367
HH_0.1_radius_0_1,DD1T,DD,0.0,2.0,0.2879132677473188,0.2563909675174997,0.2870587222781599,0.2563909675174997,0.2359256048851135,0.128929338948748,0.0,3.3753429412841798,0.08290305137634271
HH_0.1_std_0,DD1T,DD,0.0,2.0,0.25491019850856,0.2144403116921974,0.2698216849740393,0.2144403116921974,0.2130582035640843,0.0749308074346355,0.0,3.110311412811279,0.07602591514587395
HH_0.1_weight_0,DD1T,DD,0.0,2.0,0.2307180618282393,0.1783143399361679,0.2023287111598186,0.1783143399361679,0.1698302548048289,0.0941727165688143,0.0,4.119811582565307,0.0702050685882568
HH_1_covariance_0_1,DD1T,DD,0.0,2.0,0.24449462591464483,0.12287645757832219,0.1361526139902125,0.12287645757832219,0.0868453332940032,0.0282425168432843,0.0,2.1418008327484133,0.03933048248291008
HH_1_magnitude_0_1,DD1T,DD,0.0,2.0,0.3454994223295872,0.2895704194493664,0.3039640026707961,0.2895704194493664,0.24934764313354313,0.1887025974220596,0.0,2.5621338367462156,0.06609511375427242
HH_1_mean_0,DD1T,DD,0.0,2.0,0.3516495699564705,0.2669685650904998,0.3271612559853152,0.2669685650904998,0.2591422611372642,0.1836338946841994,0.0,2.2859694957733154,0.058104181289672784
HH_1_pcc_0_1,DD1T,DD,0.0,2.0,0.2421430988808365,0.0929398168786522,0.11744710467723021,0.0929398168786522,0.0562470552864351,0.0118647924486223,0.0,2.1210160732269285,0.042796993255615194
HH_1_radius_0_1,DD1T,DD,0.0,2.0,0.2680857519634959,0.1945487349033659,0.20000014141064398,0.1945487349033659,0.1658645750354857,0.10065273136459378,0.0,2.757863092422485,0.07312130928039545
HH_1_std_0,DD1T,DD,0.0,2.0,0.2479898236646477,0.1629382189477808,0.1928816195405935,0.1629382189477808,0.1464675545849448,0.0656362778033831,0.0,2.3488392353057863,0.063063097000122
HH_1_weight_0,DD1T,DD,0.0,2.0,0.2118883403937494,0.11606803954149972,0.12477604681341421,0.11606803954149972,0.0998378507531638,0.0278143156159155,0.0,2.3636075496673583,0.06466960906982418
HH_3_covariance_0_1,DD1T,DD,0.0,2.0,0.23717163229819463,0.11452127493687089,0.1280281720716037,0.11452127493687089,0.0776122040775219,0.0182958466359624,0.0,1.6369988918304443,0.03287801742553706
HH_3_magnitude_0_1,DD1T,DD,0.0,2.0,0.351101074817071,0.2967442680973384,0.3324988462563583,0.2967442680973384,0.2725680699448939,0.1952569850407068,0.0,2.4410848140716555,0.05803108215332029
HH_3_mean_0,DD1T,DD,0.0,2.0,0.3780590274130868,0.2864349135418182,0.3337319753193731,0.2864349135418182,0.2700090655420198,0.2229353615728861,0.0,1.9599538803100587,0.04733738899230954
HH_3_pcc_0_1,DD1T,DD,0.0,2.0,0.2432167489409376,0.0899209950138995,0.1174999058907403,0.0899209950138995,0.0503279263427465,0.0137964165716875,0.0,1.5475298404693603,0.0322165489196777
HH_3_radius_0_1,DD1T,DD,0.0,2.0,0.2767099627723511,0.21661509443509716,0.197859404870791,0.21661509443509716,0.1691384531241396,0.128275057740465,0.0,2.470415449142456,0.06435222625732416
HH_3_std_0,DD1T,DD,0.0,2.0,0.2401241699634725,0.1416127942322299,0.1662804420693114,0.1416127942322299,0.1229845308316232,0.0644569462364861,0.0,2.2405224323272703,0.05118856430053707
HH_3_weight_0,DD1T,DD,0.0,2.0,0.2148583832230508,0.106045436377045,0.1019355485877698,0.106045436377045,0.085294134339594,-0.0101760298271573,0.0,2.0479053497314452,0.0508900165557861
HH_5_covariance_0_1,DD1T,DD,0.0,2.0,0.22897921553524953,0.1100262406521717,0.1046079206087698,0.1100262406521717,0.0719377569758673,0.0094584948278373,0.0,1.3897544384002685,0.031058311462402323
HH_5_magnitude_0_1,DD1T,DD,0.0,2.0,0.3679818879902904,0.3023394156877903,0.3311132326407709,0.3023394156877903,0.2765095375921161,0.21817839288744062,0.0,2.4077783584594727,0.04628157615661616
HH_5_mean_0,DD1T,DD,0.0,2.0,0.370601827539124,0.2954432847147363,0.3233671316360427,0.2954432847147363,0.2705174662512633,0.2286788192465647,0.0,1.8616487503051757,0.04654779434204096
HH_5_pcc_0_1,DD1T,DD,0.0,2.0,0.22976111286162754,0.0882508226417248,0.0935911954503642,0.0882508226417248,0.0455847370742061,0.0011242731457474,0.0,1.3564000129699707,0.031786775588989194
HH_5_radius_0_1,DD1T,DD,0.0,2.0,0.2647189254163311,0.1668572043720159,0.1712410260739195,0.1668572043720159,0.1367280735103327,0.1117759500462866,0.0,2.2767714500427245,0.05318250656127924
HH_5_std_0,DD1T,DD,0.0,2.0,0.22634760587706698,0.12154758826870679,0.1610281272051093,0.12154758826870679,0.098312618315716,0.0385716901439993,0.0,2.223352336883545,0.0533602714538574
HH_5_weight_0,DD1T,DD,0.0,2.0,0.2566081994188285,0.1094101005193916,0.11904896970202498,0.1094101005193916,0.0867500296574348,0.0119429672300831,0.0,1.8452028274536132,0.05382962226867673
HH_jit_0.01_mean,DD1T,DD,0.0,2.0,0.3215173476175472,0.2657155863334964,0.2528249476000636,0.2657155863334964,0.2218291289919126,0.1657027331424452,0.0,2.5353559970855715,0.08276543617248534
HH_jit_0.01_std,DD1T,DD,0.0,2.0,0.3549055304648204,0.2777007654080828,0.2710932201786318,0.2777007654080828,0.2409991269635608,0.2089016981450369,0.0,3.1226990699768065,0.07852821350097652
HH_jit_0.01_weight,DD1T,DD,0.0,2.0,0.2903931659839652,0.24187905160457718,0.2728874159982126,0.24187905160457718,0.226415365607172,0.1373230659992212,0.0,2.276433801651001,0.06878380775451655
HH_jit_0.1_mean,DD1T,DD,0.0,2.0,0.3440639988796695,0.2722222069729346,0.2771569595680894,0.2722222069729346,0.2430490674731872,0.1943337701732823,0.0,2.266646957397461,0.06357593536376947
HH_jit_0.1_std,DD1T,DD,0.0,2.0,0.3565043354456231,0.2506641213968411,0.2431594455613389,0.2506641213968411,0.211632597888003,0.20248693661082856,0.0,2.584306764602661,0.0719181060791015
HH_jit_0.1_weight,DD1T,DD,0.0,2.0,0.2976519739989963,0.23272753160614063,0.2550753422707927,0.23272753160614063,0.217474771526233,0.1527920036910215,0.0,2.0902764320373537,0.052863264083862285
HH_jit_1_mean,DD1T,DD,0.0,2.0,0.3181972015077781,0.2507491389700539,0.2328796798352481,0.2507491389700539,0.21969973156416672,0.1711545748883861,0.0,2.2898020267486574,0.07184133529663081
HH_jit_1_std,DD1T,DD,0.0,2.0,0.2647656058537268,0.1462934690334082,0.2056923221071084,0.1462934690334082,0.1289640645740768,0.05648294842162109,0.0,2.0080904006958007,0.05146479606628416
HH_jit_1_weight,DD1T,DD,0.0,2.0,0.24677613229235956,0.2048724158725524,0.2227651452932935,0.2048724158725524,0.1728043709213886,0.0915964664039002,0.0,1.6513566017150878,0.035274267196655225
HH_jit_3_mean,DD1T,DD,0.0,2.0,0.3221475335223891,0.2368186592752744,0.22976243876326202,0.2368186592752744,0.2097246217977458,0.1729376499243381,0.0,2.2122642040252685,0.06450977325439448
HH_jit_3_std,DD1T,DD,0.0,2.0,0.2519168154605609,0.1299250717596473,0.1968378003846798,0.1299250717596473,0.10865668056962322,0.0449497812612113,0.0,1.5736039638519288,0.040102195739746035
HH_jit_3_weight,DD1T,DD,0.0,2.0,0.2027856551015883,0.12483784069520201,0.1528893490841285,0.12483784069520201,0.0853859024534127,0.0116290433599123,0.0,1.3947588920593261,0.035186290740966755
HH_jit_5_mean,DD1T,DD,0.0,2.0,0.3234254104960963,0.23777646561082824,0.2308653110027577,0.23777646561082824,0.2097776568847038,0.1745409980394101,0.0,2.166124773025513,0.06803898811340328
HH_jit_5_std,DD1T,DD,0.0,2.0,0.22771300867089123,0.1118919644158631,0.1474295917688519,0.1118919644158631,0.086884188149121,0.0171081316771036,0.0,1.1230035305023194,0.037277650833129825
HH_jit_5_weight,DD1T,DD,0.0,2.0,0.2044136353557633,0.1307022112423736,0.1524580992499426,0.1307022112423736,0.0915066578615283,0.013695030520788302,0.0,1.0921951293945313,0.02812700271606442
HpHp_0.01_covariance_0_1,DD1T,DD,0.0,2.0,0.2228524081270641,0.141503717876782,0.1179475060200629,0.141503717876782,0.1005306821839804,0.023221433280143,0.0,1.349062442779541,0.023960781097412058
HpHp_0.01_magnitude_0_1,DD1T,DD,0.0,2.0,0.3364200772561239,0.40650769240212875,0.3544466991347428,0.40650769240212875,0.2986622392080737,0.21325861562940948,0.0,1.2910756111145019,0.03881545066833492
HpHp_0.01_mean_0,DD1T,DD,0.0,2.0,0.3777672746793637,0.44785725552448163,0.3226634670215606,0.44785725552448163,0.3111652245336663,0.2719048682583623,0.0,1.073029088973999,0.032130002975463826
HpHp_0.01_pcc_0_1,DD1T,DD,0.0,2.0,0.218143519004773,0.1191151835522228,0.0974948010318928,0.1191151835522228,0.0807335078247754,0.015623069906852,0.0,1.2605349540710449,0.030637168884277276
HpHp_0.01_radius_0_1,DD1T,DD,0.0,2.0,0.2872072261317088,0.20041057456234687,0.23769325750272313,0.20041057456234687,0.1665100449822034,0.1182859038069741,0.0,1.2552080631256104,0.03886299133300776
HpHp_0.01_std_0,DD1T,DD,0.0,2.0,0.2756304776575756,0.2181260647866406,0.1905042386955632,0.2181260647866406,0.1649444143785896,0.1186146931726004,0.0,1.0203706741333007,0.023883485794067343
HpHp_0.01_weight_0,DD1T,DD,0.0,2.0,0.2841729977009884,0.2858369706100486,0.2667395863375862,0.2858369706100486,0.2568699387957606,0.1260304973913044,0.0,1.3079513549804687,0.049247360229492144
HpHp_0.1_covariance_0_1,DD1T,DD,0.0,2.0,0.222724036924226,0.1355047013114509,0.1136054158216128,0.1355047013114509,0.0897206873793539,0.0167669457280651,0.0,1.2951987743377686,0.02369194030761714
HpHp_0.1_magnitude_0_1,DD1T,DD,0.0,2.0,0.3256485663270664,0.3972297264801963,0.3519366867527256,0.3972297264801963,0.2904531935199995,0.2004156913055939,0.0,1.2173845767974854,0.03228540420532222
HpHp_0.1_mean_0,DD1T,DD,0.0,2.0,0.3776038931484788,0.42509744236109875,0.3424819820081319,0.42509744236109875,0.3108983519211342,0.2693081722984451,0.0,0.8442990779876709,0.03058910369873042
HpHp_0.1_pcc_0_1,DD1T,DD,0.0,2.0,0.21493423893381883,0.11822612305973541,0.1048974142288714,0.11822612305973541,0.0775323033160712,0.0056083261801115,0.0,1.2460700511932372,0.020749425888061463
HpHp_0.1_radius_0_1,DD1T,DD,0.0,2.0,0.2465252249413577,0.17880616919258,0.231221377144954,0.17880616919258,0.1471421075522539,0.0855809791929934,0.0,1.1555969715118408,0.0312362670898437
HpHp_0.1_std_0,DD1T,DD,0.0,2.0,0.2280456067873356,0.1809249129762512,0.2037811037567209,0.1809249129762512,0.1475202008846554,0.0745199676382629,0.0,0.856986141204834,0.0291502475738525
HpHp_0.1_weight_0,DD1T,DD,0.0,2.0,0.297786180256509,0.24551510307080776,0.2794710727448629,0.24551510307080776,0.23437626549786036,0.1685268436254376,0.0,1.704652976989746,0.050368738174438446
HpHp_1_covariance_0_1,DD1T,DD,0.0,2.0,0.2209910256859106,0.1321415170157154,0.10162424191973421,0.1321415170157154,0.0856262354787895,0.0144215158713463,0.0,0.950756025314331,0.022007656097412058
