Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
UK@US,0,1,RF,0.9746697256313379,0.9072964018697743,0.9395604588529249,0.9072964018697743,0.9031136583290003,0.9665471162488242,0,198.12697768211365,7.779848575592041,3.725217342376709
UK@US,1,2,RF,0.9721750773980605,0.884002977650076,0.9247045445932646,0.884002977650076,0.8735859125871335,0.9632529474035273,0,197.23018336296082,7.781336069107056,3.7178330421447754
UK@US,2,3,RF,0.9738850841357429,0.895932247823947,0.9288902684039266,0.895932247823947,0.8900829387108813,0.9655161662044429,0,196.85988402366638,7.7337729930877686,3.7963712215423584
UK@US,3,4,RF,0.9756846423484661,0.9189043638591068,0.9413499669038117,0.9189043638591068,0.9120087823591021,0.9678907360502994,0,199.34258151054382,7.845022678375244,3.7829506397247314
UK@US,4,5,RF,0.9742177039001799,0.9126562225720934,0.911736870713993,0.9126562225720934,0.8920115852802284,0.9659542291980101,0,197.1731152534485,7.57657265663147,3.75874924659729
UK@US,5,6,RF,0.9744479791217132,0.8902729051203531,0.9379901069800445,0.8902729051203531,0.8883135347645199,0.9662517252265412,0,193.44400548934937,7.658398866653442,3.775074005126953
UK@US,6,7,RF,0.9757699294675525,0.9193369500883464,0.9416901173179479,0.9193369500883464,0.9116444155095641,0.9680016328920484,0,193.6693878173828,10.438219785690308,3.8682937622070312
UK@US,7,8,RF,0.9740044861024639,0.8877926930539466,0.9369461434203621,0.8877926930539466,0.8830864059742913,0.9656693238095676,0,193.73769617080688,8.725769281387329,3.710362434387207
UK@US,8,9,RF,0.9752326206173082,0.9179738270249967,0.9406624569277378,0.9179738270249967,0.9098849295016924,0.9672930590189572,0,195.96866750717163,7.841516017913818,3.7412302494049072
UK@US,9,10,RF,0.9756675849246488,0.9064848471687331,0.9356648660454653,0.9064848471687331,0.9012400220180398,0.9678612379140797,0,202.64664006233215,7.904153823852539,3.738665819168091
UK@US,10,11,RF,0.9755567116698365,0.908430521532959,0.9260588201052319,0.908430521532959,0.8964098564834323,0.9677155107761856,0,193.92872142791748,7.94766902923584,3.748030185699463
UK@US,11,12,RF,0.9713520566988768,0.895611711023762,0.8938288075570822,0.895611711023762,0.8591890834400285,0.9621691561916499,0,199.3284351825714,7.908591985702515,3.7681095600128174
UK@US,12,13,RF,0.9736718663380269,0.8782356526976628,0.8976613181582296,0.8782356526976628,0.8692747809325914,0.9652300278475944,0,195.32366299629211,7.886794567108154,3.7111334800720215
UK@US,13,14,RF,0.9760471126045833,0.9173569024096984,0.937935437382976,0.9173569024096984,0.91014263293315,0.9683661210325467,0,194.1683144569397,7.982638597488403,3.739107370376587
UK@US,14,15,RF,0.975723021552055,0.916199396914745,0.9355856103646266,0.916199396914745,0.9066314801062049,0.9679373822924054,0,191.62594890594482,7.896182060241699,3.770099401473999
UK@US,15,16,RF,0.9727209149602135,0.8746123183087877,0.906964952787855,0.8746123183087877,0.8464520458731186,0.9639701221206838,0,192.05232286453247,9.135600090026855,3.70693039894104
UK@US,16,17,RF,0.9748829434290539,0.9153019322962677,0.9386737071683501,0.9153019322962677,0.9075897312374515,0.9668301458482166,0,190.82161951065063,8.402406215667725,3.685518503189087
UK@US,17,18,RF,0.9743371058669009,0.9065713351830331,0.9041714962165411,0.9065713351830331,0.8791476241712782,0.966108610619347,0,195.04178476333618,9.058857202529907,3.7887380123138428
UK@US,18,19,RF,0.9757699294675525,0.9187003464228505,0.9330364826695171,0.9187003464228505,0.9070853364693785,0.9680005462831969,0,196.5864667892456,7.922868490219116,3.8813436031341553
UK@US,19,20,RF,0.9744394504098046,0.8987010089373213,0.9313056063357837,0.8987010089373213,0.892919544760942,0.9662468408203299,0,195.7551507949829,8.797048091888428,3.8555195331573486
UK@US,20,21,RF,0.9743285771549923,0.9138740105255266,0.9310459843346288,0.9138740105255266,0.90227448211242,0.9660978624674794,0,192.01591157913208,7.795666217803955,3.5845162868499756
UK@US,21,22,RF,0.973552464371306,0.915487288819609,0.9294025945810708,0.915487288819609,0.9030307210994488,0.9650772940547672,0,191.8234508037567,7.893112659454346,3.6769509315490723
UK@US,22,23,RF,0.9747891275980589,0.9121883641210363,0.9287069890056118,0.9121883641210363,0.9011490737713368,0.966710180974364,0,197.1454849243164,7.8427574634552,3.6585159301757812
UK@US,23,24,RF,0.9757699294675525,0.9144818480525599,0.9397667535315614,0.9144818480525599,0.9092556714459539,0.9679994047888996,0,195.12985634803772,7.775768518447876,3.7335503101348877
UK@US,24,25,RF,0.9748829434290539,0.8955048241371807,0.9396140642989674,0.8955048241371807,0.8938520055021525,0.966830293009543,0,190.935866355896,7.873911380767822,3.7725720405578613
