,precision,recall,f1-score,support
appletv,0.3795908269267731,1.0,0.5502397461279402,1377.0
blink-camera,1.0,1.0,1.0,9243.0
blink-security-hub,1.0,1.0,1.0,386.0
echodot,0.5045229558315563,0.7010221465076661,0.565500712971267,2348.0
echoplus,0.21444812919039724,0.04431405420508522,0.07316432209193875,3579.0
echospot,0.8441237458817248,0.9996887345863762,0.9125179620637546,8353.0
firetv,1.0,0.15140763594292322,0.26178771409194074,2593.0
google-home-mini,1.0,1.0,1.0,2673.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,1.0,1.0,1.0,524.0
magichome-strip,0.6968625976521702,1.0,0.7971672771672771,152.0
nest-tstat,1.0,1.0,1.0,2685.0
ring-doorbell,1.0,1.0,1.0,72301.0
roku-tv,0.7002129593929348,1.0,0.8222991494088442,890.0
samsungtv-wired,1.0,0.8787781350482315,0.935273115153635,3732.0
sengled-hub,0.4,0.03170731707317073,0.05875706214689266,164.0
smartthings-hub,1.0,1.0,1.0,1685.0
sousvide,1.0,1.0,1.0,1427.0
t-philips-hub,1.0,1.0,1.0,2936.0
t-wemo-plug,1.0,1.0,1.0,4006.0
tplink-bulb,1.0,1.0,1.0,671.0
tplink-plug,1.0,1.0,1.0,558.0
wansview-cam-wired,0.9997708007878705,0.9997135112501929,0.9997421498639344,90754.0
xiaomi-hub,1.0,1.0,1.0,929.0
yi-camera,0.9990757656806692,0.9992603392482486,0.9991679884501053,28121.0
accuracy,0.9711572773831157,0.9711572773831157,0.9711572773831157,0.9711572773831157
macro avg,0.8695443112537639,0.8722356749544758,0.8390246879815011,242120.0
weighted avg,0.9727850383396847,0.9711572773831157,0.9659949700892383,242120.0
