,precision,recall,f1-score,support
appletv,1.0,0.7200890372843628,0.8372318000240309,1797.0
blink-camera,1.0,1.0,1.0,8385.0
blink-security-hub,1.0,1.0,1.0,335.0
echodot,0.625485712919619,0.9368922783603431,0.7501371530612962,3147.0
echoplus,0.6782915553286621,0.18870262390670556,0.2950877207953827,2744.0
echospot,0.8954708652404852,1.0,0.9448500326216426,6515.0
firetv,0.9904323827046918,0.9826335877862595,0.9863904530124813,1048.0
google-home-mini,1.0,1.0,1.0,1920.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,1.0,1.0,1.0,327.0
magichome-strip,1.0,1.0,1.0,113.0
nest-tstat,1.0,1.0,1.0,2565.0
ring-doorbell,1.0,1.0,1.0,82044.0
roku-tv,0.7488818461164832,1.0,0.8548109919407938,587.0
samsungtv-wired,0.9718734896248054,0.9990420044215181,0.9852009731733743,2714.0
sengled-hub,1.0,1.0,1.0,337.0
smartthings-hub,1.0,1.0,1.0,2127.0
sousvide,1.0,1.0,1.0,1584.0
t-philips-hub,1.0,1.0,1.0,7151.0
t-wemo-plug,1.0,1.0,1.0,3254.0
tplink-bulb,1.0,1.0,1.0,1458.0
tplink-plug,1.0,0.7993288590604027,0.8845837686777033,596.0
wansview-cam-wired,0.9905943290039829,0.9998703856028316,0.9952106110564444,80238.0
xiaomi-hub,1.0,1.0,1.0,639.0
yi-camera,0.9995904283956494,0.9708424235465227,0.9850053861692165,26127.0
accuracy,0.9838492756061147,0.9838492756061147,0.9838492756061147,0.9838492756061147
macro avg,0.9560248243733751,0.9438960479987578,0.9407403556212947,237785.0
weighted avg,0.9842650569982252,0.9838492756061147,0.9816771839370041,237785.0
