,precision,recall,f1-score,support
appletv,0.9481526209561302,0.9509849749582636,0.9495285735982774,1797.0
blink-camera,1.0,1.0,1.0,8385.0
blink-security-hub,1.0,0.886686567164179,0.9397637821738346,335.0
echodot,0.9639096938747873,0.6673784556720688,0.7882069184247216,3147.0
echoplus,0.7018556480501676,0.9700583090379011,0.8142398950257598,2744.0
echospot,0.9958495840009011,0.9848841135840369,0.9903325110702897,6515.0
firetv,1.0,1.0,1.0,1048.0
google-home-mini,0.9994588969823102,1.0,0.9997293076522644,1920.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,1.0,1.0,1.0,327.0
magichome-strip,1.0,1.0,1.0,113.0
nest-tstat,1.0,1.0,1.0,2565.0
ring-doorbell,1.0,1.0,1.0,82044.0
roku-tv,0.5935030922364257,0.9982282793867122,0.7436538173565449,587.0
samsungtv-wired,1.0,0.8392483419307298,0.912476943977584,2714.0
sengled-hub,1.0,0.3317507418397627,0.49116551694670496,337.0
smartthings-hub,0.9824801291732644,1.0,0.991159134676999,2127.0
sousvide,1.0,1.0,1.0,1584.0
t-philips-hub,1.0,1.0,1.0,7151.0
t-wemo-plug,0.9353363644139767,1.0,0.9665715377604339,3254.0
tplink-bulb,1.0,1.0,1.0,1458.0
tplink-plug,0.9804326316400825,1.0,0.990093112305732,596.0
wansview-cam-wired,0.8906059885883393,1.0,0.9421336175779982,80238.0
xiaomi-hub,1.0,1.0,1.0,639.0
yi-camera,1.0,0.6227381635855629,0.7674092939246887,26127.0
accuracy,0.9500696847992934,0.9500696847992934,0.9500696847992934,0.9500696847992934
macro avg,0.9596633859966556,0.9300783178863686,0.9314585584988733,237785.0
weighted avg,0.9565639309763431,0.9500696847992934,0.9463230494864934,237785.0
