Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
UKVPN@US,0,1,RF,0.9762518016903907,0.8682304847298724,0.8617668007395638,0.8682304847298724,0.8369240934125902,0.96864077509116,0,206.70580530166626,7.92463493347168,3.7147343158721924
UKVPN@US,1,2,RF,0.9793434597572729,0.9213717957313543,0.9111743267119229,0.9213717957313543,0.8978624051624228,0.9727235307540608,0,209.69637370109558,8.101927757263184,3.8253533840179443
UKVPN@US,2,3,RF,0.9807848120698331,0.9276542065075123,0.9274801098855296,0.9276542065075123,0.9183334811579517,0.9746234870014301,0,204.5479576587677,8.139270067214966,3.7759175300598145
UKVPN@US,3,4,RF,0.9804991002208936,0.9243691625474159,0.911864397267123,0.9243691625474159,0.9018274622765804,0.9742507115462837,0,208.81270384788513,8.066911697387695,3.7950408458709717
UKVPN@US,4,5,RF,0.9744095999181244,0.8745765448274867,0.8626311078024009,0.8745765448274867,0.8416042961158648,0.9662074435087987,0,209.62633967399597,8.03074836730957,3.8298449516296387
UKVPN@US,5,6,RF,0.9775183154088238,0.8802433464563097,0.8651006266492901,0.8802433464563097,0.8518348291164535,0.9703153013559167,0,205.17459082603455,8.003779411315918,3.760605573654175
UKVPN@US,6,7,RF,0.980064135913553,0.8994890879792515,0.9234914625068319,0.8994890879792515,0.8919164875799872,0.9736748894373096,0,208.36433815956116,8.137337446212769,3.743968963623047
UKVPN@US,7,8,RF,0.9795694706228518,0.8892662318724621,0.8747367151731861,0.8892662318724621,0.8697695685676277,0.9730219186918015,0,208.9321482181549,7.93198561668396,3.826627731323242
UKVPN@US,8,9,RF,0.974311519731175,0.857427547624425,0.8608730975060788,0.857427547624425,0.8216264307308137,0.9660817589726439,0,204.20878744125366,8.073140859603882,3.8796465396881104
UKVPN@US,9,10,RF,0.9795055052835371,0.8941494004977725,0.9388211022883461,0.8941494004977725,0.8908887935151613,0.9729372606261125,0,208.79744291305542,7.999248266220093,3.815256118774414
UKVPN@US,10,11,RF,0.9780087163435707,0.8818859215682167,0.8657980171133016,0.8818859215682167,0.8546554095803747,0.9709624632818252,0,204.2428936958313,7.889569997787476,3.6389718055725098
UKVPN@US,11,12,RF,0.9771387877288893,0.8781212780137764,0.8636570491750264,0.8781212780137764,0.8487010186995662,0.9698115648766111,0,232.10988116264343,9.606529712677002,4.734286785125732
UKVPN@US,12,13,RF,0.9796206428943037,0.9195901373016718,0.9088804549101748,0.9195901373016718,0.8936487471405337,0.9730890253016681,0,253.38012099266052,9.228014945983887,4.611661672592163
UKVPN@US,13,14,RF,0.9740855088655961,0.8845421412600077,0.9030355077212167,0.8845421412600077,0.849631969618323,0.9657827415075968,0,263.35621762275696,9.22111988067627,4.591707706451416
UKVPN@US,14,15,RF,0.9764692838440611,0.8984477089975839,0.9048074635748903,0.8984477089975839,0.8686976667441677,0.9689266522297239,0,262.4249291419983,9.368942975997925,5.126287460327148
UKVPN@US,15,16,RF,0.9802858824231776,0.9273056017169483,0.9233519744028104,0.9273056017169483,0.9145661439272088,0.973967905450022,0,258.1675956249237,9.253851175308228,4.957871198654175
UKVPN@US,16,17,RF,0.9746398751396577,0.8895566375798387,0.9041083926049762,0.8895566375798387,0.8556404327054327,0.966512420001593,0,261.54739928245544,9.322583436965942,4.702724933624268
UKVPN@US,17,18,RF,0.9767379382691832,0.9021800872599115,0.9040901087875014,0.9021800872599115,0.8738194308349897,0.9692850754623779,0,266.01264786720276,9.339703798294067,4.581324100494385
UKVPN@US,18,19,RF,0.9798338606920197,0.9169935743666864,0.9204833388021875,0.9169935743666864,0.906036649006344,0.9733681885910248,0,256.6532871723175,10.077216625213623,4.29083251953125
UKVPN@US,19,20,RF,0.9762944452499339,0.8987568704117389,0.9048582699668946,0.8987568704117389,0.8679128951093509,0.9687007612984817,0,251.48435616493225,12.407200574874878,5.0104615688323975
UKVPN@US,20,21,RF,0.9819489812453626,0.9296456912980104,0.9421871123113251,0.9296456912980104,0.9296876433676173,0.9761599966427601,0,263.6284317970276,14.691739082336426,3.628143787384033
UKVPN@US,21,22,RF,0.9811089031223614,0.9286765574361685,0.9257529716226364,0.9286765574361685,0.917727548194712,0.9750518825507407,0,241.20226120948792,12.333500862121582,3.5995450019836426
UKVPN@US,22,23,RF,0.9772923045432448,0.9101580960667794,0.9062077349538831,0.9101580960667794,0.8825483552009159,0.9700138030912643,0,248.87449884414673,13.987725973129272,3.3410775661468506
UKVPN@US,23,24,RF,0.980942593240143,0.929128885835486,0.9425249850316746,0.929128885835486,0.928359553814061,0.9748347199698261,0,243.86189150810242,13.42815899848938,3.2990381717681885
UKVPN@US,24,25,RF,0.9801750091683653,0.9283828208119941,0.9357882782488484,0.9283828208119941,0.9241052169604644,0.9738230907264068,0,245.71477484703064,13.455532789230347,3.3542325496673584
