Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,DD2,DD,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.00293507575988764,0.0005923748016357199
Active Max,DD2,DD,0.0,2.0,0.5402914064823074,0.22603077091208973,0.273666373189716,0.22603077091208973,0.23285411109821733,0.3070811122696422,0.0,0.02495393753051754,0.001136827468872
Active Mean,DD2,DD,0.0,2.0,0.5347408068193081,0.2232821836174083,0.271541156497131,0.2232821836174083,0.22799794984107308,0.3003375616842993,0.0,0.0237892627716064,0.00155310630798336
Active Min,DD2,DD,0.0,2.0,0.5445534740806819,0.22774675654370088,0.2886218771414174,0.22774675654370088,0.232592069400819,0.3137008821333451,0.0,0.022290849685668895,0.00103645324707026
Active Std,DD2,DD,0.0,2.0,0.480225988700565,0.1531239290423527,0.2236550844026452,0.1531239290423527,0.1523984506859432,0.1448103300781198,0.0,0.021804141998290977,0.00133900642395016
Bwd Blk Rate Avg,DD2,DD,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.00163178443908686,0.00064945220947262
Bwd Header Len,DD2,DD,0.0,2.0,0.41718703538507274,0.2627730223809189,0.2533755807454863,0.2627730223809189,0.1869995025976851,0.3138797277656732,0.0,0.00569114685058588,0.0012416362762450802
Bwd IAT Max,DD2,DD,0.0,2.0,0.5113489939538111,0.2567266667244632,0.2814373772712284,0.2567266667244632,0.2506286157135871,0.3156312262380983,0.0,0.027654075622558543,0.0020545005798339603
Bwd IAT Mean,DD2,DD,0.0,2.0,0.5196748934483101,0.2643389917911803,0.2908208216331684,0.2643389917911803,0.260933303628259,0.3191315272724822,0.0,0.021410894393920844,0.00342607498168944
Bwd IAT Min,DD2,DD,0.0,2.0,0.528000792942809,0.2521643081261774,0.2710258146859626,0.2521643081261774,0.2428038196138523,0.3043546515471681,0.0,0.02277603149414054,0.0
Bwd IAT Std,DD2,DD,0.0,2.0,0.4974724947963128,0.2399872293818978,0.3095318044964044,0.2399872293818978,0.2587236398258644,0.2811680161270821,0.0,0.02140483856201166,0.0
Bwd IAT Tot,DD2,DD,0.0,2.0,0.5100604618891862,0.2667334057083213,0.3024986559840891,0.2667334057083213,0.2709949861521626,0.3064967003059138,0.0,0.02280554771423336,0.0038877964019774997
Bwd Pkt Len Max,DD2,DD,0.0,2.0,0.720091188423035,0.46000176832801964,0.480245317547688,0.46000176832801964,0.41435312948427716,0.6124426650500929,0.0,0.0053191184997557804,0.0015634536743163601
Bwd Pkt Len Mean,DD2,DD,0.0,2.0,0.6608187134502924,0.4675004707066936,0.5061315824781477,0.4675004707066936,0.42122367619281753,0.5456129736428461,0.0,0.00660357475280756,0.0015731811523437
Bwd Pkt Len Min,DD2,DD,0.0,2.0,0.6760828625235404,0.4086658349212464,0.5019257599113273,0.4086658349212464,0.3899325504985363,0.5272720557444968,0.0,0.0046197414398193,0.00090923309326168
Bwd Pkt Len Std,DD2,DD,0.0,2.0,0.4377044305679453,0.1630491062534526,0.22582150805249182,0.1630491062534526,0.1548151479315968,0.1279911815045248,0.0,0.00400266647338864,0.0018446445465087398
Bwd PSH Flags,DD2,DD,0.0,2.0,0.3322430369709584,0.06246273106738219,0.0353005602594886,0.06246273106738219,0.0451083299690485,-0.0680020810845172,0.0,0.00205721855163572,0.00033893585205078
Bwd Seg Size Avg,DD2,DD,0.0,2.0,0.6608187134502924,0.4675004707066936,0.5061315824781477,0.4675004707066936,0.42122367619281753,0.5456129736428461,0.0,0.00631847381591792,0.0010175704956054202
Bwd URG Flags,DD2,DD,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.0041053771972656,0.0014494895935058402
CWE Flag Count,DD2,DD,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.0025426387786864598,0.00102276802062984
Dst Port,DD2,DD,0.0,2.0,0.5790464862721776,0.3639488917900925,0.45087871285884795,0.3639488917900925,0.3288622977442574,0.46807738687549694,0.0,0.00454993247985834,0.0009422779083251398
ECE Flag Cnt,DD2,DD,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.00261468887329098,0.0
FIN Flag Cnt,DD2,DD,0.0,2.0,0.4162949747249479,0.0787724972167634,0.0379279831189163,0.0787724972167634,0.0499920628380651,-0.029890815224505603,0.0,0.0027112007141112597,0.0008686542510985799
Flow Duration,DD2,DD,0.0,2.0,0.6429775002477947,0.4967985185300205,0.41781253426443066,0.4967985185300205,0.43744610838815057,0.5550264909308029,0.0,0.05429635047912592,0.00180544853210446
Flow IAT Max,DD2,DD,0.0,2.0,0.6852017048270393,0.4398114221569429,0.41360204141732043,0.4398114221569429,0.4129310910145606,0.5933219987399615,0.0,0.06878070831298824,0.00030164718627928
Flow IAT Mean,DD2,DD,0.0,2.0,0.47398156407969083,0.45471829963385896,0.3859245408267811,0.45471829963385896,0.3748176110393237,0.3929679969470585,0.0,0.060904979705810526,0.00204195976257322
Flow IAT Min,DD2,DD,0.0,2.0,0.40459906829219944,0.3864566831291204,0.324333443996983,0.3864566831291204,0.3149710731557457,0.3213513998355243,0.0,0.03340196609497066,0.0037801742553710597
Flow IAT Std,DD2,DD,0.0,2.0,0.5375161066508078,0.3330553390294929,0.358732549064867,0.3330553390294929,0.3343074981157459,0.4007163864000393,0.0,0.0707412719726562,0.0017252922058105398
Fwd Act Data Pkts,DD2,DD,0.0,2.0,0.4653583110318168,0.2236642866432375,0.3000781247901829,0.2236642866432375,0.2245288236664909,0.24724096928521408,0.0,0.0044402599334716405,0.00121555328369134
Fwd Blk Rate Avg,DD2,DD,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.0021746158599853004,0.0010254383087158
Fwd Header Len,DD2,DD,0.0,2.0,0.4597085935176925,0.3923202407649995,0.3564933213970214,0.3923202407649995,0.3050002402495488,0.3807011051611121,0.0,0.00662827491760246,0.00161132812499994
Fwd IAT Max,DD2,DD,0.0,2.0,0.6512042818911686,0.3868030511171014,0.3811017874585983,0.3868030511171014,0.371716830063443,0.550449704256047,0.0,0.06199202537536619,0.00223917961120604
Fwd IAT Mean,DD2,DD,0.0,2.0,0.5021310337991872,0.43249037478975383,0.3717652044280715,0.43249037478975383,0.3618916402831882,0.40669754110972145,0.0,0.05828318595886226,0.00218973159790036
Fwd IAT Min,DD2,DD,0.0,2.0,0.3523639607493309,0.3379267273079144,0.292396884384449,0.3379267273079144,0.2655620693764027,0.2591705527471167,0.0,0.044099664688110295,0.00101070404052734
Fwd IAT Std,DD2,DD,0.0,2.0,0.3217365447517097,0.2640052045722229,0.2672127157570335,0.2640052045722229,0.23010591826662158,0.0990420792689714,0.0,0.03206486701965326,0.00429677963256832
Fwd IAT Tot,DD2,DD,0.0,2.0,0.6127465556546734,0.4710428356098819,0.4222472510756963,0.4710428356098819,0.4241107949626307,0.5206504805799088,0.0,0.05397601127624506,0.00192923545837402
Fwd Pkt Len Max,DD2,DD,0.0,2.0,0.46694419664981657,0.3929663767800834,0.4143203322916384,0.3929663767800834,0.3255212114378221,0.3374339699365046,0.0,0.00517010688781732,0.0011062622070312001
Fwd Pkt Len Mean,DD2,DD,0.0,2.0,0.4016255327584498,0.4296697665572456,0.41757726978649845,0.4296697665572456,0.3503448242948574,0.2858880673181768,0.0,0.005306720733642541,0.00165495872497552
Fwd Pkt Len Min,DD2,DD,0.0,2.0,0.6210724551491724,0.3352306067844868,0.380109381492234,0.3352306067844868,0.3248267503696808,0.4081035824681066,0.0,0.00421452522277828,0.0007285118103026799
Fwd Pkt Len Std,DD2,DD,0.0,2.0,0.3159877093864605,0.2272157312341223,0.29630429092027,0.2272157312341223,0.1647593369055792,0.2242151949717281,0.0,0.006658935546874941,0.00100235939025874
Fwd PSH Flags,DD2,DD,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.0027717113494873003,0.0010469913482666
Fwd Seg Size Avg,DD2,DD,0.0,2.0,0.4016255327584498,0.4296697665572456,0.41757726978649845,0.4296697665572456,0.3503448242948574,0.2858880673181768,0.0,0.00606746673583982,0.0010310173034667601
Fwd Seg Size Min,DD2,DD,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.0024527549743651603,0.00101079940795896
Fwd URG Flags,DD2,DD,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.00479288101196286,0.0
Idle Max,DD2,DD,0.0,2.0,0.7088908712459114,0.3601986362743772,0.4427916536590537,0.3601986362743772,0.3806204637370303,0.591670004948512,0.0,0.03615798950195308,0.0012006759643554197
Idle Mean,DD2,DD,0.0,2.0,0.7021508573694122,0.3505848903476021,0.4241356230115517,0.3505848903476021,0.3675020561028241,0.5776091378533716,0.0,0.03574590682983396,0.0012731552124023
Idle Min,DD2,DD,0.0,2.0,0.6894637724254138,0.3467242471041531,0.40949859752255885,0.3467242471041531,0.3536031556726842,0.5666704092585966,0.0,0.03687562942504878,0.0016030788421630398
Idle Std,DD2,DD,0.0,2.0,0.4726930320150659,0.1747749491179357,0.2725933361617481,0.1747749491179357,0.1808174779923315,0.20057217864735213,0.0,0.04789972305297845,0.00209460258483884
Init Bwd Win Byts,DD2,DD,0.0,2.0,0.3245118445832094,0.2561239522830438,0.2218571940026596,0.2561239522830438,0.1758686300888051,0.2373937529817843,0.0,0.0036466121673583603,0.0008002758026122599
Init Fwd Win Byts,DD2,DD,0.0,2.0,0.4432550302309446,0.0833333333333333,0.036937919185912,0.0833333333333333,0.0511869606025227,0.0,0.0,0.0016292095184325599,0.0010449409484862599
