,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,309,0,173,0,4,212,8,16,0,2,0,4,0,697,366,1,1,0,0,0,0,0,0,0,0
1,0,8374,0,1,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0
2,0,3,197,0,12,6,1,1,0,0,0,0,0,0,0,0,92,0,7,3,0,1,11,0,0
3,9,3,2,1052,1196,387,228,13,0,0,0,1,0,0,3,0,33,0,204,0,0,12,0,0,0
4,64,9,8,179,1663,352,231,47,0,0,0,0,0,0,3,0,4,0,84,0,0,95,0,0,0
5,46,5,14,128,1072,4281,455,57,0,0,0,0,0,1,67,1,9,0,193,2,0,6,171,0,1
6,2,3,2,18,112,48,831,5,0,0,0,0,0,2,3,0,0,0,3,11,0,1,3,0,0
7,1,2,1,19,35,7,0,1616,0,0,0,123,0,8,25,0,51,0,3,0,0,0,26,0,0
8,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,1,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
10,1,4,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,42,32,0,0,7,1,0,336,0,0,0,1929,1,39,60,0,98,0,1,0,3,10,4,0,0
12,0,96,0,0,0,0,0,0,0,0,0,0,81945,0,0,0,0,1,0,0,0,0,0,0,0
13,8,0,0,0,0,0,11,30,0,0,0,0,0,447,37,0,22,0,1,0,0,2,27,0,0
14,285,0,0,2,8,0,81,30,0,0,0,0,1,732,1402,0,11,0,149,0,4,4,1,0,1
15,2,0,0,45,78,22,73,0,0,0,0,0,0,0,1,74,9,0,4,4,0,14,7,0,0
16,3,0,0,0,4,2,3,11,0,0,0,37,0,0,7,7,2044,0,4,0,1,0,0,0,0
17,0,3,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,965,0,0,0,0,0,0,0
18,0,1,4,2,10,9,1,1,0,0,0,3,0,1,2,0,18,0,7075,11,0,0,10,0,0
19,3,82,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3139,0,0,22,0,0
20,0,8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1444,0,0,0,0
21,0,6,1,0,0,0,0,2,0,0,0,1,0,1,5,7,0,0,31,18,0,399,121,0,0
22,5,0,0,0,0,0,16,5,0,0,0,0,0,0,3,0,0,0,42,1,0,0,75720,0,4443
23,132,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0
24,0,4,2,0,1160,660,61,4,0,0,0,0,0,0,2,0,0,0,79,79,0,3,11327,0,12741
