,precision,recall,f1-score,support
appletv,0.6574271985752757,0.49460211463550363,0.5577921896357481,1797.0
blink-camera,0.8801058330475398,0.9886463923673225,0.9312214295212613,8385.0
blink-security-hub,0.7927222056299601,0.6041791044776119,0.6849381123665256,335.0
echodot,0.40968042502730817,0.16008897362567526,0.23008459037093698,3147.0
echoplus,0.22650789938562688,0.3688775510204082,0.2797284185437324,2744.0
echospot,0.6338656439207113,0.4352417498081351,0.5160871890174492,6515.0
firetv,0.20470276507453905,0.609732824427481,0.3064978966243025,1048.0
google-home-mini,0.7962846754139105,0.8817708333333334,0.8368273824591496,1920.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,0.9719075913047373,0.8464831804281345,0.9048494496482598,327.0
magichome-strip,0.9834692490655794,0.9469026548672567,0.9648363295422119,113.0
nest-tstat,0.6609018670113828,0.8705653021442495,0.7431856814922225,2565.0
ring-doorbell,0.9993337048976734,0.9907415533128564,0.9950190433307711,82044.0
roku-tv,0.3971012703711604,0.8078364565587733,0.5324445165755862,587.0
samsungtv-wired,0.6486296212838889,0.6309506263817244,0.6371784792195355,2714.0
sengled-hub,0.9305555555555556,0.39762611275964393,0.5571725571725572,337.0
smartthings-hub,0.860793584810224,0.9108603667136812,0.8850963564521773,2127.0
sousvide,0.9970674486803519,0.8585858585858585,0.9226594301221167,1584.0
t-philips-hub,0.9366597595060995,0.9889246259264439,0.961721811728687,7151.0
t-wemo-plug,0.8577166469036159,0.9616472034419177,0.9028594473310017,3254.0
tplink-bulb,0.8480391345409013,0.9799725651577503,0.9092239717830057,1458.0
tplink-plug,0.9432528096302217,0.9593959731543624,0.951255803917826,596.0
wansview-cam-wired,0.8659772628311068,0.9493456965527555,0.9057470993887329,80238.0
xiaomi-hub,0.9953161592505854,0.6651017214397497,0.797373358348968,639.0
yi-camera,0.7531075135336793,0.47326520457763993,0.5812576918049374,26127.0
accuracy,0.8696175116176377,0.8696175116176377,0.8696175116176377,0.8696175116176377
macro avg,0.7700450330100653,0.7512537858279308,0.7398023294559082,237785.0
weighted avg,0.8728840123077444,0.8696175116176377,0.8640341493029073,237785.0
