,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,998,1,0,4,20,119,0,12,0,31,0,0,0,89,37,0,0,0,4,0,0,0,0,12,0
1,0,3029,0,0,1,2,0,0,0,0,0,3,13,2,4,0,0,0,0,0,0,0,0,0,0
2,0,4,28,1,4,6,1,0,0,0,0,0,0,0,13,0,235,0,0,0,0,0,0,0,2
3,0,0,2,229,138,508,22,287,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
4,0,7,5,1461,1092,828,208,672,0,0,0,1,1,1,1,0,71,0,16,1,0,1,0,0,3
5,0,2,5,258,452,2346,146,1026,0,0,0,1,1,1,6,0,76,0,4,0,0,1,2,0,19
6,4,13,2,58,106,497,882,195,0,0,0,4,0,72,49,0,13,0,16,2,0,0,1,0,27
7,0,2,5,16,12,12,0,1189,0,0,0,75,0,53,15,0,1,0,3,0,0,0,10,0,1
8,792,1,0,0,0,0,0,0,257,0,0,1,0,0,306,0,147,0,0,0,0,0,1,0,0
9,0,4,0,0,0,0,0,0,0,423,256,0,0,0,0,0,0,64,32,0,0,0,0,2,0
10,0,4,0,0,0,32,0,0,0,0,316,0,11,0,2,0,0,0,0,0,0,0,0,0,0
11,0,3,1,0,6,2,0,1,0,0,0,1310,0,14,2,0,2,0,0,0,0,0,0,0,0
12,0,87,0,0,0,0,1,0,0,0,0,0,44042,6,0,0,0,0,0,0,0,0,0,0,0
13,2,1,2,1,3,1,21,2,0,0,0,8,199,689,103,0,2,0,17,0,0,2,2,0,0
14,279,9,0,4,44,54,2,189,0,0,0,11,5,557,6475,0,136,0,2,10,0,8,339,0,127
15,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,322,0,0,0,93,0,6,0,0,0
16,27,0,137,11,14,89,0,38,0,0,0,18,0,1,30,2,2211,0,7,0,0,7,0,0,0
17,0,13,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,48,0,0,0,0,0,0,0
18,2,9,8,241,64,321,14,6,0,290,0,3,0,5,4,0,8,0,15784,0,0,0,9,0,13
19,1,5,0,2,2,47,4,0,0,0,0,46,0,0,1,141,0,0,7,3796,0,0,4,0,0
20,0,104,0,0,0,108,0,0,0,0,0,0,0,4,0,26,41,10,0,236,1345,0,21,0,77
21,0,2,45,11,129,62,5,1,0,0,0,11,0,1,7,1,20,0,2,15,1,306,0,0,58
22,0,0,0,0,0,33,290,107,0,0,0,0,0,757,9,0,2,0,0,68,3,1,78293,0,20059
23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0
24,0,1,0,5,29,71,62,3,0,0,0,0,0,0,1,0,0,0,2,0,0,23,5470,0,26896
