,precision,recall,f1-score,support
appletv,0.5956954998565989,0.802316076294278,0.6837199477089516,1468.0
blink-camera,0.9806527321946227,0.9491552695092519,0.9646221671293963,6215.0
blink-security-hub,0.8711480034389965,0.8312997347480107,0.8503903374121089,377.0
echodot,0.17019471569935193,0.03339652448657188,0.05583221847661057,6330.0
echoplus,0.6017466776771307,0.24641598119858993,0.3493207669375978,5106.0
echospot,0.3453134067138651,0.37712686567164183,0.36047869947690014,5360.0
firetv,0.4763423144830082,0.32067094227923043,0.38294272022029063,2027.0
google-home-mini,0.7317654485839282,0.8580124223602486,0.7455474803463323,1610.0
insteon-hub,0.9961904377973072,0.17663656884875847,0.3000671738207014,1772.0
lightify-hub,0.8513851941121505,0.5891276864728192,0.6963077544603323,791.0
magichome-strip,0.32501655279358943,0.8588588588588589,0.4669389544741865,333.0
nest-tstat,0.83924394987181,0.9565925925925927,0.8938983032652681,1350.0
ring-doorbell,0.9946924884330691,0.9994008764954974,0.9970401302779294,54079.0
roku-tv,0.3156348540225244,0.6057482656095143,0.41488845870030433,1009.0
samsungtv-wired,0.8970404799532213,0.6779534348950849,0.7722506620245316,3479.0
sengled-hub,0.3972434253900813,0.06370967741935483,0.10965955127686029,496.0
smartthings-hub,0.8300686958003706,0.9554959785522786,0.8583008927088048,3357.0
sousvide,0.031771727319969134,0.6956521739130435,0.060768025924925737,69.0
t-philips-hub,0.9775724130500997,0.9668036395656001,0.972145213185535,13628.0
t-wemo-plug,0.7814898098374954,0.9723536737235368,0.8663992705605864,4015.0
tplink-bulb,0.9983246773747938,0.9632248939179633,0.980460732344085,4949.0
tplink-plug,0.9666303810806272,0.871816037735849,0.9167651154496257,1696.0
wansview-cam-wired,0.9203066556029935,0.6690914391923904,0.7748439506104914,82317.0
xiaomi-hub,0.37345445952697615,0.9263565891472869,0.39867341735021894,258.0
yi-camera,0.46521650185024976,0.8369144217245482,0.5980121142005649,27729.0
accuracy,0.7720006961970237,0.7720006961970237,0.7720006961970237,0.7720006961970237
macro avg,0.6693656600985932,0.6881652250085122,0.6188109623337257,229820.0
weighted avg,0.831661212104693,0.7720006961970237,0.7805071426265745,229820.0
