,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1177,0,0,21,42,27,2,0,1,59,0,0,0,3,96,0,2,0,2,2,0,0,15,12,0
1,0,5899,0,0,0,0,0,0,0,0,0,0,232,0,2,0,0,0,0,80,0,0,0,0,0
2,0,0,313,1,8,15,4,3,0,0,0,2,0,0,0,0,1,0,9,0,0,10,0,0,9
3,5,1,2,211,191,860,83,928,0,0,0,7,5,0,1,0,918,0,21,334,0,2,0,2755,0
4,28,0,12,605,1258,2415,253,1,0,0,0,6,3,0,0,9,5,0,130,355,0,5,0,3,11
5,2,0,1,144,197,2021,170,559,0,0,0,1,0,0,0,0,559,0,8,13,0,0,1,1678,1
6,605,3,0,139,138,260,650,61,0,0,0,1,0,9,4,1,7,0,23,107,0,0,3,4,5
7,0,0,5,25,46,39,24,1381,0,0,0,23,0,14,14,0,6,0,3,6,0,5,10,0,3
8,0,1,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,1458,0,0,0,0,0,0,0
9,1,0,0,0,3,1,0,0,0,466,301,0,0,1,0,0,0,4,0,4,0,0,0,8,0
10,0,0,0,0,0,14,0,2,0,2,286,0,0,0,0,0,6,0,0,4,0,0,16,0,1
11,0,0,0,6,0,2,0,0,0,0,0,1291,0,0,1,0,36,0,1,4,1,6,0,0,0
12,0,23,0,0,0,0,0,0,0,0,0,0,54046,1,1,0,0,0,0,4,1,0,0,0,0
13,77,75,0,0,8,13,20,5,0,0,0,2,0,611,113,0,3,0,76,1,0,2,0,0,0
14,71,10,1,21,8,37,39,73,0,0,0,62,0,619,2358,0,19,0,5,0,1,13,49,0,86
15,0,0,0,30,80,1,0,0,0,0,323,0,0,0,0,31,22,0,0,3,0,2,0,0,0
16,4,0,0,8,5,22,0,15,0,0,0,68,1,4,8,4,3207,0,6,0,1,0,0,0,0
17,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,48,0,13,0,0,0,0,0
18,0,2,7,15,92,36,3,14,0,7,0,1,0,2,1,0,6,0,13175,3,1,3,138,2,116
19,0,0,0,3,9,16,0,0,0,1,0,43,29,0,0,0,1,0,6,3904,0,0,0,0,0
20,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,70,4767,0,8,0,89
21,1,0,18,2,1,19,1,0,0,0,0,27,0,11,9,32,2,0,0,60,0,1478,31,0,0
22,0,0,0,0,0,49,115,12,0,0,1,2,0,664,16,0,1,0,2,23,0,0,55077,1,26348
23,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,4,0,0,0,239,3
24,0,0,0,6,9,1,1,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,4495,0,23206
