,precision,recall,f1-score,support
appletv,0.33682391167017806,0.17217584863661656,0.22753015968374898,1797.0
blink-camera,0.9691463744655083,0.9987119856887299,0.9837070169523626,8385.0
blink-security-hub,0.48717368795703103,0.5892537313432836,0.5333717453796787,335.0
echodot,0.7284970248253533,0.33428662217985383,0.4578433077007875,3147.0
echoplus,0.31022596082895426,0.6061953352769679,0.41024572342438026,2744.0
echospot,0.7152019277438189,0.6571603990790484,0.6847168456774796,6515.0
firetv,0.4184159082136915,0.7937022900763357,0.5465920839638632,1048.0
google-home-mini,0.7418201570913817,0.8416666666666668,0.788549710621439,1920.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,0.9602202585317349,0.9596330275229358,0.9599261933864405,327.0
magichome-strip,0.998165137614679,0.9557522123893806,0.9764950470832824,113.0
nest-tstat,0.9191026512728255,0.7521247563352826,0.827235736438406,2565.0
ring-doorbell,0.992530918397016,0.9987957681244211,0.9956332267600905,82044.0
roku-tv,0.23173326295638405,0.7621805792163544,0.35536294776469085,587.0
samsungtv-wired,0.7037692143057953,0.5167280766396463,0.595703339061106,2714.0
sengled-hub,0.7870521962980722,0.22077151335311576,0.3364082895012885,337.0
smartthings-hub,0.8535182656857927,0.961259990597085,0.9041159789449686,2127.0
sousvide,0.9676154320539077,0.6095959595959596,0.6213536917241116,1584.0
t-philips-hub,0.8988217941101055,0.9894280520206964,0.9415236784903861,7151.0
t-wemo-plug,0.9597417411028951,0.9646588813767669,0.9621702378444423,3254.0
tplink-bulb,0.9944903581267217,0.9903978052126201,0.9924398625429554,1458.0
tplink-plug,0.7304422479771192,0.6704697986577182,0.6916997329558486,596.0
wansview-cam-wired,0.8658274998532975,0.9436999925222462,0.903087023401166,80238.0
xiaomi-hub,0.9939393939393939,0.7699530516431925,0.8677248677248677,639.0
yi-camera,0.7413538967099561,0.48768706701879283,0.5883384503511543,26127.0
accuracy,0.8772698025527262,0.8772698025527262,0.8772698025527262,0.8772698025527262
macro avg,0.7722251688692645,0.7418515764469487,0.7260709958951578,237785.0
weighted avg,0.8805492154114261,0.8772698025527262,0.8712573665023259,237785.0
