,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,583,0,1,0,3,4,1,0,0,0,0,0,0,8,772,0,0,0,0,2,0,0,0,0,0
1,0,6613,0,0,2,0,0,0,0,0,0,0,2533,0,1,0,0,0,0,0,92,0,0,0,0
2,0,0,158,7,15,9,3,0,0,0,0,1,0,2,0,0,161,0,20,0,4,2,0,0,0
3,2,0,2,535,598,606,491,11,0,0,0,0,0,0,4,0,29,0,45,5,6,5,0,0,4
4,62,2,1,164,2026,796,258,51,0,0,0,0,0,1,33,0,11,0,136,7,6,7,1,0,11
5,48,0,4,263,850,5320,839,53,0,0,0,2,0,4,66,0,10,0,610,32,7,18,78,0,144
6,19,0,4,44,1767,285,391,0,0,0,0,0,0,13,13,0,30,0,0,2,2,0,18,0,0
7,0,0,0,29,37,36,4,2297,0,0,0,15,0,7,131,0,96,0,3,0,3,0,10,0,0
8,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,81,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
10,0,1,0,0,0,0,0,0,0,0,127,0,8,0,0,0,0,9,0,0,5,0,0,0,0
11,0,2,0,1,9,0,4,88,0,0,0,2391,0,6,75,0,46,0,3,12,41,0,0,0,2
12,0,1030,0,0,0,0,0,0,0,0,0,0,71254,0,0,0,0,0,0,0,9,0,0,0,6
13,14,0,0,0,2,18,4,3,0,0,0,3,0,727,74,0,12,0,3,0,6,8,12,0,0
14,332,1,0,0,7,3,49,8,0,0,0,3,0,1375,1928,0,12,0,6,0,1,2,0,0,0
15,1,0,0,0,9,0,0,0,0,0,0,1,0,1,1,59,3,0,0,81,0,6,0,0,0
16,0,0,0,1,82,28,6,3,0,0,0,40,1,1,33,0,1472,0,12,0,0,0,0,0,0
17,0,45,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1372,0,0,3,0,0,0,0
18,0,1,1,0,5,5,0,2,0,0,0,1,0,0,5,0,2,0,2906,4,0,0,0,0,1
19,0,0,3,0,5,43,0,0,0,0,0,0,0,0,0,0,0,0,2,3937,5,0,7,0,2
20,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,660,5,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5,0,0,0,2,543,0,0,0
22,0,0,0,0,0,0,0,5,0,0,0,1,0,29,1,0,1,0,0,0,0,0,86764,0,3949
23,7,24,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,1,0,0,7,0,0,880,0
24,0,0,3,109,1374,21,95,13,0,0,0,780,0,0,2,0,0,0,2,0,5,5,12128,0,13579
