,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,289,0,173,3,4,166,12,9,0,2,0,4,0,721,368,1,1,0,0,39,0,1,0,0,0
1,0,8372,0,1,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0
2,0,3,197,0,10,7,1,1,0,0,0,0,0,0,0,0,91,0,6,2,0,3,10,0,0
3,9,3,2,1088,1232,331,219,13,0,0,0,1,0,0,3,0,33,0,204,0,0,5,0,0,0
4,64,9,8,196,1725,399,164,46,0,0,0,0,0,0,3,0,4,0,84,0,0,36,0,0,0
5,44,5,14,129,1075,4388,351,56,0,0,0,0,0,1,68,2,9,0,191,2,0,4,171,0,1
6,2,3,2,17,113,48,835,5,0,0,0,0,0,2,3,0,0,0,3,10,0,1,2,0,0
7,0,2,1,13,35,11,0,1615,0,0,0,124,0,8,27,0,50,0,3,0,0,0,26,0,0
8,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,1,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
10,1,4,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,39,32,0,0,7,1,1,351,0,0,0,1948,1,45,46,0,72,0,1,0,3,10,4,0,0
12,0,97,0,0,0,0,0,0,0,0,0,0,81945,0,0,0,0,0,0,0,0,0,0,0,0
13,7,0,0,0,0,0,10,32,0,0,0,0,0,446,37,0,22,0,1,0,0,2,27,0,0
14,286,0,0,2,8,0,81,38,0,0,0,0,1,712,1412,0,10,0,150,0,4,4,1,0,1
15,4,0,0,45,60,21,73,0,0,0,0,0,0,0,1,90,9,0,3,7,0,13,7,0,0
16,1,0,0,0,4,2,3,11,0,0,0,38,0,4,8,7,2041,0,4,0,1,0,0,0,0
17,0,3,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,1273,0,0,0,0,0,0,0
18,0,1,4,2,10,15,1,1,0,0,0,3,0,1,2,0,14,0,7089,4,0,0,2,0,0
19,3,82,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3138,0,0,22,0,0
20,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1444,0,0,0,0
21,0,6,1,2,0,0,0,1,0,0,0,1,0,1,6,5,0,0,7,0,0,402,160,0,0
22,0,0,1,0,0,0,15,4,0,0,0,0,0,0,3,0,0,0,45,1,0,0,75781,0,4385
23,132,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0
24,0,4,2,0,1304,516,59,6,0,0,0,0,0,0,2,0,0,0,67,98,0,17,11287,0,12761
