Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
UKVPN@USVPN,0,1,RF,0.8328517970585676,0.8003830328414672,0.7840186008633282,0.8003830328414672,0.7666016015438438,0.7937852436386899,0,202.37810039520264,7.6698479652404785,0
UKVPN@USVPN,1,2,RF,0.8307893133756853,0.7907432447164932,0.7779001567915478,0.7907432447164932,0.7566056271402344,0.7911220999411113,0,206.37293338775635,8.00997281074524,0
UKVPN@USVPN,2,3,RF,0.8295927247411017,0.7713110169960661,0.7792409944237646,0.7713110169960661,0.7376556590848452,0.7896758772360868,0,201.93935990333557,7.824013948440552,0
UKVPN@USVPN,3,4,RF,0.8323557566791402,0.7962633758151001,0.7821258958183871,0.7962633758151001,0.7637788557915322,0.7931067354904231,0,202.85884618759155,7.658951759338379,0
UKVPN@USVPN,4,5,RF,0.8282655991645635,0.7665287268564911,0.7707623498794757,0.7665287268564911,0.7293534038549686,0.788094750318878,0,206.04840278625488,7.543543100357056,0
UKVPN@USVPN,5,6,RF,0.8297711252284397,0.7848087283361506,0.7695626193957972,0.7848087283361506,0.7447385319941126,0.7900855263930024,0,204.22224116325378,7.577678680419922,0
UKVPN@USVPN,6,7,RF,0.828422243494909,0.7759576911262442,0.7762096606353305,0.7759576911262442,0.7428516846338203,0.788363449914433,0,203.28070759773254,7.650848150253296,0
UKVPN@USVPN,7,8,RF,0.8281524671482029,0.7675172855192693,0.7644693251167538,0.7675172855192693,0.7291793307350808,0.7879746641484389,0,202.75327062606812,7.709027051925659,0
UKVPN@USVPN,8,9,RF,0.8302062483682883,0.7811319078974398,0.7761060052702813,0.7811319078974398,0.7475502527430848,0.7905764677241707,0,205.7361216545105,7.791236400604248,0
UKVPN@USVPN,9,10,RF,0.8298450961622139,0.7785520547177651,0.7787946378163677,0.7785520547177651,0.7418903903382309,0.7900248622844535,0,205.7528944015503,8.018378734588623,0
UKVPN@USVPN,10,11,RF,0.828905230180141,0.7750013687311338,0.7800620815144734,0.7750013687311338,0.7423140739160264,0.78891407245703,0,201.20203018188477,7.852176666259766,0
UKVPN@USVPN,11,12,RF,0.830893742929249,0.7805910540477059,0.7792075106437407,0.7805910540477059,0.7478318218222577,0.7912618450010986,0,201.52557229995728,7.6813764572143555,0
UKVPN@USVPN,12,13,RF,0.8296841006004699,0.7791276826446475,0.777335307979093,0.7791276826446475,0.7434004064933561,0.7898277561153537,0,207.44391202926636,7.590212821960449,0
UKVPN@USVPN,13,14,RF,0.8354799408232529,0.8102643690407791,0.7909800867846265,0.8102643690407791,0.7815447703667986,0.7969009490720391,0,203.6399438381195,7.6018226146698,0
UKVPN@USVPN,14,15,RF,0.8295840222783047,0.7799363989695195,0.7787808578661141,0.7799363989695195,0.7433839903801016,0.7897075832596288,0,208.0320394039154,8.110660076141357,0
UKVPN@USVPN,15,16,RF,0.8281655208423984,0.7731588537728178,0.7701678062172044,0.7731588537728178,0.7321065451834979,0.7880627625688574,0,204.49668264389038,7.578119277954102,0
UKVPN@USVPN,16,17,RF,0.8305238882603777,0.779466565619401,0.7680272384208083,0.779466565619401,0.7437782341987251,0.790851800918338,0,202.9687943458557,7.680399179458618,0
UKVPN@USVPN,17,18,RF,0.8276129144547907,0.7778600438647643,0.7762779823151048,0.7778600438647643,0.7421728438998805,0.7872620311643412,0,202.4752161502838,7.586191892623901,0
UKVPN@USVPN,18,19,RF,0.829657993212079,0.7698832865138857,0.7627065038708234,0.7698832865138857,0.7329082017983092,0.7896504329522084,0,206.23955082893372,7.7684550285339355,0
UKVPN@USVPN,19,20,RF,0.8290966843616744,0.7774229739262808,0.7779701862824508,0.7774229739262808,0.7428181896696711,0.7891602513023046,0,205.2368814945221,7.553299903869629,0
UKVPN@USVPN,20,21,RF,0.8315768862588112,0.8045051204026586,0.7801507052623425,0.8045051204026586,0.7678376650731628,0.7923623294752844,0,204.00135397911072,7.912417650222778,0
UKVPN@USVPN,21,22,RF,0.8291750065268471,0.7771547967197202,0.7694519179867457,0.7771547967197202,0.7390291565189776,0.7891986797537207,0,200.70697665214539,7.702647686004639,0
UKVPN@USVPN,22,23,RF,0.8302105995996867,0.7862217896945871,0.7759501701059796,0.7862217896945871,0.7499905085597601,0.7905797926018547,0,200.34994339942932,7.9306135177612305,0
UKVPN@USVPN,23,24,RF,0.8296841006004699,0.7837513544811553,0.7807609888658389,0.7837513544811553,0.7487781560803084,0.7898214201385161,0,207.98125958442688,7.664698839187622,0
UKVPN@USVPN,24,25,RF,0.8277042903141589,0.7693855831417419,0.7715625599759559,0.7693855831417419,0.731314178752325,0.7874722664615899,0,206.4404215812683,7.740650415420532,0
