,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,888,0,0,0,6,3,209,173,0,0,0,0,0,69,437,0,7,0,0,1,0,0,0,0,0
1,0,8289,0,1,2,1,2,0,0,0,0,0,14,0,1,0,0,0,0,0,73,0,0,0,0
2,0,0,202,2,9,1,0,0,0,0,0,0,0,0,2,0,103,0,8,0,3,0,0,0,0
3,9,0,1,503,975,508,993,4,0,0,0,5,0,0,10,0,14,0,107,1,3,0,0,0,8
4,49,0,1,266,1012,764,395,48,0,0,0,2,0,0,34,0,9,0,143,3,9,2,1,0,1
5,33,0,7,222,1749,2835,697,57,0,0,0,5,0,1,171,0,10,0,200,414,5,0,91,0,12
6,6,0,4,16,134,225,639,0,0,0,0,1,0,2,2,0,3,0,0,1,3,0,8,0,0
7,0,0,0,25,25,20,7,1693,0,0,0,21,0,2,94,0,20,0,0,0,2,0,8,0,0
8,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,45,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0
10,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,2,0,0,4,0,0,0,0
11,2,4,0,0,9,0,4,117,0,0,0,2233,0,4,45,0,100,0,1,7,35,1,0,0,0
12,0,745,0,0,0,0,0,0,0,0,0,0,81284,0,0,0,0,0,0,0,13,0,0,0,1
13,1,1,1,0,5,14,9,2,0,0,0,0,0,474,56,0,5,0,2,0,0,0,13,0,0
14,324,1,0,0,3,2,2,7,0,0,0,5,0,632,1712,0,13,0,4,0,4,1,0,0,0
15,0,0,0,0,22,4,3,0,0,0,0,1,0,0,1,134,7,0,0,143,0,21,0,0,0
16,4,0,5,1,67,20,8,5,0,0,0,8,0,3,47,0,1937,0,12,2,1,0,2,0,0
17,0,184,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,1360,0,0,3,0,0,0,0
18,0,0,2,6,8,25,5,0,0,0,0,6,0,0,6,0,9,0,7071,6,1,0,2,0,0
19,0,0,7,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,1,3129,82,0,2,0,0
20,6,0,0,0,0,0,0,0,0,0,0,8,0,1,0,10,0,0,1,0,1428,1,0,0,0
21,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0,4,0,2,0,6,571,0,0,0
22,0,0,4,0,0,1,3,10,0,0,0,2,0,0,9,0,1,0,1,0,0,2,76173,0,4030
23,6,192,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,4,0,0,425,0
24,0,0,19,181,497,23,142,4,0,0,0,1215,0,0,3,0,3,0,3,0,4,5,11659,0,12365
