,precision,recall,f1-score,support
appletv,0.31322246342225396,0.39346405228758174,0.3466190656882683,1377.0
blink-camera,0.9539380050971454,0.9975116304230228,0.9752382855296645,9243.0
blink-security-hub,0.8264823512946171,0.4958549222797927,0.6198254969003881,386.0
echodot,0.28341009120366667,0.09565587734241908,0.14254525922817096,2348.0
echoplus,0.25599153134893005,0.4816987985470802,0.334283902269083,3579.0
echospot,0.7414187079716897,0.6294026098407757,0.6804231613123232,8353.0
firetv,0.661777160925207,0.7779406093328192,0.7136311696066528,2593.0
google-home-mini,0.8598923304523979,0.7790497568275347,0.817454782818895,2673.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,0.9908485342922544,0.950381679389313,0.970193090646122,524.0
magichome-strip,0.9859154929577464,0.9210526315789472,0.9523809523809523,152.0
nest-tstat,0.889006442155696,0.8633147113594042,0.8759687510197145,2685.0
ring-doorbell,0.9958519219238248,0.9952670087550656,0.9955462101256346,72301.0
roku-tv,0.4197948865802381,0.7876404494382022,0.5476233100764585,890.0
samsungtv-wired,0.7298368017014889,0.5682207931404074,0.6379114702726151,3732.0
sengled-hub,0.6813145539906102,0.21463414634146344,0.32340392900761755,164.0
smartthings-hub,0.8020945799863931,0.9613056379821959,0.8744983463963816,1685.0
sousvide,0.969945213634318,0.7966362999299229,0.8094091939855629,1427.0
t-philips-hub,0.775647914859154,0.9853542234332424,0.8679304577411612,2936.0
t-wemo-plug,0.9740022920693507,0.9856714927608585,0.9797897853787614,4006.0
tplink-bulb,0.9915362149265737,0.9776453055141581,0.9845416309032213,671.0
tplink-plug,0.8569297218744681,0.9602150537634409,0.9048846146105228,558.0
wansview-cam-wired,0.8801542084797822,0.9540229631751768,0.9156009511905335,90754.0
xiaomi-hub,0.9940915805022158,0.7244348762109796,0.838107098381071,929.0
yi-camera,0.7724434462846664,0.5194267629173928,0.6211529249725771,28121.0
accuracy,0.8744201222534281,0.8744201222534281,0.8744201222534281,0.8744201222534281
macro avg,0.7842218579173876,0.7526320917028478,0.7491585536176941,242120.0
weighted avg,0.8765785655945815,0.8744201222534281,0.8695148982829263,242120.0
